Customer_ID,Channel,Expected_Recovery,Cost,Net_Value
C02277,WhatsApp,200894.305653,5000,195894.305653
C00761,WhatsApp,200695.216725,5000,195695.216725
C00239,WhatsApp,200465.85786091204,5000,195465.85786091204
C00317,WhatsApp,200416.35582720002,5000,195416.35582720002
C01896,WhatsApp,199722.62099556,5000,194722.62099556
C00168,WhatsApp,199594.09659600002,5000,194594.09659600002
C00326,WhatsApp,199279.03454099997,5000,194279.03454099997
C02352,WhatsApp,199262.9607606,5000,194262.9607606
C00686,WhatsApp,197854.62742782,5000,192854.62742782
C00582,WhatsApp,197686.7257005,5000,192686.7257005
C01688,WhatsApp,197624.2457376,5000,192624.2457376
C00331,WhatsApp,197245.5441831,5000,192245.5441831
C00786,WhatsApp,197213.568804,5000,192213.568804
C01631,WhatsApp,197169.25029119998,5000,192169.25029119998
C01185,WhatsApp,197074.63352412003,5000,192074.63352412003
C00170,WhatsApp,196413.255922752,5000,191413.255922752
C01335,WhatsApp,196000.66075590003,5000,191000.66075590003
C01707,WhatsApp,195445.81227949203,5000,190445.81227949203
C02119,WhatsApp,195420.97230321603,5000,190420.97230321603
C01018,WhatsApp,195410.2045977,5000,190410.2045977
C00894,WhatsApp,193863.7860588,5000,188863.7860588
C01199,WhatsApp,193333.27827600003,5000,188333.27827600003
C00243,WhatsApp,193269.16810656,5000,188269.16810656
C00159,WhatsApp,192652.423887492,5000,187652.423887492
C00928,WhatsApp,192055.72911651002,5000,187055.72911651002
C00808,WhatsApp,191843.91835919998,5000,186843.91835919998
C01586,WhatsApp,191830.75419870001,5000,186830.75419870001
C00345,WhatsApp,191677.202523,5000,186677.202523
C02031,WhatsApp,191652.37888770003,5000,186652.37888770003
C01090,WhatsApp,191412.22866084002,5000,186412.22866084002
C02248,WhatsApp,190943.46206279998,5000,185943.46206279998
C02299,WhatsApp,190935.8891433,5000,185935.8891433
C00760,WhatsApp,190801.30751829,5000,185801.30751829
C01068,WhatsApp,190704.878766,5000,185704.878766
C01750,WhatsApp,190543.26015504,5000,185543.26015504
C02074,WhatsApp,190258.52110916402,5000,185258.52110916402
C02337,WhatsApp,190198.21206339,5000,185198.21206339
C00853,WhatsApp,189354.49584605996,5000,184354.49584605996
C01110,WhatsApp,189057.21697439998,5000,184057.21697439998
C02425,WhatsApp,189052.23505050002,5000,184052.23505050002
C01827,WhatsApp,188549.6051916,5000,183549.6051916
C00742,WhatsApp,188059.93171610404,5000,183059.93171610404
C02260,WhatsApp,187742.30972328,5000,182742.30972328
C01908,WhatsApp,187264.37745457198,5000,182264.37745457198
C01002,WhatsApp,186200.96655916798,5000,181200.96655916798
C02421,WhatsApp,186115.79417400004,5000,181115.79417400004
C00101,WhatsApp,185565.8169828,5000,180565.8169828
C00499,WhatsApp,185458.14629099998,5000,180458.14629099998
C00642,WhatsApp,185137.04684160004,5000,180137.04684160004
C01948,WhatsApp,184749.647788872,5000,179749.647788872
C01579,WhatsApp,184640.29599995998,5000,179640.29599995998
C00150,WhatsApp,184610.81185891203,5000,179610.81185891203
C00633,WhatsApp,184276.29838464,5000,179276.29838464
C00510,WhatsApp,184108.94869589998,5000,179108.94869589998
C00822,WhatsApp,184105.12681510198,5000,179105.12681510198
C00824,WhatsApp,183828.67401329998,5000,178828.67401329998
C01995,WhatsApp,183701.4582024,5000,178701.4582024
C02376,WhatsApp,183596.550399,5000,178596.550399
C02370,WhatsApp,182946.60688877996,5000,177946.60688877996
C01902,WhatsApp,182441.02890960002,5000,177441.02890960002
C00231,WhatsApp,182427.4295172,5000,177427.4295172
C00310,WhatsApp,182394.90526402797,5000,177394.90526402797
C00132,WhatsApp,182065.69173978,5000,177065.69173978
C00869,WhatsApp,182048.34015900004,5000,177048.34015900004
C00567,WhatsApp,181553.6153925,5000,176553.6153925
C00175,WhatsApp,181501.431057882,5000,176501.431057882
C01529,WhatsApp,181499.14767816,5000,176499.14767816
C01025,WhatsApp,181394.58950865004,5000,176394.58950865004
C02042,WhatsApp,181230.07882860003,5000,176230.07882860003
C01632,WhatsApp,181201.17859560004,5000,176201.17859560004
C01462,WhatsApp,181161.4966875,5000,176161.4966875
C02257,WhatsApp,181005.25539059998,5000,176005.25539059998
C01484,WhatsApp,180576.0147312,5000,175576.0147312
C02205,WhatsApp,180421.70084928,5000,175421.70084928
C01540,WhatsApp,180338.05484280002,5000,175338.05484280002
C01591,WhatsApp,180324.8482815,5000,175324.8482815
C00568,WhatsApp,179211.1949928,5000,174211.1949928
C00970,WhatsApp,179083.13196240002,5000,174083.13196240002
C00530,WhatsApp,179034.6415257,5000,174034.6415257
C01014,WhatsApp,179024.13299430002,5000,174024.13299430002
C01423,WhatsApp,178890.8465214,5000,173890.8465214
C01914,WhatsApp,178381.09657269,5000,173381.09657269
C01603,WhatsApp,178152.8269851,5000,173152.8269851
C00844,WhatsApp,177916.51242,5000,172916.51242
C02064,WhatsApp,177818.9501529,5000,172818.9501529
C00131,WhatsApp,176443.28646238803,5000,171443.28646238803
C02465,WhatsApp,176361.64475220002,5000,171361.64475220002
C02197,WhatsApp,176029.13031918296,5000,171029.13031918296
C00846,WhatsApp,175919.0635224,5000,170919.0635224
C00504,WhatsApp,175280.76221400002,5000,170280.76221400002
C00784,WhatsApp,175258.701490104,5000,170258.701490104
C00082,WhatsApp,174932.465184,5000,169932.465184
C01957,WhatsApp,174781.71113562898,5000,169781.71113562898
C01573,WhatsApp,174687.3817578,5000,169687.3817578
C00108,WhatsApp,174667.54849261203,5000,169667.54849261203
C01064,WhatsApp,174184.6707972,5000,169184.6707972
C00029,WhatsApp,173784.6087165,5000,168784.6087165
C02377,WhatsApp,173505.85010820001,5000,168505.85010820001
C00045,WhatsApp,173466.7268598,5000,168466.7268598
C00709,WhatsApp,173453.2665687,5000,168453.2665687
C01137,WhatsApp,172853.71142940002,5000,167853.71142940002
C01329,WhatsApp,172732.8795984,5000,167732.8795984
C01733,WhatsApp,172685.50464132003,5000,167685.50464132003
C00617,WhatsApp,172658.4599628,5000,167658.4599628
C01278,WhatsApp,172076.8615488,5000,167076.8615488
C01339,WhatsApp,171817.0479981,5000,166817.0479981
C01505,WhatsApp,171684.91637693098,5000,166684.91637693098
C01747,WhatsApp,171617.451364944,5000,166617.451364944
C01735,WhatsApp,171210.54857867994,5000,166210.54857867994
C01143,WhatsApp,171158.6266434,5000,166158.6266434
C02063,WhatsApp,171128.3651784,5000,166128.3651784
C01875,WhatsApp,170399.90386350002,5000,165399.90386350002
C00939,WhatsApp,170341.042088952,5000,165341.042088952
C02433,WhatsApp,170291.08352692798,5000,165291.08352692798
C01327,WhatsApp,169970.51041920003,5000,164970.51041920003
C02230,WhatsApp,169610.2826346,5000,164610.2826346
C00088,WhatsApp,169375.33783620002,5000,164375.33783620002
C02440,WhatsApp,169354.797597,5000,164354.797597
C00414,WhatsApp,168921.25417701,5000,163921.25417701
C01680,WhatsApp,168798.21446195102,5000,163798.21446195102
C00729,WhatsApp,168573.6095157,5000,163573.6095157
C01663,WhatsApp,167840.9219556,5000,162840.9219556
C01979,WhatsApp,167838.2160696,5000,162838.2160696
C02317,WhatsApp,167800.04081860502,5000,162800.04081860502
C00782,WhatsApp,167468.75711280003,5000,162468.75711280003
C01821,WhatsApp,166581.680585616,5000,161581.680585616
C00459,WhatsApp,166296.414502656,5000,161296.414502656
C02446,WhatsApp,166208.240160225,5000,161208.240160225
C00653,WhatsApp,165501.26733599996,5000,160501.26733599996
C00574,WhatsApp,165478.804147305,5000,160478.804147305
C00354,WhatsApp,165421.064788308,5000,160421.064788308
C00263,WhatsApp,165295.16749296,5000,160295.16749296
C02061,WhatsApp,164818.566523656,5000,159818.566523656
C02475,WhatsApp,164782.38275769603,5000,159782.38275769603
C00457,WhatsApp,164670.479388,5000,159670.479388
C00065,WhatsApp,164149.44023856596,5000,159149.44023856596
C02215,WhatsApp,163972.84084617597,5000,158972.84084617597
C01683,WhatsApp,163927.93087170002,5000,158927.93087170002
C02032,WhatsApp,163800.95573016,5000,158800.95573016
C01788,WhatsApp,163773.83385,5000,158773.83385
C01477,WhatsApp,163521.82512427503,5000,158521.82512427503
C01218,WhatsApp,162987.41623320003,5000,157987.41623320003
C02285,WhatsApp,162770.01287758202,5000,157770.01287758202
C01183,WhatsApp,162717.212637,5000,157717.212637
C02245,WhatsApp,162638.56907685,5000,157638.56907685
C00989,WhatsApp,162315.78782310002,5000,157315.78782310002
C00828,WhatsApp,162225.776865024,5000,157225.776865024
C02114,WhatsApp,162079.373642823,5000,157079.373642823
C00639,WhatsApp,161896.411165824,5000,156896.411165824
C00213,WhatsApp,161799.370065144,5000,156799.370065144
C01617,WhatsApp,161698.27963752003,5000,156698.27963752003
C01427,WhatsApp,161659.473605172,5000,156659.473605172
C01782,WhatsApp,161432.3394936,5000,156432.3394936
C02093,WhatsApp,160966.98577008003,5000,155966.98577008003
C00461,WhatsApp,160846.75908575996,5000,155846.75908575996
C00107,WhatsApp,160557.31976129996,5000,155557.31976129996
C00797,WhatsApp,159295.2260652,5000,154295.2260652
C00601,WhatsApp,158955.98342457603,5000,153955.98342457603
C00835,WhatsApp,158855.223681,5000,153855.223681
C00285,WhatsApp,158758.73576924397,5000,153758.73576924397
C00362,WhatsApp,158600.670457086,5000,153600.670457086
C01440,WhatsApp,158332.11981660002,5000,153332.11981660002
C00522,WhatsApp,158202.66276,5000,153202.66276
C01583,WhatsApp,158082.17396400005,5000,153082.17396400005
C01744,WhatsApp,158007.0765204,5000,153007.0765204
C01333,WhatsApp,157512.0071745,5000,152512.0071745
C01738,WhatsApp,157263.3263502,5000,152263.3263502
C00948,WhatsApp,157259.0433024,5000,152259.0433024
C01176,WhatsApp,157120.3185552,5000,152120.3185552
C02255,WhatsApp,156930.94548,5000,151930.94548
C01898,WhatsApp,156868.67225021397,5000,151868.67225021397
C01495,WhatsApp,155936.31776892004,5000,150936.31776892004
C02492,WhatsApp,155858.72125698003,5000,150858.72125698003
C02025,WhatsApp,155589.28308000002,5000,150589.28308000002
C02426,WhatsApp,155564.1508023,5000,150564.1508023
C02123,WhatsApp,155535.74600310004,5000,150535.74600310004
C00842,WhatsApp,155516.90119200002,5000,150516.90119200002
C00543,WhatsApp,155472.49923636598,5000,150472.49923636598
C00694,WhatsApp,155427.189706224,5000,150427.189706224
C00801,WhatsApp,155261.76055794,5000,150261.76055794
C00993,WhatsApp,155106.42080940004,5000,150106.42080940004
C00932,WhatsApp,154993.046238828,5000,149993.046238828
C00048,WhatsApp,154968.05640690002,5000,149968.05640690002
C01897,WhatsApp,154575.05074796698,5000,149575.05074796698
C02295,WhatsApp,153939.33004950001,5000,148939.33004950001
C01652,WhatsApp,153279.93919796997,5000,148279.93919796997
C00666,WhatsApp,153204.68183328002,5000,148204.68183328002
C00419,WhatsApp,153079.9277256,5000,148079.9277256
C00962,WhatsApp,152924.805438192,5000,147924.805438192
C01250,WhatsApp,152772.44597035198,5000,147772.44597035198
C00030,WhatsApp,152238.83997231,5000,147238.83997231
C01098,WhatsApp,151510.318884,5000,146510.318884
C02125,WhatsApp,151488.70265700002,5000,146488.70265700002
C01048,WhatsApp,151326.59727600001,5000,146326.59727600001
C01398,WhatsApp,151186.62137039998,5000,146186.62137039998
C00935,WhatsApp,151016.422693365,5000,146016.422693365
C00033,WhatsApp,150720.2583705,5000,145720.2583705
C01533,WhatsApp,150646.601270142,5000,145646.601270142
C00705,WhatsApp,150639.63957,5000,145639.63957
C00313,WhatsApp,150589.168990524,5000,145589.168990524
C01147,WhatsApp,150553.9404657,5000,145553.9404657
C00938,WhatsApp,150545.75291856,5000,145545.75291856
C00360,WhatsApp,150363.97970040003,5000,145363.97970040003
C01457,WhatsApp,150357.7224513,5000,145357.7224513
C00904,WhatsApp,149862.876516,5000,144862.876516
C00019,WhatsApp,149703.97301370002,5000,144703.97301370002
C01023,WhatsApp,149286.80876823,5000,144286.80876823
C02395,WhatsApp,148513.75455600003,5000,143513.75455600003
C02130,WhatsApp,147496.496042727,5000,142496.496042727
C00017,WhatsApp,147374.38793610004,5000,142374.38793610004
C01814,WhatsApp,147242.152920456,5000,142242.152920456
C00106,WhatsApp,146977.9514964,5000,141977.9514964
C02457,WhatsApp,146559.85473060003,5000,141559.85473060003
C01251,WhatsApp,146156.910391296,5000,141156.910391296
C02330,WhatsApp,145957.47628770003,5000,140957.47628770003
C01136,WhatsApp,145875.00096,5000,140875.00096
C01117,WhatsApp,145508.89812300002,5000,140508.89812300002
C02322,WhatsApp,145453.16992319998,5000,140453.16992319998
C01975,WhatsApp,144308.310387552,5000,139308.310387552
C00049,WhatsApp,144287.849670624,5000,139287.849670624
C00350,WhatsApp,144218.03125725,5000,139218.03125725
C02486,WhatsApp,143832.27484080003,5000,138832.27484080003
C01372,WhatsApp,143289.11563560003,5000,138289.11563560003
C01145,WhatsApp,143257.9119408,5000,138257.9119408
C00698,WhatsApp,142754.64671286,5000,137754.64671286
C01345,WhatsApp,142644.8811744,5000,137644.8811744
C02448,WhatsApp,142542.1822734,5000,137542.1822734
C01472,WhatsApp,142350.50226889804,5000,137350.50226889804
C00645,WhatsApp,142203.60659772,5000,137203.60659772
C02329,WhatsApp,142021.19456132402,5000,137021.19456132402
C02347,WhatsApp,141961.4955522,5000,136961.4955522
C00706,WhatsApp,141893.60234026497,5000,136893.60234026497
C00396,WhatsApp,141420.0532554,5000,136420.0532554
C01641,WhatsApp,141395.583900168,5000,136395.583900168
C00635,WhatsApp,141013.98390221997,5000,136013.98390221997
C01553,WhatsApp,140964.2856981,5000,135964.2856981
C01536,WhatsApp,140951.61224100002,5000,135951.61224100002
C01426,WhatsApp,140721.84687159,5000,135721.84687159
C01133,WhatsApp,140615.039601036,5000,135615.039601036
C01625,WhatsApp,140513.9201253,5000,135513.9201253
C00576,WhatsApp,140450.23695815998,5000,135450.23695815998
C00217,WhatsApp,140195.98667308496,5000,135195.98667308496
C01208,WhatsApp,140177.955108096,5000,135177.955108096
C00826,WhatsApp,140114.9796273,5000,135114.9796273
C01518,WhatsApp,140102.20914300001,5000,135102.20914300001
C01858,WhatsApp,139770.8023059,5000,134770.8023059
C02112,WhatsApp,139405.66980862498,5000,134405.66980862498
C02152,WhatsApp,138916.0056636,5000,133916.0056636
C01277,WhatsApp,138455.416730817,5000,133455.416730817
C00681,WhatsApp,138247.61773816796,5000,133247.61773816796
C00352,WhatsApp,137910.98674022398,5000,132910.98674022398
C01512,WhatsApp,137834.00410527,5000,132834.00410527
C02214,WhatsApp,137683.569312,5000,132683.569312
C02100,WhatsApp,137654.02101842102,5000,132654.02101842102
C01704,WhatsApp,137367.98057070002,5000,132367.98057070002
C01517,WhatsApp,137367.054929592,5000,132367.054929592
C02349,WhatsApp,137144.7471708,5000,132144.7471708
C00246,WhatsApp,137066.630573862,5000,132066.630573862
C01083,WhatsApp,136849.914819936,5000,131849.914819936
C01549,WhatsApp,136423.05102855002,5000,131423.05102855002
C01053,WhatsApp,136078.01276652,5000,131078.01276652
C01273,WhatsApp,135949.3247088,5000,130949.3247088
C00616,WhatsApp,135863.85780072003,5000,130863.85780072003
C01084,WhatsApp,135700.351898076,5000,130700.35189807601
C01504,WhatsApp,135573.28454241,5000,130573.28454241
C00125,WhatsApp,135391.66625907,5000,130391.66625907001
C02096,WhatsApp,135048.34694277,5000,130048.34694277
C00071,WhatsApp,134704.037205,5000,129704.037205
C02418,WhatsApp,134567.72519499902,5000,129567.72519499902
C00455,WhatsApp,134555.9729472,5000,129555.9729472
C00925,WhatsApp,134434.4553945,5000,129434.4553945
C02276,WhatsApp,134280.3795192,5000,129280.37951920001
C00092,WhatsApp,133516.9587825,5000,128516.9587825
C02407,WhatsApp,133432.73760306602,5000,128432.73760306602
C00347,WhatsApp,132620.22694051202,5000,127620.22694051202
C02139,WhatsApp,132535.1812887,5000,127535.1812887
C01989,WhatsApp,132526.729996551,5000,127526.729996551
C00382,WhatsApp,132121.377234,5000,127121.37723400001
C01299,WhatsApp,131846.22780282,5000,126846.22780282001
C01255,WhatsApp,131533.369311168,5000,126533.369311168
C02224,WhatsApp,131246.92000872002,5000,126246.92000872002
C01862,WhatsApp,131128.0853067,5000,126128.0853067
C02430,WhatsApp,131112.9283572,5000,126112.9283572
C02039,WhatsApp,130308.28221294002,5000,125308.28221294002
C00555,WhatsApp,130126.56701399999,5000,125126.56701399999
C00187,WhatsApp,129986.42382230402,5000,124986.42382230402
C00552,WhatsApp,129979.582429536,5000,124979.582429536
C02404,WhatsApp,129814.92502237801,5000,124814.92502237801
C01418,WhatsApp,129797.74684137602,5000,124797.74684137602
C02034,WhatsApp,129393.58940559,5000,124393.58940559
C00866,WhatsApp,129382.689346344,5000,124382.689346344
C00769,WhatsApp,129334.35453523198,5000,124334.35453523198
C00196,WhatsApp,128841.11919993599,5000,123841.11919993599
C00055,WhatsApp,128772.80090550003,5000,123772.80090550003
C02419,WhatsApp,128551.84716959999,5000,123551.84716959999
C01702,WhatsApp,128410.02132061498,5000,123410.02132061498
C01153,WhatsApp,128209.71908901601,5000,123209.71908901601
C00958,WhatsApp,128183.61933468001,5000,123183.61933468001
C01618,WhatsApp,128171.875392,5000,123171.875392
C01482,WhatsApp,127965.788820864,5000,122965.788820864
C01594,WhatsApp,127798.42177332002,5000,122798.42177332002
C02059,WhatsApp,127679.7384621,5000,122679.7384621
C01444,WhatsApp,127000.92297600002,5000,122000.92297600002
C01563,WhatsApp,126885.5096616,5000,121885.5096616
C01701,WhatsApp,126803.70034740001,5000,121803.70034740001
C00812,WhatsApp,126709.4662488,5000,121709.4662488
C00482,WhatsApp,126489.43647655201,5000,121489.43647655201
C00278,WhatsApp,126029.1779775,5000,121029.1779775
C01463,WhatsApp,125220.07825902,5000,120220.07825902
C01604,WhatsApp,125154.823098825,5000,120154.823098825
C00764,WhatsApp,124415.01969749999,5000,119415.01969749999
C00083,WhatsApp,124284.38445435601,5000,119284.38445435601
C01319,WhatsApp,124084.35051724802,5000,119084.35051724802
C00907,WhatsApp,123801.26651985601,5000,118801.26651985601
C00357,WhatsApp,123732.402064272,5000,118732.402064272
C02208,WhatsApp,123638.401458,5000,118638.401458
C00262,WhatsApp,123471.11345183999,5000,118471.11345183999
C00878,WhatsApp,123339.6628875,5000,118339.6628875
C00489,WhatsApp,123255.975000978,5000,118255.975000978
C01485,WhatsApp,123091.77386088001,5000,118091.77386088001
C01074,WhatsApp,122783.50475640001,5000,117783.50475640001
C01809,WhatsApp,122241.49554830401,5000,117241.49554830401
C01401,WhatsApp,122115.67156690199,5000,117115.67156690199
C00398,WhatsApp,122023.20324057301,5000,117023.20324057301
C00667,WhatsApp,121690.73689649999,5000,116690.73689649999
C01764,WhatsApp,121563.9168606,5000,116563.9168606
C00646,WhatsApp,121554.88909632001,5000,116554.88909632001
C02389,WhatsApp,121481.57202083997,5000,116481.57202083997
C01780,WhatsApp,121444.39170138599,5000,116444.39170138599
C01544,WhatsApp,120215.763228672,5000,115215.763228672
C01633,WhatsApp,120177.659114496,5000,115177.659114496
C00381,WhatsApp,119868.240258,5000,114868.240258
C01936,WhatsApp,119563.7720364,5000,114563.7720364
C01104,WhatsApp,119283.28453763996,5000,114283.28453763996
C01194,WhatsApp,119207.275451352,5000,114207.275451352
C00289,WhatsApp,119035.31070240002,5000,114035.31070240002
C01394,WhatsApp,118765.974544065,5000,113765.974544065
C01776,WhatsApp,118745.18945049601,5000,113745.18945049601
C00509,WhatsApp,118361.226794544,5000,113361.226794544
C02162,WhatsApp,118197.8493102,5000,113197.8493102
C01366,WhatsApp,118087.23652173,5000,113087.23652173
C01783,WhatsApp,118025.373716496,5000,113025.373716496
C01646,WhatsApp,117996.99232216502,5000,112996.99232216502
C00571,WhatsApp,117860.65315200001,5000,112860.65315200001
C01188,WhatsApp,117681.675336918,5000,112681.675336918
C00564,WhatsApp,117374.29447185,5000,112374.29447185
C01773,WhatsApp,117345.77458531198,5000,112345.77458531198
C00648,WhatsApp,117282.38149267201,5000,112282.38149267201
C01513,WhatsApp,117251.52804143999,5000,112251.52804143999
C01797,WhatsApp,117250.8193719,5000,112250.8193719
C01433,WhatsApp,117175.367017098,5000,112175.367017098
C00366,WhatsApp,117098.65337940004,5000,112098.65337940004
C02193,WhatsApp,116884.159096068,5000,111884.159096068
C01026,WhatsApp,116753.263999488,5000,111753.263999488
C02138,WhatsApp,116401.905561996,5000,111401.905561996
C01497,WhatsApp,115713.96588,5000,110713.96588
C00697,WhatsApp,114854.866351056,5000,109854.866351056
C01006,WhatsApp,114684.21999180001,5000,109684.21999180001
C00615,WhatsApp,114581.842469622,5000,109581.842469622
C02432,WhatsApp,114575.62438168199,5000,109575.62438168199
C01262,WhatsApp,114290.72227108799,5000,109290.72227108799
C01810,WhatsApp,114251.052828384,5000,109251.052828384
C00871,WhatsApp,114023.27713531499,5000,109023.27713531499
C01801,WhatsApp,113921.48859354902,5000,108921.48859354902
C02066,WhatsApp,113679.43780032001,5000,108679.43780032001
C01158,WhatsApp,113671.25749961998,5000,108671.25749961998
C01071,WhatsApp,113368.892351274,5000,108368.892351274
C02029,WhatsApp,113301.05452492501,5000,108301.05452492501
C00324,WhatsApp,113075.60878349999,5000,108075.60878349999
C00353,WhatsApp,112729.39727399999,5000,107729.39727399999
C00200,WhatsApp,112597.52675219999,5000,107597.52675219999
C01929,WhatsApp,112349.81342816098,5000,107349.81342816098
C02092,WhatsApp,112299.85473120002,5000,107299.85473120002
C00346,WhatsApp,111845.495289528,5000,106845.495289528
C02145,WhatsApp,111410.124219,5000,106410.124219
C01942,WhatsApp,110970.4162995,5000,105970.4162995
C01092,WhatsApp,110917.748483865,5000,105917.748483865
C01692,WhatsApp,110898.921042,5000,105898.921042
C00384,WhatsApp,110719.14710399999,5000,105719.14710399999
C01141,WhatsApp,110661.22286783998,5000,105661.22286783998
C01019,WhatsApp,110529.73206,5000,105529.73206
C01857,WhatsApp,110432.82033630002,5000,105432.82033630002
C00579,WhatsApp,110413.348431048,5000,105413.348431048
C00916,WhatsApp,110318.69525130001,5000,105318.69525130001
C00073,WhatsApp,110151.18884721602,5000,105151.18884721602
C00796,WhatsApp,110061.1965726,5000,105061.1965726
C01580,WhatsApp,110059.756108776,5000,105059.756108776
C01835,WhatsApp,109844.389132524,5000,104844.389132524
C01041,WhatsApp,109771.6972212,5000,104771.6972212
C02097,WhatsApp,109722.50907210002,5000,104722.50907210002
C00683,WhatsApp,109088.26216695,5000,104088.26216695
C01425,WhatsApp,108831.6741744,5000,103831.6741744
C00078,WhatsApp,108776.40027997502,5000,103776.40027997502
C00105,WhatsApp,108757.20566879999,5000,103757.20566879999
C00264,WhatsApp,108627.03101388601,5000,103627.03101388601
C00229,WhatsApp,108511.99977420001,5000,103511.99977420001
C02290,WhatsApp,108315.67350915002,5000,103315.67350915002
C01010,WhatsApp,108156.56082200997,5000,103156.56082200997
C02095,WhatsApp,108092.187455616,5000,103092.187455616
C02158,WhatsApp,108013.142600946,5000,103013.142600946
C02229,WhatsApp,107756.283143736,5000,102756.283143736
C01775,WhatsApp,107720.6595444,5000,102720.6595444
C00198,WhatsApp,107510.918328,5000,102510.918328
C00901,WhatsApp,107370.394588296,5000,102370.394588296
C02396,WhatsApp,107303.38560359999,5000,102303.38560359999
C01196,WhatsApp,107300.4938766,5000,102300.4938766
C02472,WhatsApp,107027.8626285,5000,102027.8626285
C00883,WhatsApp,106982.07653132999,5000,101982.07653132999
C01086,WhatsApp,106790.14160825402,5000,101790.14160825402
C01439,WhatsApp,106736.28425415,5000,101736.28425415
C00406,WhatsApp,106625.593773306,5000,101625.593773306
C00914,WhatsApp,106594.24440600001,5000,101594.24440600001
C01545,WhatsApp,106539.77818349999,5000,101539.77818349999
C00719,WhatsApp,106526.23883100001,5000,101526.23883100001
C00772,WhatsApp,106409.2939713,5000,101409.2939713
C01928,WhatsApp,105899.99747625,5000,100899.99747625
C01758,WhatsApp,105833.62318725,5000,100833.62318725
C00076,WhatsApp,104854.00702509,5000,99854.00702509
C01519,WhatsApp,104794.755216264,5000,99794.755216264
C01257,WhatsApp,104632.58513915999,5000,99632.58513915999
C01167,WhatsApp,104542.69119967801,5000,99542.69119967801
C00519,WhatsApp,104259.693215808,5000,99259.693215808
C01817,WhatsApp,103928.037282,5000,98928.037282
C00405,WhatsApp,103758.95210400001,5000,98758.95210400001
C00491,WhatsApp,103359.05702545501,5000,98359.05702545501
C01114,WhatsApp,103155.70912920001,5000,98155.70912920001
C02413,WhatsApp,102857.2470117,5000,97857.2470117
C00855,WhatsApp,102811.46179949999,5000,97811.46179949999
C00284,WhatsApp,102702.98961734398,5000,97702.98961734398
C01568,WhatsApp,102405.0965904,5000,97405.0965904
C00193,WhatsApp,102270.433921461,5000,97270.433921461
C01116,WhatsApp,102210.48611020802,5000,97210.48611020802
C01677,WhatsApp,102106.34319614401,5000,97106.34319614401
C01031,WhatsApp,101968.4957337,5000,96968.4957337
C00518,WhatsApp,101949.318584064,5000,96949.318584064
C02170,WhatsApp,101928.8120976,5000,96928.8120976
C01613,WhatsApp,101583.9359568,5000,96583.9359568
C01611,WhatsApp,101334.57783965998,5000,96334.57783965998
C01986,WhatsApp,101220.08064336,5000,96220.08064336
C01774,WhatsApp,101121.08989248,5000,96121.08989248
C01772,WhatsApp,100776.968802,5000,95776.968802
C02000,WhatsApp,100432.94426820001,5000,95432.94426820001
C00569,WhatsApp,100328.84142849,5000,95328.84142849
C01365,WhatsApp,100246.57792380001,5000,95246.57792380001
C01732,WhatsApp,100230.81217063201,5000,95230.81217063201
C01699,WhatsApp,100059.7033584,5000,95059.7033584
C02121,WhatsApp,100055.61667728,5000,95055.61667728
C00060,WhatsApp,99745.824179259,5000,94745.824179259
C00921,WhatsApp,99683.99061749999,5000,94683.99061749999
C00627,WhatsApp,99586.063862064,5000,94586.063862064
C00066,WhatsApp,99470.548584,5000,94470.548584
C00365,WhatsApp,99357.05706092098,5000,94357.05706092098
C00733,WhatsApp,99302.68948896,5000,94302.68948896
C00964,WhatsApp,99182.94872437799,5000,94182.94872437799
C01790,WhatsApp,98696.8707498,5000,93696.8707498
C00662,WhatsApp,98478.5267538,5000,93478.5267538
C02487,WhatsApp,98352.54831254401,5000,93352.54831254401
C00701,WhatsApp,98344.85293020599,5000,93344.85293020599
C01891,WhatsApp,98174.81543310001,5000,93174.81543310001
C02108,WhatsApp,98095.44856779002,5000,93095.44856779002
C01713,WhatsApp,97960.76988318,5000,92960.76988318
C01312,WhatsApp,97594.53588,5000,92594.53588
C00669,WhatsApp,97568.84704049998,5000,92568.84704049998
C01055,WhatsApp,97091.13069612,5000,92091.13069612
C00776,WhatsApp,96893.808336,5000,91893.808336
C01511,WhatsApp,96855.206772555,5000,91855.206772555
C02155,WhatsApp,96778.30836445202,5000,91778.30836445202
C00415,WhatsApp,96649.52319,5000,91649.52319
C01515,WhatsApp,96481.43089095602,5000,91481.43089095602
C01899,WhatsApp,96094.51903431,5000,91094.51903431
C02168,WhatsApp,96086.57612721302,5000,91086.57612721302
C01769,WhatsApp,95825.28162689997,5000,90825.28162689997
C01601,WhatsApp,95810.253309288,5000,90810.253309288
C01976,WhatsApp,95588.88990373799,5000,90588.88990373799
C02102,WhatsApp,95560.601442246,5000,90560.601442246
C01980,WhatsApp,95396.24016,5000,90396.24016
C02127,WhatsApp,94866.96331584,5000,89866.96331584
C00438,WhatsApp,94201.68203199,5000,89201.68203199
C00183,WhatsApp,94147.49253073498,5000,89147.49253073498
C01476,WhatsApp,94059.48758707798,5000,89059.48758707798
C00890,WhatsApp,93990.37838580001,5000,88990.37838580001
C01661,WhatsApp,93923.188927848,5000,88923.188927848
C01880,WhatsApp,93506.82095709,5000,88506.82095709
C01044,WhatsApp,93133.291118175,5000,88133.291118175
C00798,WhatsApp,92752.375725396,5000,87752.375725396
