Loan_ID,Age,Gender,Married,Dependents,Education,Self_Employed,Annual_Income,Coapplicant_Income,Credit_History,Loan_Amount,Loan_Term_Months,Property_Area,Existing_Loans,Monthly_Debt_Payment,Employment_Years,Loan_Status
LN03596,34,Male,No,0,Graduate,No,129700000.0,19300000.0,1.0,238000000.0,12.0,Rural,1,2500000.0,5.6,0
LN03597,36,Male,Yes,0,Not Graduate,No,117900000.0,14100000.0,0.0,452000000.0,36.0,Urban,0,8420000.0,8.1,0
LN03598,45,Female,No,0,Graduate,No,258100000.0,74600000.0,1.0,357000000.0,72.0,Semiurban,2,8230000.0,23.6,1
LN03599,33,Female,Yes,0,Not Graduate,No,237900000.0,113300000.0,1.0,101000000.0,60.0,Urban,0,3450000.0,10.4,1
LN03600,48,Male,Yes,3+,Graduate,Yes,390100000.0,49500000.0,1.0,274000000.0,24.0,Semiurban,0,2460000.0,1.9,1
LN03601,41,Female,No,2,Graduate,Yes,119300000.0,66600000.0,1.0,135000000.0,84.0,Urban,1,3600000.0,10.4,1
LN03602,48,Male,Yes,0,Graduate,No,95700000.0,44300000.0,1.0,195000000.0,72.0,Urban,2,6570000.0,11.3,1
LN03603,27,Female,No,0,Graduate,No,70500000.0,55200000.0,1.0,212000000.0,60.0,Urban,4,1740000.0,19.5,0
LN03604,49,,Yes,0,Graduate,No,90200000.0,6400000.0,1.0,400000000.0,48.0,Urban,0,2010000.0,8.7,0
LN03605,62,Male,No,1,Graduate,No,177800000.0,45000000.0,1.0,262000000.0,48.0,Urban,3,3210000.0,3.2,0
LN03606,27,Female,Yes,0,Graduate,No,193500000.0,24900000.0,1.0,206000000.0,72.0,Rural,1,6570000.0,19.5,0
LN03607,35,Female,No,0,Not Graduate,,174000000.0,33900000.0,1.0,843000000.0,24.0,Rural,2,5380000.0,9.4,0
LN03608,52,Male,Yes,2,Graduate,No,83300000.0,41900000.0,1.0,163000000.0,36.0,Semiurban,0,760000.0,0.8,1
LN03609,48,Male,Yes,2,Graduate,No,83500000.0,19700000.0,0.0,312000000.0,36.0,Urban,1,5390000.0,20.8,0
LN03610,51,Female,Yes,3+,Graduate,No,352000000.0,14800000.0,1.0,384000000.0,60.0,Rural,2,2970000.0,24.2,1
LN03611,46,Male,Yes,2,Graduate,,75900000.0,19300000.0,1.0,292000000.0,60.0,Rural,0,4680000.0,24.1,1
LN03612,51,Male,Yes,1,Graduate,No,261500000.0,11000000.0,1.0,162000000.0,72.0,Rural,0,2580000.0,15.5,1
LN03613,48,,Yes,2,Graduate,No,149900000.0,13900000.0,1.0,158000000.0,60.0,Semiurban,0,4260000.0,6.6,1
LN03614,24,Female,Yes,3+,Graduate,No,80200000.0,15500000.0,1.0,374000000.0,84.0,Urban,3,3100000.0,21.7,1
LN03615,54,Male,No,0,Graduate,Yes,62600000.0,11100000.0,1.0,472000000.0,48.0,Rural,3,2050000.0,4.4,0
LN03616,41,Female,Yes,0,Graduate,No,82200000.0,53400000.0,1.0,258000000.0,60.0,Semiurban,2,1760000.0,18.7,1
LN03617,23,Male,Yes,0,Graduate,No,151000000.0,17000000.0,1.0,129000000.0,60.0,Semiurban,2,2620000.0,21.8,1
LN03618,39,Male,Yes,3+,Graduate,No,72800000.0,7900000.0,1.0,267000000.0,84.0,Urban,1,1210000.0,23.2,1
LN03619,40,Female,Yes,3+,Graduate,No,282100000.0,25400000.0,0.0,611000000.0,60.0,Urban,1,2200000.0,14.2,0
LN03620,24,Male,No,2,Not Graduate,No,107000000.0,14400000.0,1.0,153000000.0,48.0,Rural,0,,23.9,1
LN03621,65,Male,No,0,Graduate,No,176400000.0,112500000.0,0.0,223000000.0,60.0,Semiurban,3,6200000.0,0.9,1
LN03622,31,Male,Yes,3+,Graduate,No,168700000.0,38900000.0,1.0,274000000.0,60.0,Semiurban,1,4770000.0,1.0,0
LN03623,35,Female,No,0,Graduate,No,292800000.0,10800000.0,1.0,483000000.0,36.0,Urban,1,12280000.0,19.0,1
LN03624,40,Male,Yes,0,Graduate,No,94300000.0,55200000.0,1.0,199000000.0,60.0,Semiurban,1,930000.0,24.9,0
LN03625,58,Male,No,1,Not Graduate,No,127200000.0,37500000.0,,347000000.0,60.0,Urban,0,2510000.0,3.7,0
LN03626,54,Male,Yes,2,Not Graduate,No,55500000.0,28900000.0,1.0,571000000.0,,Rural,1,7110000.0,9.4,0
LN03627,55,Male,Yes,3+,Not Graduate,No,127000000.0,123400000.0,,118000000.0,36.0,Semiurban,1,3640000.0,24.7,1
LN03628,31,Male,Yes,0,Graduate,No,224600000.0,16000000.0,1.0,129000000.0,60.0,Semiurban,1,2580000.0,21.8,1
LN03629,59,Female,Yes,0,Graduate,Yes,135400000.0,80100000.0,1.0,252000000.0,36.0,Urban,1,1560000.0,10.3,1
LN03630,58,Male,No,0,Graduate,No,428100000.0,25200000.0,0.0,456000000.0,12.0,Semiurban,3,4880000.0,22.3,0
LN03631,41,Male,Yes,0,Not Graduate,No,159700000.0,34500000.0,1.0,319000000.0,60.0,Urban,2,3420000.0,11.3,1
LN03632,45,Female,Yes,2,Graduate,No,89100000.0,19200000.0,1.0,478000000.0,24.0,Rural,0,2370000.0,8.5,0
LN03633,22,Female,Yes,0,Graduate,No,154200000.0,20200000.0,1.0,104000000.0,60.0,Rural,2,6080000.0,14.7,1
LN03634,55,Male,No,0,Graduate,No,53700000.0,24700000.0,0.0,321000000.0,60.0,Urban,0,14380000.0,7.0,0
LN03635,64,Male,No,0,Not Graduate,No,77300000.0,7700000.0,0.0,56000000.0,60.0,Semiurban,1,1610000.0,16.4,1
LN03636,42,Male,No,2,Graduate,No,61400000.0,46200000.0,1.0,551000000.0,24.0,Rural,1,4510000.0,7.3,0
LN03637,45,Female,No,2,Graduate,No,121100000.0,38400000.0,1.0,511000000.0,36.0,Urban,1,3310000.0,12.7,1
LN03638,43,Male,No,0,Not Graduate,No,116100000.0,10600000.0,0.0,222000000.0,60.0,Semiurban,1,4730000.0,19.3,0
LN03639,24,Male,Yes,0,Graduate,No,232800000.0,59300000.0,1.0,75000000.0,24.0,Urban,1,7560000.0,21.6,1
LN03640,48,Male,Yes,3+,Not Graduate,No,113600000.0,112300000.0,1.0,237000000.0,36.0,Semiurban,2,8120000.0,1.0,0
LN03641,53,Male,Yes,1,Graduate,No,69100000.0,20600000.0,1.0,491000000.0,60.0,Urban,2,2120000.0,18.1,0
LN03642,62,Male,Yes,0,Not Graduate,Yes,282900000.0,18700000.0,1.0,334000000.0,36.0,Urban,1,940000.0,22.2,0
LN03643,62,Male,No,0,Not Graduate,Yes,23800000.0,85300000.0,1.0,734000000.0,60.0,Urban,1,,18.4,0
LN03644,43,Female,Yes,3+,Graduate,No,122600000.0,48300000.0,1.0,226000000.0,24.0,Semiurban,2,2820000.0,5.8,0
LN03645,64,Female,Yes,2,Not Graduate,Yes,135300000.0,31400000.0,,811000000.0,36.0,Urban,0,,18.7,0
LN03646,44,Female,No,0,Graduate,No,119300000.0,67200000.0,1.0,87000000.0,72.0,Rural,2,6100000.0,20.1,1
LN03647,49,Female,Yes,0,Graduate,Yes,158000000.0,43600000.0,1.0,175000000.0,60.0,Semiurban,1,2080000.0,4.5,0
LN03648,48,Male,Yes,0,Graduate,Yes,127500000.0,109700000.0,1.0,130000000.0,36.0,Urban,1,2890000.0,22.8,1
LN03649,65,Female,Yes,0,Graduate,No,158000000.0,34500000.0,1.0,398000000.0,36.0,Semiurban,1,2010000.0,6.8,0
LN03650,54,Female,No,0,Graduate,No,86200000.0,49200000.0,1.0,136000000.0,60.0,Urban,3,2590000.0,23.7,1
LN03651,26,Female,Yes,0,Graduate,No,53800000.0,84300000.0,1.0,462000000.0,,Urban,0,7330000.0,12.5,1
LN03652,24,Female,Yes,0,Not Graduate,No,117000000.0,4900000.0,1.0,387000000.0,60.0,Urban,3,3180000.0,3.2,0
LN03653,39,Male,Yes,0,Not Graduate,No,68200000.0,86700000.0,1.0,293000000.0,48.0,Rural,2,13250000.0,17.7,0
LN03654,44,Male,No,1,Graduate,No,80400000.0,23400000.0,1.0,249000000.0,84.0,Semiurban,2,4660000.0,14.2,1
LN03655,51,Male,Yes,0,Graduate,No,227300000.0,52200000.0,1.0,149000000.0,72.0,Urban,3,4900000.0,19.1,1
LN03656,42,Male,Yes,2,Graduate,No,282700000.0,132500000.0,1.0,369000000.0,60.0,Semiurban,0,2600000.0,7.5,1
LN03657,44,Male,No,0,Graduate,No,225000000.0,27400000.0,1.0,200000000.0,72.0,Urban,3,2880000.0,1.4,1
LN03658,62,Male,No,3+,Not Graduate,No,203200000.0,24300000.0,1.0,404000000.0,48.0,Semiurban,0,6180000.0,4.3,0
LN03659,36,Male,Yes,3+,Not Graduate,Yes,124000000.0,33500000.0,1.0,603000000.0,48.0,Rural,1,6890000.0,11.9,0
LN03660,43,Female,Yes,3+,Graduate,No,209800000.0,11000000.0,1.0,223000000.0,48.0,Urban,1,3620000.0,1.1,0
LN03661,46,Female,Yes,0,Graduate,No,145900000.0,203300000.0,1.0,547000000.0,,Urban,2,4430000.0,16.5,1
LN03662,42,Female,No,0,Graduate,No,350200000.0,33800000.0,1.0,294000000.0,36.0,Semiurban,1,,12.6,1
LN03663,64,Male,Yes,1,Graduate,Yes,72400000.0,130600000.0,1.0,367000000.0,72.0,Semiurban,0,3500000.0,5.2,1
LN03664,64,Female,No,0,Graduate,No,173700000.0,26800000.0,1.0,128000000.0,72.0,Rural,0,3190000.0,20.0,1
LN03665,44,Female,No,0,Graduate,No,59900000.0,36000000.0,0.0,181000000.0,60.0,Semiurban,2,3080000.0,16.3,0
LN03666,41,Female,Yes,0,Graduate,No,174300000.0,74500000.0,0.0,180000000.0,60.0,Urban,1,6050000.0,13.7,0
LN03667,47,Female,Yes,1,Graduate,No,46600000.0,14500000.0,0.0,554000000.0,36.0,Rural,0,2900000.0,18.1,0
LN03668,29,Male,No,2,Not Graduate,No,61600000.0,32200000.0,1.0,218000000.0,12.0,Urban,1,1930000.0,14.8,0
LN03669,40,Male,No,0,Not Graduate,No,59300000.0,72300000.0,1.0,374000000.0,60.0,Urban,0,2480000.0,0.2,0
LN03670,30,Female,No,3+,Graduate,No,137800000.0,29500000.0,1.0,254000000.0,,Rural,3,2460000.0,13.7,1
LN03671,27,Female,Yes,2,Graduate,No,145800000.0,23800000.0,1.0,,60.0,Semiurban,1,4080000.0,6.3,0
LN03672,25,Male,No,0,Not Graduate,No,461900000.0,85400000.0,1.0,118000000.0,60.0,Urban,1,2030000.0,19.2,1
LN03673,47,Male,No,0,Graduate,,114100000.0,107400000.0,1.0,93000000.0,72.0,Urban,0,6600000.0,16.6,1
LN03674,21,Male,No,0,Not Graduate,No,183500000.0,121900000.0,1.0,219000000.0,36.0,Urban,1,2480000.0,14.8,1
LN03675,50,Male,Yes,3+,Graduate,No,131100000.0,20400000.0,1.0,227000000.0,36.0,Semiurban,3,9000000.0,13.4,0
LN03676,40,Female,Yes,2,Not Graduate,No,175300000.0,22000000.0,1.0,163000000.0,24.0,Rural,1,3060000.0,6.4,1
LN03677,37,Female,Yes,2,Graduate,No,129900000.0,24000000.0,0.0,286000000.0,84.0,Semiurban,2,4340000.0,16.4,0
LN03678,55,Male,No,2,Not Graduate,No,219700000.0,62200000.0,1.0,779000000.0,60.0,Semiurban,0,6010000.0,19.9,1
LN03679,45,Male,No,0,Graduate,No,67300000.0,13400000.0,1.0,601000000.0,60.0,Semiurban,1,7060000.0,9.8,0
LN03680,54,Male,Yes,3+,Not Graduate,No,31200000.0,14100000.0,1.0,262000000.0,84.0,Urban,0,4650000.0,8.8,0
LN03681,52,Male,Yes,3+,Graduate,No,151000000.0,19800000.0,1.0,267000000.0,60.0,Semiurban,0,18800000.0,23.5,0
LN03682,22,Female,Yes,2,Graduate,No,44500000.0,16500000.0,1.0,368000000.0,60.0,Urban,3,3010000.0,20.0,1
LN03683,30,Female,Yes,0,Not Graduate,No,246900000.0,71000000.0,1.0,296000000.0,36.0,Urban,0,1040000.0,1.6,0
LN03684,46,Female,No,0,Graduate,No,88800000.0,67300000.0,1.0,368000000.0,60.0,Urban,1,2930000.0,6.9,0
LN03685,64,Male,Yes,0,Graduate,No,67800000.0,23800000.0,1.0,301000000.0,60.0,Rural,2,5230000.0,21.3,1
LN03686,27,Female,Yes,0,Graduate,Yes,529900000.0,30000000.0,1.0,272000000.0,72.0,Urban,1,4120000.0,18.9,1
LN03687,25,Female,No,1,Not Graduate,No,118800000.0,4600000.0,1.0,181000000.0,36.0,Semiurban,2,1470000.0,4.9,1
LN03688,63,Male,Yes,2,Not Graduate,Yes,106900000.0,24300000.0,1.0,313000000.0,60.0,Rural,3,2370000.0,12.2,0
LN03689,64,Female,Yes,3+,Graduate,No,181100000.0,94700000.0,1.0,74000000.0,12.0,Semiurban,2,1700000.0,4.7,1
LN03690,28,Female,Yes,0,Not Graduate,No,187900000.0,23200000.0,1.0,297000000.0,60.0,Urban,0,1880000.0,14.8,1
LN03691,39,Female,Yes,0,Not Graduate,No,224500000.0,14600000.0,0.0,82000000.0,48.0,Semiurban,2,2810000.0,2.2,0
LN03692,49,Male,Yes,0,Graduate,No,57600000.0,105200000.0,1.0,297000000.0,24.0,Semiurban,3,4160000.0,6.6,0
LN03693,29,Male,No,3+,Graduate,No,161200000.0,14400000.0,1.0,150000000.0,60.0,Semiurban,2,1800000.0,2.1,1
LN03694,35,Male,Yes,2,Graduate,No,102100000.0,120600000.0,1.0,518000000.0,72.0,Urban,0,1920000.0,23.1,1
LN03695,38,Male,No,1,Graduate,No,72300000.0,352700000.0,0.0,269000000.0,36.0,Semiurban,1,4930000.0,4.5,1
LN03696,49,Male,Yes,1,Graduate,No,123200000.0,32100000.0,1.0,257000000.0,48.0,Semiurban,2,1650000.0,13.0,1
LN03697,34,Female,Yes,1,Graduate,,44300000.0,94700000.0,1.0,321000000.0,36.0,Semiurban,3,1600000.0,4.5,1
LN03698,39,Male,Yes,0,Not Graduate,No,199400000.0,9200000.0,,160000000.0,84.0,Urban,2,13980000.0,3.2,0
LN03699,34,Male,Yes,0,Graduate,No,102300000.0,8900000.0,1.0,476000000.0,60.0,Rural,2,2070000.0,0.1,1
LN03700,55,Female,Yes,0,Graduate,No,92300000.0,18500000.0,1.0,376000000.0,84.0,Rural,2,840000.0,2.1,1
LN03701,27,Male,No,0,Graduate,No,111200000.0,67600000.0,0.0,190000000.0,24.0,Urban,1,1260000.0,13.2,0
LN03702,31,Male,Yes,1,Graduate,No,109400000.0,35000000.0,1.0,143000000.0,60.0,Urban,1,740000.0,13.2,0
LN03703,32,Female,No,0,Not Graduate,No,224700000.0,30200000.0,,204000000.0,60.0,Urban,2,9520000.0,6.4,1
LN03704,61,Male,Yes,2,Graduate,Yes,65700000.0,12500000.0,1.0,236000000.0,36.0,Semiurban,0,2850000.0,23.3,0
LN03705,63,,Yes,1,Not Graduate,No,97200000.0,31600000.0,1.0,138000000.0,60.0,Urban,1,1450000.0,11.0,0
LN03706,43,Female,Yes,1,Graduate,No,106500000.0,20900000.0,1.0,194000000.0,60.0,Semiurban,0,4440000.0,20.2,1
LN03707,28,Male,Yes,3+,Graduate,No,66800000.0,16700000.0,1.0,181000000.0,36.0,Rural,2,9950000.0,12.7,0
LN03708,55,Male,No,0,Graduate,No,131000000.0,15600000.0,1.0,224000000.0,60.0,Urban,0,2660000.0,6.1,1
LN03709,43,Male,No,1,Graduate,No,80600000.0,40800000.0,1.0,225000000.0,60.0,Urban,2,9410000.0,4.0,1
LN03710,59,Female,Yes,0,Graduate,No,55400000.0,19700000.0,1.0,327000000.0,60.0,Urban,1,2370000.0,4.4,1
LN03711,37,Male,Yes,2,Graduate,No,160300000.0,34800000.0,1.0,254000000.0,60.0,Urban,0,1320000.0,16.9,0
LN03712,65,Female,No,1,Graduate,Yes,281000000.0,8500000.0,1.0,312000000.0,72.0,Rural,4,10650000.0,18.7,1
LN03713,57,Male,Yes,0,Graduate,No,123200000.0,52300000.0,1.0,287000000.0,60.0,Urban,0,1810000.0,4.2,0
LN03714,31,Female,Yes,0,Graduate,No,113400000.0,42400000.0,1.0,225000000.0,60.0,Semiurban,2,2020000.0,24.7,1
LN03715,53,Male,Yes,2,Graduate,No,112100000.0,29100000.0,1.0,,36.0,Semiurban,1,6210000.0,22.9,0
LN03716,33,Male,Yes,1,Not Graduate,No,90400000.0,39800000.0,1.0,55000000.0,60.0,Urban,2,3080000.0,6.1,0
LN03717,36,Female,No,1,Graduate,No,228400000.0,73900000.0,1.0,205000000.0,24.0,Urban,1,2780000.0,7.8,1
LN03718,32,Female,Yes,0,Not Graduate,No,126400000.0,11000000.0,1.0,183000000.0,36.0,Rural,2,2510000.0,24.3,0
LN03719,51,Male,Yes,1,Not Graduate,No,36200000.0,36900000.0,1.0,267000000.0,60.0,Rural,2,1880000.0,24.9,0
LN03720,32,Male,No,1,Graduate,No,232000000.0,12300000.0,1.0,176000000.0,72.0,Urban,1,3400000.0,10.3,1
LN03721,49,Male,Yes,0,Graduate,No,202800000.0,37500000.0,1.0,338000000.0,12.0,Semiurban,0,4220000.0,20.9,0
LN03722,47,Male,No,1,Graduate,Yes,167100000.0,28500000.0,1.0,373000000.0,60.0,Semiurban,1,2570000.0,23.0,1
LN03723,54,Female,Yes,1,Graduate,No,26400000.0,34300000.0,1.0,117000000.0,36.0,Urban,2,4460000.0,22.0,1
LN03724,65,Male,Yes,2,Not Graduate,No,119800000.0,69000000.0,1.0,283000000.0,36.0,Urban,0,4000000.0,16.7,0
LN03725,21,Male,Yes,0,Not Graduate,No,196100000.0,67400000.0,1.0,124000000.0,60.0,Urban,2,3930000.0,10.5,1
LN03726,65,Male,Yes,0,Graduate,No,147900000.0,83500000.0,1.0,325000000.0,24.0,Semiurban,2,2460000.0,12.6,1
LN03727,25,Male,Yes,3+,Graduate,No,134300000.0,25500000.0,1.0,193000000.0,72.0,Semiurban,1,2310000.0,17.8,1
LN03728,44,Male,No,3+,Graduate,No,196400000.0,61400000.0,0.0,161000000.0,24.0,Rural,1,3890000.0,6.5,1
LN03729,36,Male,No,0,Graduate,Yes,129600000.0,52500000.0,1.0,98000000.0,60.0,Rural,0,1300000.0,17.7,1
LN03730,49,Male,No,3+,Graduate,No,232600000.0,26000000.0,1.0,238000000.0,36.0,Semiurban,1,22840000.0,13.1,1
LN03731,53,Female,Yes,0,Graduate,No,131200000.0,38400000.0,1.0,132000000.0,24.0,Semiurban,0,520000.0,14.5,0
LN03732,59,Male,No,2,Graduate,Yes,125500000.0,31500000.0,1.0,111000000.0,60.0,Rural,3,2030000.0,20.9,1
LN03733,39,Female,Yes,0,Graduate,No,196000000.0,106800000.0,1.0,277000000.0,60.0,Urban,1,4300000.0,23.6,1
LN03734,62,Male,No,0,Graduate,No,96400000.0,66900000.0,1.0,426000000.0,24.0,Urban,1,5000000.0,7.6,1
LN03735,35,Male,No,3+,Graduate,No,65600000.0,26800000.0,1.0,311000000.0,24.0,Semiurban,1,1660000.0,19.1,0
LN03736,30,Male,Yes,0,Graduate,No,120300000.0,25300000.0,1.0,114000000.0,48.0,Semiurban,1,1900000.0,15.0,1
LN03737,38,Male,Yes,2,Graduate,No,166000000.0,75300000.0,1.0,232000000.0,60.0,Rural,0,3110000.0,7.3,0
LN03738,44,Female,No,1,Graduate,No,199600000.0,102200000.0,1.0,363000000.0,72.0,Semiurban,0,1160000.0,16.2,1
LN03739,51,Female,No,0,Graduate,No,200200000.0,45100000.0,1.0,232000000.0,24.0,Semiurban,2,1290000.0,16.4,1
LN03740,58,Female,Yes,3+,Not Graduate,No,115600000.0,59300000.0,1.0,299000000.0,36.0,Semiurban,0,5540000.0,20.5,1
LN03741,31,Female,No,1,Graduate,No,109200000.0,99300000.0,1.0,197000000.0,60.0,Semiurban,0,,10.1,0
LN03742,34,Male,Yes,3+,Graduate,No,86600000.0,30400000.0,1.0,202000000.0,60.0,Rural,1,3020000.0,20.3,0
LN03743,63,Male,Yes,2,Graduate,No,137700000.0,37400000.0,1.0,174000000.0,48.0,Semiurban,1,5140000.0,6.1,1
LN03744,40,Female,No,0,Graduate,No,48700000.0,51700000.0,1.0,350000000.0,36.0,Rural,1,3200000.0,11.5,0
LN03745,31,Male,No,0,Graduate,No,121500000.0,24800000.0,1.0,362000000.0,60.0,Urban,1,1750000.0,15.5,0
LN03746,65,Male,Yes,0,Not Graduate,No,575300000.0,136300000.0,1.0,,60.0,Rural,0,1330000.0,15.0,0
LN03747,41,Female,Yes,1,Not Graduate,No,52500000.0,24700000.0,1.0,379000000.0,60.0,Rural,2,4650000.0,1.2,0
LN03748,65,Female,Yes,0,Graduate,No,130800000.0,36800000.0,1.0,114000000.0,60.0,Rural,1,1870000.0,8.8,0
LN03749,62,Female,Yes,0,Graduate,No,147700000.0,162100000.0,1.0,228000000.0,12.0,Rural,1,5290000.0,8.0,0
LN03750,61,Male,Yes,2,Not Graduate,Yes,158500000.0,7900000.0,1.0,119000000.0,48.0,Semiurban,3,2420000.0,24.2,1
LN03751,47,Female,Yes,0,Graduate,No,70500000.0,41600000.0,1.0,134000000.0,60.0,Semiurban,0,7450000.0,24.2,1
LN03752,56,,No,2,Graduate,Yes,159300000.0,20600000.0,1.0,118000000.0,60.0,Urban,0,1540000.0,9.1,1
LN03753,64,Male,Yes,0,Not Graduate,No,89400000.0,35000000.0,1.0,174000000.0,36.0,Urban,0,1350000.0,19.7,0
LN03754,33,Male,Yes,0,Graduate,No,54700000.0,13300000.0,1.0,352000000.0,60.0,Rural,3,3470000.0,13.8,0
LN03755,22,Female,Yes,0,Graduate,No,202600000.0,26000000.0,1.0,239000000.0,36.0,Urban,0,2350000.0,9.9,0
LN03756,35,Female,Yes,0,Graduate,No,173000000.0,35700000.0,1.0,181000000.0,72.0,Semiurban,0,3330000.0,19.5,1
LN03757,49,Female,Yes,1,Graduate,No,70500000.0,42400000.0,1.0,227000000.0,48.0,Semiurban,1,2850000.0,23.8,1
LN03758,45,Male,Yes,0,Not Graduate,Yes,89000000.0,71700000.0,0.0,81000000.0,72.0,Semiurban,3,2090000.0,9.0,0
LN03759,24,Male,Yes,2,Graduate,No,87200000.0,5500000.0,1.0,342000000.0,72.0,Urban,1,2490000.0,4.2,0
LN03760,46,Male,Yes,2,Graduate,No,48600000.0,31600000.0,1.0,73000000.0,60.0,Rural,1,650000.0,23.8,1
LN03761,28,Female,Yes,0,Graduate,No,182500000.0,30400000.0,1.0,169000000.0,72.0,Urban,0,8510000.0,17.7,1
LN03762,43,Male,No,3+,Graduate,No,186300000.0,33200000.0,1.0,239000000.0,24.0,Semiurban,1,1910000.0,5.4,1
LN03763,46,Male,Yes,3+,Graduate,No,99900000.0,35900000.0,1.0,319000000.0,36.0,Urban,1,4070000.0,0.2,0
LN03764,49,Female,Yes,0,Graduate,No,118200000.0,18000000.0,1.0,285000000.0,60.0,Rural,0,700000.0,16.6,1
LN03765,39,Male,Yes,3+,Graduate,No,127800000.0,10200000.0,1.0,243000000.0,60.0,Semiurban,2,1610000.0,15.6,1
LN03766,39,Female,Yes,0,Graduate,No,137300000.0,41600000.0,1.0,557000000.0,84.0,Rural,1,3570000.0,5.6,0
LN03767,51,Male,Yes,1,Not Graduate,No,57200000.0,15800000.0,0.0,757000000.0,60.0,Urban,0,10620000.0,16.1,0
LN03768,54,Female,No,0,Graduate,No,157000000.0,48300000.0,1.0,251000000.0,12.0,Rural,0,,3.9,1
LN03769,57,Male,Yes,2,Not Graduate,No,62900000.0,16500000.0,1.0,237000000.0,36.0,Urban,0,4410000.0,10.1,0
LN03770,36,Male,Yes,2,Graduate,No,174600000.0,60900000.0,1.0,229000000.0,60.0,Urban,0,2120000.0,7.8,1
LN03771,40,Male,Yes,3+,Graduate,No,66800000.0,33500000.0,0.0,179000000.0,60.0,Urban,1,2950000.0,21.6,0
LN03772,35,Male,Yes,3+,Not Graduate,No,58700000.0,35400000.0,1.0,307000000.0,60.0,Semiurban,0,2590000.0,7.3,1
LN03773,44,Female,No,0,Not Graduate,No,118200000.0,28700000.0,1.0,503000000.0,72.0,Rural,2,3690000.0,7.0,0
LN03774,26,Male,Yes,1,Graduate,No,116700000.0,25300000.0,1.0,64000000.0,36.0,Semiurban,1,7100000.0,18.9,1
LN03775,40,Male,Yes,0,Graduate,No,127000000.0,29000000.0,1.0,228000000.0,60.0,Urban,0,2330000.0,0.4,1
LN03776,29,,Yes,0,Not Graduate,No,73400000.0,90100000.0,0.0,567000000.0,36.0,Semiurban,2,3030000.0,18.0,0
LN03777,44,Male,Yes,0,Graduate,No,134200000.0,10300000.0,,310000000.0,60.0,Urban,2,2260000.0,1.2,1
LN03778,59,Female,Yes,3+,Graduate,No,141300000.0,20800000.0,1.0,314000000.0,60.0,Urban,2,2480000.0,1.4,1
LN03779,65,Female,Yes,2,Graduate,No,227800000.0,81500000.0,1.0,104000000.0,60.0,Semiurban,4,6590000.0,12.3,1
LN03780,41,Male,Yes,0,Not Graduate,Yes,132900000.0,67400000.0,0.0,368000000.0,60.0,Urban,2,4070000.0,23.9,1
LN03781,23,Female,Yes,3+,Graduate,No,86300000.0,102500000.0,1.0,435000000.0,36.0,Semiurban,0,3720000.0,4.1,0
LN03782,31,Male,Yes,2,Graduate,Yes,57200000.0,33400000.0,1.0,279000000.0,84.0,Semiurban,1,2730000.0,7.6,0
LN03783,25,Male,Yes,0,Not Graduate,No,51700000.0,12200000.0,0.0,174000000.0,60.0,Urban,0,1630000.0,17.0,0
LN03784,55,Male,Yes,0,Graduate,No,143300000.0,14400000.0,1.0,319000000.0,72.0,Urban,0,4850000.0,22.3,1
LN03785,65,Female,No,2,Not Graduate,Yes,185600000.0,27600000.0,1.0,141000000.0,12.0,Urban,0,5360000.0,12.4,0
LN03786,45,Female,Yes,1,Graduate,No,73500000.0,64300000.0,1.0,131000000.0,36.0,Semiurban,0,5520000.0,12.4,1
LN03787,28,Male,No,0,Not Graduate,No,138100000.0,28500000.0,1.0,389000000.0,60.0,Semiurban,1,2950000.0,7.8,0
LN03788,21,Female,No,1,Graduate,No,109000000.0,26800000.0,1.0,457000000.0,60.0,Rural,1,1730000.0,9.4,0
LN03789,64,Male,Yes,0,Graduate,No,178100000.0,48100000.0,1.0,166000000.0,60.0,Urban,0,4670000.0,3.5,1
LN03790,35,Female,Yes,1,Graduate,No,193200000.0,35800000.0,1.0,132000000.0,60.0,Urban,3,6350000.0,3.0,1
LN03791,26,Female,No,0,Not Graduate,No,34500000.0,24600000.0,1.0,154000000.0,60.0,Semiurban,2,5370000.0,18.4,1
LN03792,28,Female,Yes,0,Graduate,No,211700000.0,15700000.0,1.0,279000000.0,60.0,Rural,1,1730000.0,12.1,1
LN03793,32,,Yes,0,Graduate,Yes,137900000.0,74700000.0,1.0,132000000.0,24.0,Semiurban,1,3880000.0,19.4,1
LN03794,50,Female,Yes,1,Graduate,No,89600000.0,80900000.0,1.0,507000000.0,60.0,Rural,0,760000.0,16.2,1
LN03795,61,Male,Yes,0,Graduate,No,91000000.0,15000000.0,1.0,194000000.0,60.0,Urban,3,7620000.0,0.1,0
LN03796,33,Female,No,0,Graduate,No,122100000.0,25400000.0,1.0,306000000.0,48.0,Semiurban,2,3360000.0,12.6,1
LN03797,51,Female,No,0,Graduate,No,91000000.0,59700000.0,0.0,166000000.0,84.0,Semiurban,0,3430000.0,13.7,1
LN03798,23,Female,No,3+,Graduate,No,71700000.0,14100000.0,1.0,345000000.0,84.0,Urban,0,8830000.0,3.4,0
LN03799,21,Male,No,0,Graduate,No,81300000.0,46900000.0,0.0,361000000.0,60.0,Urban,1,1980000.0,23.9,0
LN03800,23,Female,No,0,Graduate,Yes,67700000.0,27000000.0,1.0,99000000.0,60.0,Semiurban,0,3250000.0,20.0,1
