Customer_ID,Age,Annual_Income,Average_Monthly_Balance,Monthly_Transactions,Digital_Transactions_Pct,Credit_Card_Count,Existing_Loan_Count,Investment_Balance,Tenure_Years,Monthly_Income
C04297,41,91300000.0,50900000.0,25,42.3,2,3,41500000.0,2.5,7600000.0
C04298,55,316000000.0,60600000.0,18,95.5,1,2,59400000.0,2.5,26300000.0
C04299,22,186900000.0,9600000.0,29,38.5,1,0,130900000.0,0.9,15600000.0
C04300,25,167900000.0,57700000.0,40,87.3,3,3,12400000.0,3.1,14000000.0
C04301,33,118300000.0,12100000.0,34,19.9,3,1,6900000.0,11.0,9900000.0
C04302,50,201300000.0,11300000.0,32,62.2,0,1,102900000.0,9.0,16800000.0
C04303,27,138800000.0,53000000.0,23,41.0,1,1,6100000.0,13.9,11600000.0
C04304,22,114300000.0,17500000.0,23,51.9,3,2,77900000.0,17.9,9500000.0
C04305,51,205300000.0,44700000.0,27,100.0,0,0,9200000.0,7.7,17100000.0
C04306,55,129300000.0,50600000.0,32,58.1,2,0,12500000.0,17.4,10800000.0
C04307,54,90200000.0,52600000.0,22,,0,1,22900000.0,17.9,7500000.0
C04308,56,194700000.0,20900000.0,22,74.8,1,1,5100000.0,13.6,16200000.0
C04309,57,135200000.0,96600000.0,18,57.9,1,1,8600000.0,16.7,11300000.0
C04310,48,183200000.0,41700000.0,31,68.0,0,3,4000000.0,18.5,15300000.0
C04311,44,109100000.0,65500000.0,25,46.7,2,1,52200000.0,9.2,9100000.0
C04312,59,72000000.0,16300000.0,32,47.7,1,2,24700000.0,10.2,6000000.0
C04313,36,363600000.0,38700000.0,24,49.2,1,2,25400000.0,10.4,30300000.0
C04314,25,327800000.0,114400000.0,41,81.0,1,0,23400000.0,9.3,27300000.0
C04315,54,227600000.0,102600000.0,20,60.5,2,1,24500000.0,19.0,19000000.0
C04316,33,113100000.0,22900000.0,33,44.0,2,1,14700000.0,2.0,9400000.0
C04317,65,118700000.0,28300000.0,28,,2,1,71600000.0,7.4,9900000.0
C04318,39,299400000.0,19400000.0,32,66.6,1,2,3600000.0,18.1,25000000.0
C04319,59,115200000.0,25800000.0,29,76.5,2,1,5100000.0,15.5,9600000.0
C04320,22,98900000.0,13700000.0,28,55.4,1,2,111400000.0,5.9,8200000.0
C04321,50,392000000.0,40000000.0,29,63.4,0,3,33500000.0,13.3,32700000.0
C04322,41,136400000.0,77100000.0,25,73.4,1,1,2700000.0,0.2,11400000.0
C04323,41,370300000.0,23100000.0,24,44.8,1,3,35500000.0,10.7,30900000.0
C04324,32,64900000.0,,29,82.7,1,1,4400000.0,18.4,5400000.0
C04325,64,186200000.0,37300000.0,20,,1,2,104500000.0,12.4,15500000.0
C04326,38,437400000.0,110300000.0,35,43.0,2,0,68800000.0,18.2,36400000.0
C04327,59,142300000.0,26800000.0,37,42.8,2,0,251100000.0,1.7,11900000.0
C04328,40,121100000.0,27600000.0,28,,0,4,18000000.0,10.8,10100000.0
C04329,23,73700000.0,21900000.0,26,54.0,0,0,6600000.0,13.7,6100000.0
C04330,60,253900000.0,17100000.0,34,80.1,1,3,13800000.0,0.9,21200000.0
C04331,29,91700000.0,70600000.0,32,59.3,1,4,14100000.0,17.4,7600000.0
C04332,33,132900000.0,40100000.0,36,71.1,0,1,38200000.0,5.3,11100000.0
C04333,59,71000000.0,47100000.0,41,48.0,3,1,,17.3,5900000.0
C04334,61,329600000.0,133000000.0,24,64.5,1,2,24900000.0,5.7,27500000.0
C04335,62,264200000.0,139600000.0,21,91.3,2,2,8200000.0,19.6,22000000.0
C04336,40,137600000.0,11100000.0,29,62.0,1,2,14200000.0,17.8,11500000.0
C04337,55,74200000.0,78000000.0,26,53.9,0,2,114500000.0,17.2,6200000.0
C04338,35,325800000.0,54500000.0,37,47.7,0,0,75300000.0,13.8,27200000.0
C04339,54,114500000.0,30400000.0,27,64.6,2,0,55800000.0,8.1,9500000.0
C04340,43,76200000.0,59500000.0,15,93.2,0,1,50300000.0,9.3,6400000.0
C04341,23,53100000.0,10400000.0,28,37.7,0,2,18700000.0,11.8,4400000.0
C04342,39,98100000.0,156000000.0,27,64.0,3,2,23700000.0,5.5,8200000.0
C04343,42,62900000.0,69700000.0,29,30.7,3,2,4400000.0,5.3,5200000.0
C04344,32,99400000.0,21600000.0,25,56.8,3,0,6400000.0,9.8,8300000.0
C04345,37,210800000.0,27400000.0,31,70.3,3,3,28700000.0,10.7,17600000.0
C04346,43,113900000.0,10600000.0,34,33.4,1,1,7300000.0,16.0,9500000.0
C04347,23,170300000.0,34500000.0,25,56.1,3,1,53400000.0,14.9,14200000.0
C04348,27,94000000.0,29900000.0,34,70.8,2,0,23700000.0,12.6,7800000.0
C04349,55,145100000.0,14600000.0,21,67.6,2,1,18000000.0,13.2,12100000.0
C04350,36,402700000.0,87100000.0,29,,1,0,12800000.0,17.5,33600000.0
C04351,48,115600000.0,133200000.0,30,45.5,2,2,41000000.0,1.4,9600000.0
C04352,46,173000000.0,44000000.0,26,70.8,0,1,,11.5,14400000.0
C04353,45,59200000.0,34700000.0,36,53.0,3,0,9500000.0,1.4,4900000.0
C04354,39,323000000.0,65100000.0,39,79.3,2,0,14000000.0,2.4,26900000.0
C04355,42,107700000.0,44300000.0,26,18.8,0,2,20300000.0,9.6,9000000.0
C04356,58,249500000.0,17900000.0,26,59.2,2,1,35600000.0,8.0,20800000.0
C04357,64,130800000.0,25800000.0,36,67.0,2,3,35100000.0,14.7,10900000.0
C04358,32,196000000.0,35000000.0,28,92.0,0,1,22300000.0,16.4,16300000.0
C04359,51,202500000.0,55600000.0,26,66.7,1,1,54500000.0,15.8,16900000.0
C04360,64,109200000.0,45400000.0,22,68.8,0,1,21500000.0,11.7,9100000.0
C04361,21,255200000.0,53800000.0,29,72.5,2,1,5400000.0,0.3,21300000.0
C04362,56,92200000.0,12300000.0,32,90.1,0,0,108800000.0,0.7,7700000.0
C04363,43,214800000.0,79200000.0,24,57.4,4,0,73500000.0,4.0,17900000.0
C04364,64,113000000.0,45100000.0,20,36.9,2,1,5500000.0,5.5,9400000.0
C04365,47,169700000.0,394000000.0,29,33.1,3,1,30400000.0,9.3,14100000.0
C04366,58,108600000.0,32400000.0,21,78.3,2,1,104500000.0,7.7,9000000.0
C04367,28,143900000.0,59200000.0,26,69.5,2,0,17900000.0,3.2,12000000.0
C04368,27,77500000.0,498400000.0,29,59.9,3,2,58400000.0,2.1,6500000.0
C04369,62,160400000.0,53100000.0,24,53.3,2,1,84800000.0,0.6,13400000.0
C04370,44,143400000.0,42500000.0,26,68.6,3,0,33600000.0,1.6,12000000.0
C04371,46,104000000.0,19400000.0,27,69.2,2,1,264100000.0,0.2,8700000.0
C04372,28,135800000.0,165000000.0,30,74.6,1,1,51100000.0,0.8,11300000.0
C04373,31,150700000.0,16800000.0,22,42.8,2,2,28000000.0,9.1,12600000.0
C04374,57,99700000.0,64700000.0,33,29.7,2,3,20800000.0,13.6,8300000.0
C04375,34,130400000.0,30100000.0,25,46.7,3,1,23700000.0,8.5,10900000.0
C04376,47,80500000.0,38300000.0,31,38.0,3,1,13400000.0,5.4,6700000.0
C04377,35,508700000.0,13400000.0,36,36.9,1,1,7300000.0,12.4,42400000.0
C04378,32,250700000.0,140900000.0,32,96.4,2,1,9300000.0,12.7,20900000.0
C04379,28,162700000.0,35500000.0,34,19.7,0,1,21400000.0,14.3,13600000.0
C04380,62,266700000.0,16000000.0,35,74.4,1,0,60500000.0,5.8,22200000.0
C04381,63,47100000.0,130500000.0,29,83.1,1,1,35800000.0,19.1,3900000.0
C04382,26,34300000.0,29300000.0,37,84.7,1,0,30100000.0,3.6,2900000.0
C04383,36,112400000.0,59800000.0,23,70.5,2,2,257600000.0,19.3,9400000.0
C04384,46,65600000.0,92000000.0,23,91.4,4,0,159200000.0,12.7,5500000.0
C04385,38,122900000.0,67300000.0,34,100.0,3,1,9200000.0,5.6,10200000.0
C04386,53,156800000.0,7000000.0,24,59.0,1,0,54300000.0,4.1,13100000.0
C04387,32,232300000.0,81300000.0,28,,2,2,6800000.0,4.8,19400000.0
C04388,23,74900000.0,41300000.0,32,90.5,2,0,33600000.0,13.0,6200000.0
C04389,36,174400000.0,34000000.0,25,47.8,1,1,5500000.0,19.2,14500000.0
C04390,47,141100000.0,41000000.0,17,60.1,1,0,12800000.0,17.4,11800000.0
C04391,29,169500000.0,11500000.0,25,52.5,1,1,49700000.0,19.6,14100000.0
C04392,57,105200000.0,53000000.0,31,74.2,3,2,15200000.0,6.6,8800000.0
C04393,21,299600000.0,14100000.0,29,27.0,1,1,7600000.0,7.9,25000000.0
C04394,24,132300000.0,35300000.0,26,93.7,1,0,11700000.0,15.0,11000000.0
C04395,43,371500000.0,51400000.0,33,75.7,1,0,8900000.0,5.2,31000000.0
C04396,44,90600000.0,112100000.0,25,76.8,2,1,39400000.0,6.9,7600000.0
C04397,34,210600000.0,22400000.0,31,17.7,3,2,93900000.0,5.9,17600000.0
C04398,32,135500000.0,154500000.0,18,44.2,1,1,20100000.0,8.3,11300000.0
C04399,24,116900000.0,100600000.0,29,94.8,1,1,77600000.0,15.5,9700000.0
C04400,50,198200000.0,31200000.0,29,61.5,2,2,13300000.0,0.4,16500000.0
C04401,38,118800000.0,17500000.0,27,30.5,1,0,22400000.0,0.7,9900000.0
C04402,26,32400000.0,13200000.0,26,69.4,1,1,177900000.0,0.3,2700000.0
C04403,38,26000000.0,56700000.0,28,78.6,1,1,20600000.0,12.9,2200000.0
C04404,63,281900000.0,24000000.0,36,75.6,0,0,81100000.0,7.5,23500000.0
C04405,32,275400000.0,124700000.0,33,62.0,1,0,11300000.0,9.5,23000000.0
C04406,61,395300000.0,25300000.0,25,87.7,1,0,24500000.0,9.4,32900000.0
C04407,32,138700000.0,20900000.0,31,51.0,3,1,9700000.0,4.2,11600000.0
C04408,29,68800000.0,54900000.0,31,75.8,1,2,26900000.0,15.9,5700000.0
C04409,32,111100000.0,25100000.0,25,67.7,3,1,32500000.0,3.9,9300000.0
C04410,35,140900000.0,45300000.0,35,62.3,2,2,57500000.0,13.7,11700000.0
C04411,26,80500000.0,104000000.0,27,57.4,2,1,13200000.0,14.8,6700000.0
C04412,47,346700000.0,,25,58.1,3,0,,5.3,28900000.0
C04413,36,479800000.0,49900000.0,25,65.6,0,0,92400000.0,14.2,40000000.0
C04414,53,182100000.0,53600000.0,34,59.1,0,4,6600000.0,4.5,15200000.0
C04415,43,139200000.0,10700000.0,20,79.7,2,3,1600000.0,10.6,11600000.0
C04416,40,68700000.0,62800000.0,28,54.3,2,1,12200000.0,14.4,5700000.0
C04417,42,327700000.0,51600000.0,34,96.4,3,0,48900000.0,3.1,27300000.0
C04418,28,146000000.0,96100000.0,31,53.4,1,0,27400000.0,13.6,12200000.0
C04419,53,119400000.0,75300000.0,34,83.4,3,2,8700000.0,2.8,10000000.0
C04420,25,182400000.0,37900000.0,20,84.3,2,3,27000000.0,1.6,15200000.0
C04421,53,101400000.0,108200000.0,28,68.3,0,0,16700000.0,7.1,8400000.0
C04422,65,151800000.0,35100000.0,24,66.5,3,1,4500000.0,4.5,12600000.0
C04423,55,63300000.0,55500000.0,27,50.4,3,0,17200000.0,3.2,5300000.0
C04424,41,254600000.0,34500000.0,29,54.7,2,0,56700000.0,5.3,21200000.0
C04425,35,132200000.0,66600000.0,29,69.4,0,1,18400000.0,15.3,11000000.0
C04426,60,264800000.0,32700000.0,26,64.1,1,3,4700000.0,17.2,22100000.0
C04427,32,125300000.0,182600000.0,30,88.7,3,1,166900000.0,18.8,10400000.0
C04428,42,129900000.0,250000000.0,28,55.9,3,2,8400000.0,19.0,10800000.0
C04429,55,71900000.0,94600000.0,23,57.1,1,2,37700000.0,12.6,6000000.0
C04430,62,212600000.0,166800000.0,27,31.7,1,1,62600000.0,13.9,17700000.0
C04431,62,86500000.0,12200000.0,27,77.9,3,1,39800000.0,6.2,7200000.0
C04432,24,107100000.0,13400000.0,30,76.1,3,1,19400000.0,17.9,8900000.0
C04433,61,140100000.0,34200000.0,25,84.5,2,0,3400000.0,7.1,11700000.0
C04434,26,149700000.0,46600000.0,21,85.7,1,1,90800000.0,14.7,12500000.0
C04435,47,54800000.0,38000000.0,24,80.8,1,2,6900000.0,15.7,4600000.0
C04436,62,123300000.0,11100000.0,32,81.6,0,0,72800000.0,19.6,10300000.0
C04437,50,216800000.0,119800000.0,35,77.2,0,0,84800000.0,0.8,18100000.0
C04438,63,113700000.0,,32,80.3,0,1,6500000.0,5.2,9500000.0
C04439,36,123700000.0,133700000.0,22,28.2,5,0,6400000.0,9.5,10300000.0
C04440,35,153100000.0,113200000.0,28,43.0,2,1,16200000.0,16.0,12800000.0
C04441,35,130600000.0,54500000.0,36,39.7,1,1,68700000.0,14.6,10900000.0
C04442,36,79400000.0,22000000.0,19,90.4,2,0,13000000.0,1.7,6600000.0
C04443,51,137200000.0,47900000.0,22,49.3,4,2,27700000.0,17.2,11400000.0
C04444,41,241900000.0,269500000.0,23,52.5,3,0,14400000.0,8.4,20200000.0
C04445,54,78500000.0,33400000.0,32,65.1,1,1,59300000.0,17.1,6500000.0
C04446,39,113900000.0,30600000.0,31,40.1,3,1,12400000.0,17.7,9500000.0
C04447,34,65500000.0,115300000.0,34,72.6,1,4,11300000.0,18.4,5500000.0
C04448,29,235000000.0,122000000.0,26,22.4,2,0,8000000.0,15.8,19600000.0
C04449,45,133100000.0,21900000.0,24,41.5,1,0,7800000.0,15.1,11100000.0
C04450,61,87700000.0,36000000.0,29,69.0,2,0,80600000.0,10.3,7300000.0
C04451,59,147300000.0,29400000.0,30,40.2,0,0,16900000.0,11.2,12300000.0
C04452,32,72200000.0,47700000.0,18,91.0,2,3,8800000.0,10.4,6000000.0
C04453,42,79300000.0,115000000.0,26,65.9,2,0,4000000.0,10.4,6600000.0
C04454,52,62700000.0,22700000.0,32,87.6,0,0,18600000.0,4.4,5200000.0
C04455,48,77900000.0,113600000.0,27,,2,1,10100000.0,6.7,6500000.0
C04456,24,295400000.0,49100000.0,29,64.8,4,3,8200000.0,3.7,24600000.0
C04457,47,93500000.0,,31,45.1,1,0,10700000.0,14.4,7800000.0
C04458,22,180900000.0,59000000.0,25,83.6,0,0,28600000.0,8.5,15100000.0
C04459,26,88400000.0,41400000.0,19,73.8,1,2,7000000.0,5.0,7400000.0
C04460,50,212600000.0,73300000.0,31,100.0,4,2,17900000.0,16.0,17700000.0
C04461,25,79600000.0,33800000.0,22,81.6,0,0,66200000.0,17.9,6600000.0
C04462,36,143100000.0,9800000.0,26,57.1,1,1,13600000.0,0.3,11900000.0
C04463,47,144100000.0,36700000.0,25,70.8,0,1,7800000.0,17.6,12000000.0
C04464,50,503700000.0,36200000.0,29,73.4,1,1,79800000.0,0.7,42000000.0
C04465,41,198000000.0,11600000.0,32,88.3,0,1,22700000.0,14.3,16500000.0
C04466,25,101000000.0,42300000.0,21,91.4,4,0,20600000.0,17.6,8400000.0
C04467,56,204100000.0,7800000.0,29,61.8,2,2,44300000.0,4.9,17000000.0
C04468,63,453800000.0,33500000.0,32,40.7,0,0,22700000.0,18.9,37800000.0
C04469,60,57100000.0,55400000.0,26,27.9,1,0,27000000.0,14.5,4800000.0
C04470,54,88100000.0,48900000.0,24,42.2,3,3,4400000.0,19.7,7300000.0
C04471,39,122900000.0,31700000.0,25,53.2,1,1,9900000.0,4.2,10200000.0
C04472,60,111300000.0,41800000.0,33,,2,0,193900000.0,2.7,9300000.0
C04473,42,116600000.0,23100000.0,22,95.4,2,1,8000000.0,13.3,9700000.0
C04474,27,68300000.0,45400000.0,31,84.2,3,0,27000000.0,10.4,5700000.0
C04475,59,303000000.0,47300000.0,26,89.6,2,1,169900000.0,16.3,25200000.0
C04476,35,64000000.0,20900000.0,38,50.9,0,1,53200000.0,8.7,5300000.0
C04477,63,125400000.0,56500000.0,18,34.7,2,3,34400000.0,0.2,10400000.0
C04478,37,248800000.0,56200000.0,36,44.9,4,1,10400000.0,9.8,20700000.0
C04479,60,137700000.0,39100000.0,28,24.3,2,0,12600000.0,13.4,11500000.0
C04480,45,81700000.0,352300000.0,41,42.7,1,2,17800000.0,6.4,6800000.0
C04481,42,66700000.0,39900000.0,23,54.9,2,1,36200000.0,10.1,5600000.0
C04482,34,123400000.0,35500000.0,18,68.3,1,0,101400000.0,12.1,10300000.0
C04483,58,92300000.0,31400000.0,18,67.7,0,1,28500000.0,14.4,7700000.0
C04484,23,156700000.0,19700000.0,23,51.2,0,1,13300000.0,4.9,13100000.0
C04485,42,64800000.0,80600000.0,27,76.4,1,1,22500000.0,5.5,5400000.0
C04486,37,218900000.0,25100000.0,25,51.6,2,0,44300000.0,13.8,18200000.0
C04487,45,149200000.0,27800000.0,34,65.2,3,1,,7.2,12400000.0
C04488,32,155400000.0,28500000.0,21,42.8,1,0,19000000.0,15.1,13000000.0
C04489,50,309300000.0,19500000.0,31,86.8,0,0,7300000.0,5.5,25800000.0
C04490,38,110000000.0,,19,65.4,1,0,81700000.0,15.1,9200000.0
C04491,29,93900000.0,30400000.0,23,78.6,1,2,18700000.0,3.3,7800000.0
C04492,29,103600000.0,94500000.0,27,40.7,0,0,32700000.0,9.2,8600000.0
C04493,52,125900000.0,53200000.0,35,68.5,1,1,11900000.0,4.0,10500000.0
C04494,32,133200000.0,169600000.0,17,76.4,1,0,11500000.0,10.4,11100000.0
C04495,34,88700000.0,,33,24.1,3,0,43200000.0,14.1,7400000.0
C04496,49,46000000.0,70200000.0,25,88.4,1,2,6200000.0,10.6,3800000.0
C04497,35,102800000.0,222900000.0,24,40.0,3,1,7000000.0,3.4,8600000.0
C04498,38,170600000.0,41400000.0,34,69.2,5,0,131400000.0,18.4,14200000.0
C04499,32,150900000.0,47500000.0,24,100.0,2,2,62000000.0,0.3,12600000.0
C04500,36,270800000.0,44600000.0,37,84.1,2,0,39500000.0,14.7,22600000.0
C04501,52,410400000.0,167100000.0,22,35.2,2,0,7700000.0,14.5,34200000.0
C04502,45,212600000.0,45100000.0,17,61.4,0,1,31900000.0,17.9,17700000.0
C04503,65,299500000.0,25900000.0,30,89.7,2,4,23100000.0,17.3,25000000.0
C04504,55,213400000.0,74200000.0,26,48.7,2,0,15400000.0,3.2,17800000.0
C04505,21,358600000.0,22500000.0,30,57.8,2,1,22700000.0,18.9,29900000.0
C04506,38,387500000.0,70800000.0,43,57.2,1,2,5200000.0,3.2,32300000.0
C04507,34,236200000.0,64000000.0,30,76.4,1,0,2600000.0,11.4,19700000.0
C04508,47,206500000.0,38300000.0,29,34.3,0,1,34700000.0,3.3,17200000.0
C04509,32,125100000.0,72800000.0,25,77.5,3,2,29900000.0,7.7,10400000.0
C04510,64,136900000.0,12700000.0,28,52.5,1,1,33000000.0,15.9,11400000.0
C04511,34,116300000.0,51700000.0,25,64.8,0,2,58300000.0,18.7,9700000.0
C04512,44,197000000.0,30400000.0,26,60.5,2,1,43900000.0,6.6,16400000.0
C04513,26,94200000.0,512600000.0,42,77.0,1,3,128000000.0,8.8,7800000.0
C04514,61,126000000.0,51400000.0,33,64.6,3,0,91500000.0,16.1,10500000.0
C04515,62,38300000.0,27100000.0,26,93.8,3,1,26700000.0,12.0,3200000.0
C04516,56,361200000.0,13900000.0,24,84.8,3,1,29800000.0,18.0,30100000.0
C04517,36,124000000.0,136500000.0,33,49.1,3,1,32000000.0,6.7,10300000.0
C04518,23,179900000.0,33400000.0,27,92.3,2,0,4600000.0,3.9,15000000.0
C04519,52,312100000.0,23000000.0,29,71.4,1,2,68800000.0,11.1,26000000.0
C04520,40,165100000.0,59900000.0,27,68.4,0,4,47600000.0,9.4,13800000.0
C04521,65,309800000.0,78200000.0,16,82.0,2,0,4000000.0,17.6,25800000.0
C04522,52,70700000.0,77100000.0,27,44.2,3,0,137500000.0,2.0,5900000.0
C04523,45,523300000.0,45800000.0,27,37.4,1,1,15600000.0,1.1,43600000.0
C04524,65,254600000.0,51500000.0,33,65.5,0,3,21800000.0,3.6,21200000.0
C04525,57,157100000.0,54800000.0,28,52.9,1,2,21400000.0,13.5,13100000.0
C04526,41,306600000.0,59900000.0,36,100.0,1,2,20700000.0,6.6,25600000.0
C04527,21,73600000.0,64600000.0,30,49.7,2,0,348300000.0,2.1,6100000.0
C04528,25,119500000.0,114100000.0,24,65.8,3,1,18800000.0,17.8,10000000.0
C04529,40,309800000.0,47200000.0,28,68.8,1,2,17500000.0,15.3,25800000.0
C04530,46,50100000.0,22500000.0,27,89.6,1,0,25500000.0,17.7,4200000.0
C04531,22,190500000.0,,26,45.1,0,1,9800000.0,2.4,15900000.0
C04532,26,187600000.0,,27,32.8,1,3,34500000.0,6.4,15600000.0
C04533,52,413500000.0,9900000.0,26,92.9,2,3,10100000.0,12.6,34500000.0
C04534,54,58600000.0,9900000.0,31,66.6,2,0,43400000.0,1.8,4900000.0
C04535,22,339300000.0,98200000.0,19,81.2,1,1,7900000.0,19.8,28300000.0
C04536,43,102900000.0,163800000.0,29,82.1,3,3,13100000.0,19.9,8600000.0
C04537,24,109500000.0,15400000.0,23,85.6,1,2,8300000.0,10.5,9100000.0
C04538,53,71500000.0,49000000.0,34,57.4,1,0,13900000.0,19.9,6000000.0
C04539,58,77000000.0,32000000.0,20,52.0,0,0,3500000.0,18.8,6400000.0
C04540,60,174800000.0,36100000.0,27,25.1,0,3,1700000.0,12.3,14600000.0
C04541,47,75900000.0,58300000.0,27,45.1,2,0,17500000.0,1.9,6300000.0
C04542,49,210400000.0,15000000.0,26,66.2,0,0,4600000.0,2.7,17500000.0
C04543,62,97200000.0,17600000.0,22,51.0,0,2,168400000.0,6.1,8100000.0
C04544,48,71800000.0,34800000.0,22,42.2,1,0,16800000.0,16.5,6000000.0
C04545,41,104700000.0,39800000.0,27,66.0,1,0,54500000.0,10.9,8700000.0
C04546,54,168500000.0,17300000.0,36,91.9,4,0,35100000.0,16.7,14000000.0
C04547,47,120200000.0,88000000.0,21,63.9,0,0,7800000.0,14.3,10000000.0
C04548,58,142700000.0,31600000.0,23,42.3,1,1,15700000.0,16.3,11900000.0
C04549,44,205300000.0,31400000.0,23,90.4,1,0,56500000.0,5.5,17100000.0
C04550,60,253900000.0,57200000.0,34,49.5,2,3,52600000.0,14.1,21200000.0
C04551,23,118000000.0,40300000.0,26,94.6,0,1,64800000.0,1.7,9800000.0
C04552,22,78800000.0,91700000.0,27,59.7,2,0,12100000.0,13.9,6600000.0
C04553,25,146000000.0,20400000.0,28,67.1,0,2,47500000.0,9.8,12200000.0
C04554,46,181400000.0,13700000.0,33,96.2,2,2,12900000.0,6.8,15100000.0
C04555,52,62700000.0,34600000.0,27,38.0,1,0,76000000.0,14.0,5200000.0
C04556,30,85800000.0,47400000.0,29,44.0,2,1,73500000.0,0.3,7200000.0
C04557,28,94300000.0,15700000.0,36,58.5,1,0,5500000.0,15.5,7900000.0
C04558,59,124900000.0,13800000.0,27,62.2,1,0,33900000.0,10.8,10400000.0
C04559,54,92100000.0,52500000.0,28,100.0,2,2,7500000.0,8.7,7700000.0
C04560,50,206500000.0,23600000.0,31,,0,0,62100000.0,10.7,17200000.0
C04561,42,57900000.0,13100000.0,28,38.9,2,4,7200000.0,5.6,4800000.0
C04562,39,58700000.0,102200000.0,25,46.3,3,1,35600000.0,12.4,4900000.0
C04563,21,116500000.0,26300000.0,26,69.6,1,1,56300000.0,4.7,9700000.0
C04564,29,127100000.0,119600000.0,34,74.8,1,1,26900000.0,18.6,10600000.0
C04565,61,62900000.0,46100000.0,24,50.9,2,0,64500000.0,15.6,5200000.0
C04566,36,100300000.0,57800000.0,20,65.4,0,1,34500000.0,17.7,8400000.0
C04567,52,112300000.0,37600000.0,32,100.0,1,1,140100000.0,14.4,9400000.0
C04568,52,112800000.0,4700000.0,30,65.7,3,1,7400000.0,1.8,9400000.0
C04569,34,152200000.0,17100000.0,20,71.4,0,0,16400000.0,10.5,12700000.0
C04570,30,97300000.0,40400000.0,42,100.0,1,1,3000000.0,14.1,8100000.0
C04571,52,315600000.0,61400000.0,25,51.0,1,1,18000000.0,12.4,26300000.0
C04572,25,183100000.0,9800000.0,29,49.7,1,1,6800000.0,13.8,15300000.0
C04573,43,89800000.0,43000000.0,24,55.6,0,2,5400000.0,10.8,7500000.0
C04574,60,147500000.0,17300000.0,28,54.4,2,0,4500000.0,12.7,12300000.0
C04575,53,149900000.0,54900000.0,33,,2,0,14900000.0,11.3,12500000.0
C04576,55,273100000.0,44300000.0,31,67.8,1,1,33100000.0,1.7,22800000.0
C04577,24,100600000.0,84700000.0,29,69.3,0,1,42300000.0,11.8,8400000.0
C04578,29,213500000.0,111400000.0,25,61.3,0,2,75300000.0,9.4,17800000.0
C04579,33,143300000.0,66500000.0,29,69.9,1,2,70600000.0,10.2,11900000.0
C04580,34,318000000.0,93500000.0,21,70.2,0,2,7200000.0,1.7,26500000.0
C04581,29,284800000.0,33400000.0,35,38.7,0,1,11000000.0,18.1,23700000.0
C04582,64,156000000.0,495900000.0,30,70.8,3,0,30900000.0,16.8,13000000.0
C04583,28,121200000.0,16000000.0,38,76.2,5,1,31400000.0,1.2,10100000.0
C04584,52,185000000.0,28700000.0,25,33.1,3,1,114100000.0,18.0,15400000.0
C04585,47,126800000.0,96800000.0,23,94.3,1,2,18200000.0,16.9,10600000.0
C04586,48,352800000.0,85300000.0,32,40.3,1,2,58200000.0,15.6,29400000.0
C04587,30,146200000.0,68100000.0,30,42.2,1,1,21400000.0,18.6,12200000.0
C04588,34,112000000.0,79900000.0,29,69.0,2,3,37100000.0,13.3,9300000.0
C04589,48,108700000.0,7700000.0,21,75.7,2,1,38300000.0,2.6,9100000.0
C04590,34,71800000.0,173700000.0,33,80.6,1,3,24400000.0,3.4,6000000.0
C04591,52,190100000.0,37800000.0,27,76.2,0,1,8500000.0,1.6,15800000.0
C04592,22,89200000.0,129800000.0,29,54.6,1,2,33900000.0,8.5,7400000.0
C04593,24,256100000.0,8000000.0,22,67.2,1,2,50700000.0,3.4,21300000.0
C04594,53,68800000.0,56000000.0,25,58.7,0,1,28100000.0,0.9,5700000.0
C04595,48,150100000.0,27900000.0,34,68.5,1,4,1200000.0,10.4,12500000.0
C04596,22,263600000.0,73200000.0,23,66.4,1,1,20600000.0,6.3,22000000.0
C04597,61,42900000.0,58900000.0,23,54.9,3,3,52700000.0,4.1,3600000.0
C04598,21,424800000.0,61400000.0,24,58.1,1,0,8500000.0,14.1,35400000.0
C04599,63,110800000.0,18300000.0,26,28.0,2,0,80800000.0,11.5,9200000.0
C04600,53,151300000.0,42900000.0,26,81.6,0,1,12700000.0,11.1,12600000.0
C04601,65,191700000.0,38600000.0,30,71.0,1,1,17600000.0,7.2,16000000.0
C04602,63,208700000.0,68600000.0,27,18.9,0,0,31400000.0,15.2,17400000.0
C04603,35,162800000.0,104300000.0,26,80.9,0,1,9100000.0,3.2,13600000.0
C04604,55,242300000.0,51100000.0,28,63.9,0,3,68200000.0,9.0,20200000.0
C04605,30,186300000.0,15200000.0,23,46.3,0,0,100400000.0,7.9,15500000.0
C04606,42,368800000.0,49300000.0,24,44.5,0,1,7500000.0,16.0,30700000.0
C04607,31,186600000.0,414100000.0,26,51.2,3,0,20400000.0,3.9,15600000.0
C04608,42,412500000.0,182300000.0,18,46.4,3,0,200600000.0,19.7,34400000.0
C04609,60,229800000.0,3600000.0,24,49.1,0,2,83800000.0,3.3,19200000.0
C04610,40,51900000.0,47500000.0,24,99.0,1,1,4200000.0,8.9,4300000.0
C04611,25,588600000.0,99400000.0,37,72.4,0,0,90300000.0,12.2,49000000.0
C04612,35,102100000.0,38500000.0,32,100.0,1,1,600000.0,8.6,8500000.0
C04613,56,318700000.0,30400000.0,23,69.5,0,0,49200000.0,17.5,26600000.0
C04614,44,142100000.0,35900000.0,32,76.6,2,1,9700000.0,13.0,11800000.0
