Customer_ID,Age,Gender,Married,Education,Employment_Years,Annual_Income,Coapplicant_Income,Credit_Score,Existing_Loans,Property_Area,Loan_Term_Months,Approved_Loan_Amount
C04038,48,Female,Yes,Graduate,2.5,174600000.0,24100000.0,828.0,1,Urban,60.0,255000000.0
C04039,34,Female,Yes,Not Graduate,14.7,108300000.0,63400000.0,657.0,0,Rural,60.0,157000000.0
C04040,37,Male,Yes,Graduate,19.3,317100000.0,44800000.0,605.0,2,Urban,60.0,276000000.0
C04041,35,Female,Yes,Graduate,14.0,110100000.0,58400000.0,792.0,1,Urban,72.0,173000000.0
C04042,50,Male,Yes,Not Graduate,7.6,206600000.0,15400000.0,727.0,2,Rural,60.0,50000000.0
C04043,55,Female,Yes,Not Graduate,18.0,135400000.0,76500000.0,756.0,0,Rural,72.0,192000000.0
C04044,25,Male,Yes,Not Graduate,11.2,347400000.0,34900000.0,641.0,1,Urban,72.0,236000000.0
C04045,39,Female,Yes,Not Graduate,7.2,181600000.0,83400000.0,710.0,0,Rural,60.0,264000000.0
C04046,21,Female,Yes,Graduate,21.0,123100000.0,75900000.0,611.0,1,Semiurban,24.0,138000000.0
C04047,41,Female,Yes,Not Graduate,14.4,108800000.0,60600000.0,690.0,0,Rural,60.0,162000000.0
C04048,32,Female,Yes,Not Graduate,7.1,119000000.0,32000000.0,664.0,0,Semiurban,36.0,143000000.0
C04049,36,Male,No,Graduate,8.2,80500000.0,61700000.0,850.0,0,Rural,24.0,67000000.0
C04050,41,Female,Yes,Graduate,,56600000.0,85100000.0,731.0,0,Semiurban,,144000000.0
C04051,35,Male,Yes,Graduate,10.6,142200000.0,56900000.0,529.0,0,Semiurban,60.0,92000000.0
C04052,38,Female,Yes,Not Graduate,4.0,89500000.0,41200000.0,690.0,1,Semiurban,24.0,106000000.0
C04053,55,Male,No,Not Graduate,15.3,89400000.0,61900000.0,718.0,0,Semiurban,60.0,172000000.0
C04054,57,Female,No,Not Graduate,17.2,114300000.0,23000000.0,654.0,2,Urban,36.0,159000000.0
C04055,21,Female,No,Graduate,0.0,123500000.0,117500000.0,607.0,3,Urban,84.0,180000000.0
C04056,38,Female,No,Graduate,13.4,120500000.0,9100000.0,740.0,2,Rural,60.0,111000000.0
C04057,59,Female,No,Graduate,14.4,312200000.0,36000000.0,618.0,1,Semiurban,12.0,269000000.0
C04058,44,Male,No,Graduate,8.3,172700000.0,25300000.0,733.0,2,Semiurban,72.0,92000000.0
C04059,30,Female,Yes,Graduate,8.5,382500000.0,21000000.0,612.0,0,Urban,24.0,233000000.0
C04060,47,Female,No,Graduate,7.9,94300000.0,44700000.0,650.0,4,,12.0,50000000.0
C04061,27,Female,No,Graduate,11.1,184700000.0,14200000.0,762.0,2,Semiurban,60.0,248000000.0
C04062,21,Female,No,Graduate,20.3,97200000.0,195800000.0,727.0,0,Rural,36.0,226000000.0
C04063,49,Female,Yes,Not Graduate,11.7,88100000.0,11900000.0,692.0,2,Urban,72.0,160000000.0
C04064,44,Male,No,Graduate,24.8,390500000.0,16400000.0,688.0,1,Urban,84.0,270000000.0
C04065,55,Female,Yes,Graduate,9.4,78700000.0,15200000.0,697.0,0,Urban,60.0,219000000.0
C04066,36,Female,Yes,Graduate,17.5,35200000.0,41000000.0,631.0,0,Urban,60.0,76000000.0
C04067,59,Female,Yes,Not Graduate,13.7,81300000.0,78800000.0,576.0,1,Semiurban,48.0,91000000.0
C04068,39,Male,Yes,Not Graduate,19.1,39800000.0,53300000.0,733.0,1,,60.0,50000000.0
C04069,54,Female,No,Graduate,22.2,71100000.0,113700000.0,805.0,2,Semiurban,24.0,185000000.0
C04070,25,Female,Yes,Not Graduate,12.8,74800000.0,,735.0,2,Rural,72.0,50000000.0
C04071,25,Male,Yes,Graduate,12.4,122400000.0,59300000.0,709.0,2,,36.0,232000000.0
C04072,56,Male,Yes,Graduate,23.6,38900000.0,27500000.0,599.0,1,Semiurban,,59000000.0
C04073,58,Male,No,Graduate,23.3,231700000.0,42000000.0,756.0,0,Semiurban,60.0,152000000.0
C04074,63,Female,No,Graduate,24.9,42800000.0,85000000.0,726.0,0,Semiurban,60.0,199000000.0
C04075,35,Male,No,Graduate,3.9,111900000.0,9000000.0,747.0,1,Semiurban,84.0,206000000.0
C04076,22,Female,Yes,Graduate,0.1,100400000.0,172100000.0,768.0,1,Urban,84.0,353000000.0
C04077,65,Female,No,Graduate,10.9,188900000.0,31200000.0,809.0,1,Urban,60.0,161000000.0
C04078,48,Male,No,Graduate,18.3,145600000.0,9700000.0,606.0,0,Urban,72.0,76000000.0
C04079,32,Male,Yes,Graduate,1.8,230500000.0,20100000.0,593.0,1,Semiurban,84.0,294000000.0
C04080,55,Male,Yes,Graduate,9.3,98400000.0,38000000.0,701.0,0,Urban,72.0,50000000.0
C04081,61,Female,Yes,Graduate,14.5,92900000.0,20100000.0,621.0,1,Semiurban,84.0,72000000.0
C04082,33,Male,Yes,Graduate,5.3,150600000.0,6800000.0,608.0,0,Rural,60.0,92000000.0
C04083,55,Male,Yes,Graduate,18.3,211400000.0,37800000.0,782.0,0,Urban,36.0,165000000.0
C04084,56,Male,Yes,Graduate,5.7,188900000.0,19600000.0,614.0,2,Urban,72.0,203000000.0
C04085,43,Male,Yes,Graduate,21.0,143200000.0,58900000.0,689.0,3,Semiurban,48.0,143000000.0
C04086,49,Female,Yes,Graduate,8.7,136400000.0,14900000.0,,1,Semiurban,72.0,155000000.0
C04087,33,Female,Yes,Graduate,15.0,117600000.0,213700000.0,695.0,3,Urban,60.0,270000000.0
C04088,62,Male,No,Graduate,13.6,150300000.0,52800000.0,779.0,2,Semiurban,60.0,164000000.0
C04089,65,Male,Yes,Graduate,7.4,367500000.0,41000000.0,781.0,0,Urban,72.0,361000000.0
C04090,65,Male,Yes,Graduate,11.0,105000000.0,57600000.0,768.0,1,Semiurban,60.0,90000000.0
C04091,54,Female,No,Graduate,21.1,98200000.0,8200000.0,684.0,0,,24.0,121000000.0
C04092,22,Male,Yes,Graduate,13.7,94200000.0,23500000.0,773.0,2,Semiurban,60.0,89000000.0
C04093,37,Female,Yes,Not Graduate,1.4,148700000.0,145700000.0,722.0,3,Rural,48.0,277000000.0
C04094,41,Female,Yes,Graduate,17.8,37400000.0,27100000.0,657.0,2,Urban,72.0,150000000.0
C04095,64,Male,Yes,Graduate,4.6,111400000.0,33300000.0,719.0,0,Semiurban,72.0,131000000.0
C04096,45,Male,Yes,Graduate,12.2,194800000.0,24100000.0,756.0,1,Urban,60.0,292000000.0
C04097,45,Male,Yes,Not Graduate,11.7,89800000.0,113000000.0,590.0,0,Rural,60.0,137000000.0
C04098,27,Female,Yes,Graduate,12.2,133000000.0,28800000.0,610.0,1,Urban,12.0,137000000.0
C04099,56,Male,Yes,Not Graduate,0.8,382800000.0,12900000.0,679.0,0,Semiurban,60.0,240000000.0
C04100,36,Male,No,Graduate,6.8,144000000.0,275400000.0,598.0,1,Semiurban,60.0,295000000.0
C04101,25,Male,Yes,Graduate,1.3,35000000.0,11700000.0,597.0,1,Rural,36.0,50000000.0
C04102,65,Male,Yes,Graduate,10.4,55300000.0,32400000.0,658.0,1,Semiurban,72.0,102000000.0
C04103,29,Male,Yes,Not Graduate,15.5,104500000.0,17800000.0,764.0,0,Semiurban,60.0,334000000.0
C04104,21,Female,No,Not Graduate,16.4,77100000.0,20000000.0,763.0,1,Semiurban,72.0,122000000.0
C04105,24,Male,No,Not Graduate,1.6,127000000.0,15000000.0,714.0,1,Semiurban,60.0,83000000.0
C04106,41,Male,No,Graduate,3.0,102100000.0,22700000.0,704.0,0,Urban,84.0,129000000.0
C04107,25,Male,Yes,Not Graduate,16.5,227900000.0,76900000.0,847.0,0,Urban,60.0,201000000.0
C04108,58,Female,Yes,Graduate,13.3,65800000.0,7600000.0,650.0,1,Urban,60.0,129000000.0
C04109,44,Male,No,Graduate,20.8,107100000.0,96000000.0,708.0,0,Semiurban,36.0,101000000.0
C04110,35,Male,Yes,Graduate,5.1,135200000.0,83600000.0,646.0,1,Semiurban,60.0,105000000.0
C04111,21,Male,No,Not Graduate,3.0,144800000.0,52600000.0,,0,Rural,60.0,108000000.0
C04112,42,Female,Yes,Graduate,9.1,130100000.0,38700000.0,779.0,0,Semiurban,60.0,144000000.0
C04113,27,Female,Yes,Graduate,15.9,31900000.0,43700000.0,667.0,2,Urban,72.0,124000000.0
C04114,65,Female,Yes,Graduate,12.1,125600000.0,109300000.0,742.0,2,Semiurban,60.0,247000000.0
C04115,34,Female,Yes,Graduate,,110500000.0,8700000.0,672.0,0,Semiurban,60.0,68000000.0
C04116,42,Female,No,Graduate,1.8,193000000.0,62600000.0,783.0,3,Semiurban,72.0,234000000.0
C04117,21,Male,Yes,Not Graduate,16.9,178600000.0,19300000.0,615.0,2,Semiurban,60.0,218000000.0
C04118,26,Male,Yes,Graduate,7.4,137000000.0,67800000.0,777.0,2,Semiurban,60.0,154000000.0
C04119,30,Male,Yes,Graduate,16.7,142600000.0,21400000.0,757.0,0,Rural,72.0,204000000.0
C04120,23,Female,No,Graduate,7.4,252500000.0,61600000.0,555.0,0,Urban,36.0,159000000.0
C04121,53,Female,Yes,Graduate,7.9,225900000.0,10100000.0,651.0,0,Semiurban,60.0,259000000.0
C04122,63,Female,No,Graduate,5.2,139600000.0,9000000.0,767.0,0,Rural,36.0,183000000.0
C04123,65,Female,No,Graduate,24.6,390500000.0,32000000.0,813.0,0,Urban,60.0,293000000.0
C04124,32,Male,Yes,Graduate,0.4,84900000.0,110400000.0,744.0,2,Semiurban,60.0,114000000.0
C04125,56,Male,No,Graduate,3.2,62500000.0,53800000.0,660.0,0,Urban,60.0,50000000.0
C04126,43,Male,No,Not Graduate,20.9,119300000.0,,617.0,2,Semiurban,36.0,50000000.0
C04127,23,Female,Yes,Graduate,3.5,97700000.0,69700000.0,732.0,1,Urban,60.0,306000000.0
C04128,25,Female,Yes,Graduate,7.0,30900000.0,25500000.0,658.0,0,Urban,36.0,122000000.0
C04129,45,Male,Yes,Not Graduate,6.6,83800000.0,57100000.0,661.0,0,Semiurban,60.0,194000000.0
C04130,40,Male,No,Graduate,17.4,145000000.0,22000000.0,,3,Semiurban,60.0,78000000.0
C04131,21,Female,Yes,Not Graduate,10.3,116200000.0,27200000.0,756.0,0,Urban,60.0,160000000.0
C04132,62,Female,No,Not Graduate,21.0,78300000.0,30100000.0,825.0,0,Semiurban,60.0,86000000.0
C04133,53,Female,Yes,Not Graduate,18.7,122800000.0,22600000.0,767.0,0,Semiurban,60.0,202000000.0
C04134,43,Female,Yes,Graduate,13.3,128400000.0,33200000.0,691.0,2,Urban,36.0,121000000.0
C04135,65,Male,Yes,Not Graduate,6.2,177800000.0,28600000.0,623.0,1,Rural,60.0,147000000.0
C04136,64,Male,No,Graduate,19.8,84300000.0,19900000.0,740.0,0,Rural,60.0,143000000.0
C04137,64,Female,Yes,Graduate,21.6,194000000.0,31300000.0,815.0,1,Urban,36.0,233000000.0
C04138,32,Female,No,Not Graduate,20.9,65900000.0,39600000.0,765.0,0,Rural,72.0,165000000.0
C04139,60,Female,Yes,Graduate,1.3,91000000.0,14500000.0,706.0,0,Rural,84.0,184000000.0
C04140,43,Female,Yes,Not Graduate,17.4,305500000.0,48900000.0,653.0,0,Semiurban,36.0,203000000.0
C04141,53,Female,Yes,Graduate,17.6,68300000.0,,716.0,1,Rural,36.0,107000000.0
C04142,59,Male,No,Graduate,23.6,83500000.0,41000000.0,777.0,3,Rural,60.0,168000000.0
C04143,28,Male,Yes,Graduate,6.6,60200000.0,,707.0,0,Rural,84.0,153000000.0
C04144,41,Female,No,Not Graduate,19.7,76100000.0,81100000.0,682.0,0,Urban,60.0,193000000.0
C04145,26,Female,Yes,Graduate,17.2,129500000.0,75200000.0,638.0,2,Rural,60.0,284000000.0
C04146,33,Male,No,Not Graduate,22.0,177000000.0,15100000.0,850.0,1,Urban,36.0,229000000.0
C04147,39,Female,Yes,Graduate,17.3,118800000.0,53300000.0,623.0,1,Semiurban,36.0,50000000.0
C04148,59,Male,Yes,Not Graduate,21.3,100400000.0,111300000.0,616.0,2,Urban,36.0,163000000.0
C04149,59,Male,Yes,Graduate,9.0,60600000.0,16400000.0,702.0,2,Rural,60.0,164000000.0
C04150,38,Female,Yes,Not Graduate,3.9,80400000.0,17500000.0,675.0,1,Rural,60.0,50000000.0
C04151,35,Female,Yes,Graduate,9.1,51300000.0,63000000.0,767.0,1,Semiurban,60.0,150000000.0
C04152,44,Male,Yes,Graduate,20.4,179900000.0,12300000.0,769.0,2,Semiurban,36.0,217000000.0
C04153,62,Male,Yes,Not Graduate,3.3,186900000.0,18800000.0,599.0,1,Urban,24.0,206000000.0
C04154,64,Female,No,Graduate,15.9,117400000.0,15500000.0,633.0,0,Urban,60.0,123000000.0
C04155,31,Female,Yes,Graduate,24.7,153000000.0,63600000.0,624.0,0,Rural,60.0,102000000.0
C04156,29,Male,No,Not Graduate,22.4,194300000.0,20100000.0,749.0,2,Semiurban,60.0,247000000.0
C04157,52,Female,Yes,Not Graduate,16.8,126900000.0,27900000.0,722.0,1,Semiurban,60.0,170000000.0
C04158,34,Male,Yes,Not Graduate,19.8,258300000.0,19200000.0,662.0,1,Rural,60.0,209000000.0
C04159,29,Female,Yes,Not Graduate,2.9,68300000.0,87700000.0,706.0,0,Semiurban,72.0,148000000.0
C04160,22,Male,Yes,Not Graduate,12.5,99100000.0,17600000.0,606.0,2,Semiurban,60.0,116000000.0
C04161,39,Female,Yes,Graduate,13.3,92800000.0,11400000.0,634.0,2,Urban,60.0,161000000.0
C04162,38,Female,No,Graduate,19.6,171300000.0,11000000.0,592.0,1,Urban,72.0,186000000.0
C04163,46,Female,No,Not Graduate,7.1,54500000.0,61000000.0,701.0,1,Rural,60.0,114000000.0
C04164,30,Female,Yes,Graduate,2.7,266100000.0,64600000.0,701.0,0,Rural,60.0,179000000.0
C04165,53,Female,Yes,Graduate,17.5,163400000.0,95000000.0,616.0,0,Urban,60.0,173000000.0
C04166,51,Female,Yes,Graduate,12.3,314200000.0,12800000.0,722.0,0,Semiurban,84.0,175000000.0
C04167,41,Female,Yes,Graduate,21.1,117400000.0,29100000.0,769.0,2,Semiurban,24.0,138000000.0
C04168,29,Female,Yes,Not Graduate,12.0,88700000.0,244000000.0,613.0,1,Semiurban,36.0,123000000.0
C04169,43,Female,Yes,Graduate,21.2,172200000.0,27500000.0,666.0,1,Semiurban,60.0,258000000.0
C04170,51,Female,Yes,Not Graduate,12.7,211500000.0,22300000.0,729.0,1,Urban,60.0,237000000.0
C04171,37,Female,Yes,Not Graduate,19.6,81000000.0,34400000.0,690.0,1,Semiurban,72.0,174000000.0
C04172,32,Female,No,Graduate,18.0,40000000.0,53500000.0,587.0,1,Semiurban,60.0,94000000.0
C04173,43,Male,Yes,Graduate,6.7,43900000.0,52800000.0,657.0,0,Urban,84.0,168000000.0
C04174,36,Female,Yes,Graduate,7.7,138600000.0,21400000.0,,0,Semiurban,,209000000.0
C04175,39,Male,No,Graduate,22.5,279900000.0,21900000.0,677.0,5,Semiurban,84.0,276000000.0
C04176,36,Female,No,Graduate,5.8,58700000.0,27600000.0,680.0,1,Rural,60.0,138000000.0
C04177,34,Male,Yes,Graduate,17.4,103300000.0,19500000.0,807.0,5,Rural,84.0,182000000.0
C04178,53,Female,Yes,Not Graduate,3.6,99100000.0,13000000.0,674.0,1,Semiurban,36.0,138000000.0
C04179,41,Male,No,Graduate,18.9,345100000.0,148700000.0,561.0,1,Semiurban,60.0,217000000.0
C04180,41,Female,Yes,Graduate,5.6,415600000.0,25300000.0,697.0,1,Rural,36.0,369000000.0
C04181,50,Female,Yes,Graduate,14.9,151600000.0,26400000.0,821.0,3,Urban,72.0,193000000.0
C04182,37,Male,Yes,Not Graduate,14.1,196600000.0,27100000.0,677.0,0,Semiurban,36.0,68000000.0
C04183,25,Female,Yes,Graduate,5.1,193700000.0,32800000.0,657.0,1,Urban,60.0,146000000.0
C04184,59,Male,No,Graduate,12.3,59300000.0,49600000.0,667.0,0,Urban,36.0,103000000.0
C04185,23,Female,No,Not Graduate,22.0,176200000.0,24100000.0,734.0,0,Rural,60.0,253000000.0
C04186,46,Female,No,Graduate,17.0,68500000.0,87100000.0,667.0,0,Urban,60.0,217000000.0
C04187,32,Male,No,Graduate,24.8,109200000.0,56500000.0,576.0,0,Rural,36.0,204000000.0
C04188,30,Male,Yes,Graduate,19.6,224600000.0,30000000.0,640.0,2,Semiurban,60.0,147000000.0
C04189,22,Male,No,Not Graduate,16.1,125500000.0,20500000.0,685.0,3,Semiurban,36.0,96000000.0
C04190,61,Male,No,Not Graduate,14.1,220100000.0,83400000.0,730.0,0,Urban,84.0,366000000.0
C04191,40,Male,Yes,Graduate,23.4,245200000.0,30700000.0,646.0,0,Semiurban,72.0,326000000.0
C04192,36,Female,Yes,Not Graduate,13.2,45700000.0,13000000.0,668.0,3,Rural,36.0,128000000.0
C04193,54,Female,Yes,Not Graduate,10.1,36200000.0,79200000.0,693.0,0,Urban,60.0,165000000.0
C04194,22,Male,Yes,Not Graduate,20.9,227400000.0,19600000.0,632.0,1,Urban,60.0,296000000.0
C04195,46,Male,Yes,Not Graduate,23.5,232500000.0,70100000.0,683.0,1,Semiurban,60.0,159000000.0
C04196,43,Male,Yes,Not Graduate,12.0,138200000.0,4700000.0,725.0,1,Semiurban,84.0,271000000.0
C04197,45,Female,Yes,Graduate,3.4,148900000.0,26100000.0,601.0,1,,60.0,50000000.0
C04198,26,Male,Yes,Graduate,15.2,196100000.0,88500000.0,713.0,1,Urban,60.0,99000000.0
C04199,63,Male,Yes,Not Graduate,18.5,194100000.0,35100000.0,608.0,0,Urban,36.0,152000000.0
C04200,31,Male,Yes,Graduate,9.3,101500000.0,56500000.0,610.0,1,Urban,60.0,126000000.0
C04201,51,Male,Yes,Graduate,18.7,203000000.0,17000000.0,640.0,1,Semiurban,84.0,209000000.0
C04202,54,Female,No,Not Graduate,13.3,99200000.0,46200000.0,792.0,1,Rural,84.0,126000000.0
C04203,36,Male,Yes,Not Graduate,7.5,137200000.0,35100000.0,561.0,0,Rural,60.0,142000000.0
C04204,26,Female,Yes,Not Graduate,15.7,134000000.0,42500000.0,655.0,0,Semiurban,36.0,165000000.0
C04205,34,Female,Yes,Not Graduate,9.7,74800000.0,178900000.0,688.0,2,Semiurban,60.0,210000000.0
C04206,57,Female,No,Graduate,19.7,79700000.0,99400000.0,778.0,0,Semiurban,60.0,162000000.0
C04207,61,Male,No,Not Graduate,0.1,410000000.0,66000000.0,836.0,1,Semiurban,60.0,346000000.0
C04208,63,Female,Yes,Not Graduate,20.5,73500000.0,66600000.0,658.0,0,Rural,60.0,97000000.0
C04209,31,Male,Yes,Graduate,7.7,147100000.0,16900000.0,730.0,0,Semiurban,60.0,126000000.0
C04210,48,Female,No,Graduate,24.0,165100000.0,24000000.0,683.0,2,Urban,60.0,166000000.0
C04211,27,Female,No,Not Graduate,19.0,116500000.0,10300000.0,682.0,1,Semiurban,60.0,197000000.0
C04212,52,Male,Yes,Graduate,6.0,173600000.0,12700000.0,710.0,0,Urban,,127000000.0
C04213,39,Female,Yes,Graduate,24.5,143800000.0,17200000.0,571.0,2,Semiurban,60.0,148000000.0
C04214,53,Female,Yes,Graduate,12.5,74400000.0,34200000.0,686.0,1,Rural,60.0,175000000.0
C04215,51,Female,Yes,Graduate,13.1,161200000.0,13100000.0,724.0,0,Semiurban,72.0,178000000.0
C04216,65,Male,No,Graduate,22.7,88900000.0,33900000.0,626.0,0,Urban,36.0,55000000.0
C04217,42,Female,No,Not Graduate,23.0,312600000.0,30900000.0,,1,Semiurban,36.0,260000000.0
C04218,36,Male,No,Graduate,17.4,151900000.0,14100000.0,,1,Urban,24.0,50000000.0
C04219,44,Male,No,Not Graduate,24.5,81600000.0,118600000.0,697.0,0,Semiurban,60.0,189000000.0
C04220,28,Female,Yes,Graduate,8.2,144900000.0,12100000.0,791.0,1,Urban,60.0,89000000.0
C04221,26,Male,No,Graduate,5.8,72200000.0,85600000.0,674.0,3,Semiurban,60.0,58000000.0
C04222,44,Female,Yes,Graduate,0.7,138300000.0,5800000.0,617.0,0,Rural,24.0,119000000.0
C04223,58,Male,Yes,Not Graduate,8.7,106000000.0,31200000.0,583.0,1,Urban,72.0,90000000.0
C04224,44,Male,No,Not Graduate,15.1,76200000.0,13400000.0,719.0,2,Semiurban,60.0,163000000.0
C04225,56,Male,Yes,Graduate,7.6,75600000.0,20700000.0,760.0,1,Semiurban,36.0,50000000.0
C04226,29,Female,No,Not Graduate,14.5,457900000.0,148900000.0,686.0,1,Semiurban,60.0,275000000.0
C04227,41,Female,No,Graduate,1.2,126200000.0,26500000.0,655.0,2,Rural,48.0,120000000.0
C04228,48,Male,No,Graduate,8.9,94600000.0,14500000.0,545.0,1,Semiurban,72.0,153000000.0
C04229,36,Female,No,Not Graduate,18.7,86000000.0,51700000.0,699.0,3,Urban,72.0,133000000.0
C04230,21,Male,Yes,Graduate,2.6,155500000.0,26300000.0,638.0,0,Semiurban,60.0,128000000.0
C04231,24,Female,Yes,Not Graduate,17.9,84500000.0,39500000.0,643.0,0,Semiurban,60.0,217000000.0
C04232,62,Male,No,Graduate,19.1,65700000.0,16800000.0,,1,Rural,84.0,195000000.0
C04233,48,Female,Yes,Not Graduate,14.2,117900000.0,17500000.0,555.0,0,Rural,48.0,81000000.0
C04234,32,Male,No,Graduate,22.2,117400000.0,18600000.0,565.0,1,Semiurban,60.0,50000000.0
C04235,32,Male,Yes,Graduate,23.9,95400000.0,66300000.0,707.0,1,Semiurban,60.0,143000000.0
C04236,22,Female,Yes,Graduate,0.9,73500000.0,29200000.0,661.0,0,Semiurban,60.0,106000000.0
C04237,63,Female,Yes,Not Graduate,17.0,96800000.0,15100000.0,651.0,0,Rural,36.0,114000000.0
C04238,25,Male,No,Graduate,5.9,92700000.0,39800000.0,710.0,1,Semiurban,36.0,93000000.0
C04239,55,Female,No,Graduate,10.2,85900000.0,37300000.0,709.0,3,Semiurban,72.0,169000000.0
C04240,31,Female,No,Graduate,15.6,139700000.0,55400000.0,617.0,1,Semiurban,60.0,179000000.0
C04241,36,Male,Yes,Graduate,17.8,408300000.0,23800000.0,646.0,1,Urban,84.0,345000000.0
C04242,33,Male,Yes,Graduate,21.0,249600000.0,32900000.0,694.0,0,Semiurban,60.0,265000000.0
C04243,58,Female,Yes,Not Graduate,17.6,349200000.0,,703.0,2,Urban,24.0,359000000.0
C04244,22,Female,Yes,Graduate,19.4,87800000.0,15600000.0,726.0,1,Rural,36.0,178000000.0
C04245,36,Female,Yes,Graduate,15.0,301400000.0,71100000.0,646.0,0,Semiurban,60.0,214000000.0
C04246,33,Female,Yes,Graduate,2.9,136000000.0,35500000.0,716.0,1,Urban,36.0,153000000.0
C04247,33,Female,Yes,Graduate,0.5,206400000.0,14500000.0,761.0,1,Rural,36.0,165000000.0
C04248,29,Female,Yes,Graduate,13.2,154400000.0,14400000.0,694.0,1,Rural,60.0,97000000.0
C04249,62,Female,No,Graduate,17.9,99400000.0,32300000.0,682.0,1,Urban,60.0,134000000.0
C04250,38,Male,No,Graduate,2.7,178300000.0,22500000.0,672.0,0,Urban,,112000000.0
C04251,39,Female,Yes,Not Graduate,10.7,156700000.0,64000000.0,644.0,2,Semiurban,36.0,91000000.0
C04252,38,Female,Yes,Graduate,6.4,45400000.0,27800000.0,620.0,0,Semiurban,72.0,52000000.0
C04253,65,Male,No,Graduate,14.2,112100000.0,44600000.0,668.0,1,Urban,84.0,155000000.0
C04254,36,Female,No,Graduate,9.8,193900000.0,17800000.0,724.0,1,Semiurban,60.0,149000000.0
C04255,36,Female,No,Not Graduate,5.0,139800000.0,34400000.0,623.0,1,Semiurban,36.0,50000000.0
C04256,35,Male,Yes,Not Graduate,0.1,155400000.0,100300000.0,684.0,1,Rural,60.0,224000000.0
C04257,35,Male,Yes,Graduate,8.0,79400000.0,31100000.0,676.0,0,Rural,60.0,153000000.0
C04258,25,Male,No,Graduate,12.9,138200000.0,22500000.0,823.0,1,Urban,12.0,129000000.0
C04259,48,Male,Yes,Graduate,23.2,113800000.0,17500000.0,744.0,2,Semiurban,60.0,247000000.0
C04260,22,Male,Yes,Not Graduate,5.7,107300000.0,34500000.0,743.0,1,Semiurban,84.0,213000000.0
C04261,31,Male,No,Graduate,12.8,82600000.0,108100000.0,759.0,0,Semiurban,60.0,239000000.0
C04262,30,Male,Yes,Graduate,14.2,198500000.0,11800000.0,649.0,1,Urban,24.0,111000000.0
C04263,34,Male,No,Graduate,16.2,145100000.0,33600000.0,793.0,2,Semiurban,36.0,186000000.0
C04264,55,Male,No,Graduate,8.2,137300000.0,8900000.0,702.0,2,Rural,60.0,154000000.0
C04265,47,Female,Yes,Graduate,2.5,370700000.0,25200000.0,687.0,1,Urban,60.0,178000000.0
C04266,65,Male,No,Graduate,23.0,155700000.0,43200000.0,599.0,2,Urban,36.0,124000000.0
C04267,36,Female,Yes,Not Graduate,23.8,232200000.0,9900000.0,660.0,1,Semiurban,36.0,197000000.0
C04268,62,Male,No,Not Graduate,11.0,139400000.0,24500000.0,558.0,1,Rural,72.0,127000000.0
C04269,23,Female,No,Graduate,14.5,98800000.0,44200000.0,671.0,0,Semiurban,72.0,135000000.0
C04270,43,Female,No,Graduate,0.7,67000000.0,38900000.0,647.0,0,Urban,72.0,164000000.0
C04271,56,Female,Yes,Not Graduate,1.2,137000000.0,45900000.0,660.0,1,Rural,36.0,50000000.0
C04272,44,Male,No,Not Graduate,1.9,27700000.0,16000000.0,586.0,0,Semiurban,84.0,74000000.0
C04273,62,Female,No,Not Graduate,18.5,139400000.0,44100000.0,743.0,1,Semiurban,60.0,254000000.0
C04274,35,Male,No,Not Graduate,5.7,142700000.0,21700000.0,734.0,1,Urban,60.0,62000000.0
C04275,22,Male,Yes,Graduate,4.6,106500000.0,62000000.0,817.0,2,Urban,60.0,138000000.0
C04276,55,Female,Yes,Graduate,0.2,114100000.0,5500000.0,815.0,2,Semiurban,84.0,192000000.0
C04277,24,Male,No,Graduate,0.6,60300000.0,,702.0,0,Rural,36.0,145000000.0
C04278,55,Male,Yes,Graduate,10.1,257100000.0,37900000.0,767.0,0,Semiurban,84.0,316000000.0
C04279,54,Female,Yes,Graduate,13.5,99700000.0,103000000.0,710.0,2,Rural,84.0,264000000.0
C04280,58,Male,No,Graduate,14.5,70300000.0,37500000.0,658.0,1,Semiurban,72.0,169000000.0
C04281,42,Female,No,Graduate,11.4,161900000.0,40700000.0,669.0,2,Semiurban,60.0,50000000.0
C04282,61,Male,No,Graduate,11.5,127500000.0,47300000.0,738.0,2,Semiurban,60.0,198000000.0
C04283,28,Male,Yes,Not Graduate,18.8,98500000.0,95400000.0,850.0,3,Semiurban,36.0,160000000.0
C04284,40,Male,Yes,Graduate,7.2,93000000.0,25800000.0,778.0,0,Urban,60.0,194000000.0
C04285,26,Male,Yes,Graduate,5.9,119600000.0,11400000.0,708.0,0,Rural,36.0,145000000.0
C04286,55,Male,Yes,Graduate,21.4,251600000.0,9800000.0,726.0,1,Urban,60.0,211000000.0
C04287,53,Male,No,Graduate,17.2,155400000.0,59500000.0,726.0,2,Rural,72.0,193000000.0
C04288,57,Male,Yes,Graduate,11.9,117800000.0,41800000.0,683.0,1,Rural,84.0,181000000.0
C04289,55,Male,Yes,Graduate,6.9,191800000.0,28500000.0,747.0,0,Urban,60.0,198000000.0
C04290,34,Male,Yes,Graduate,3.4,121800000.0,21900000.0,678.0,2,Urban,60.0,99000000.0
C04291,24,Female,Yes,Not Graduate,0.9,149700000.0,40400000.0,614.0,0,Semiurban,60.0,199000000.0
C04292,62,Female,No,Graduate,21.3,130400000.0,41400000.0,726.0,1,Semiurban,72.0,130000000.0
