Transaction_ID,Source_Account,Target_Account,Amount,Hour,Channel,Fraud_Label
T0005236,A00016,A01040,1135000.0,17,Branch,0
T0005237,A00982,A00631,343000.0,9,ATM,0
T0005238,A00337,A00751,874000.0,16,Internet Banking,0
T0005239,A00090,A00433,2270000.0,2,Mobile,0
T0005240,A00397,A00540,2252000.0,14,Mobile,0
T0005241,A01003,A01009,932000.0,17,ATM,0
T0005242,A00330,A00344,2526000.0,23,ATM,0
T0005243,A00648,A00158,408000.0,7,Internet Banking,0
T0005244,A00975,A00455,423000.0,13,Mobile,0
T0005245,A00041,A00471,910000.0,11,Mobile,0
T0005246,A00912,A00503,6232000.0,8,Mobile,0
T0005247,A00347,A00085,1436000.0,15,Mobile,0
T0005248,A00835,A00156,886000.0,13,Mobile,0
T0005249,A00226,A00389,6559000.0,19,Mobile,0
T0005250,A00167,A00509,875000.0,0,Mobile,0
T0005251,A00946,A00171,14021000.0,5,Internet Banking,0
T0005252,A00970,A01070,684000.0,13,Internet Banking,0
T0005253,A01178,A00385,394000.0,13,Internet Banking,0
T0005254,A00813,A00042,999000.0,21,Mobile,0
T0005255,A00560,A00301,912000.0,16,Internet Banking,0
T0005256,A00234,A00645,494000.0,0,Branch,0
T0005257,A00355,A01170,20999000.0,11,Mobile,0
T0005258,A00778,A00903,1704000.0,20,ATM,0
T0005259,A00416,A00087,2000000.0,20,Mobile,0
T0005260,A00581,A00694,722000.0,19,Internet Banking,0
T0005261,A00202,A00375,636000.0,11,Mobile,0
T0005262,A00528,A00968,3708000.0,2,Internet Banking,0
T0005263,A00286,A00655,190000.0,5,ATM,0
T0005264,A00135,A00652,341000.0,20,Mobile,0
T0005265,A00159,A00913,914000.0,8,ATM,0
T0005266,A00622,A01025,5304000.0,18,ATM,0
T0005267,A00440,A00068,795000.0,0,ATM,0
T0005268,A00120,A00522,1897000.0,11,Mobile,0
T0005269,A00618,A00226,1237000.0,22,Mobile,0
T0005270,A00198,A00118,4994000.0,5,ATM,0
T0005271,A00019,A00735,210000.0,0,Internet Banking,1
T0005272,A00160,A01173,2696000.0,6,Branch,0
T0005273,A00539,A00134,964000.0,1,Mobile,0
T0005274,A01145,A00018,3319000.0,14,ATM,0
T0005275,A00291,A01100,487000.0,4,ATM,0
T0005276,A00342,A01034,1233000.0,5,ATM,0
T0005277,A00292,A00263,1072000.0,14,Internet Banking,0
T0005278,A00427,A00558,398000.0,7,Mobile,0
T0005279,A00861,A00473,293000.0,15,Internet Banking,0
T0005280,A00387,A00399,634000.0,22,Internet Banking,0
T0005281,A00790,A00127,1384000.0,22,Mobile,0
T0005282,A01078,A00243,522000.0,17,Mobile,0
T0005283,A01136,A00162,835000.0,23,ATM,0
T0005284,A00676,A00435,151000.0,17,Mobile,0
T0005285,A00856,A00517,798000.0,1,Mobile,0
T0005286,A01103,A00073,3700000.0,22,Internet Banking,0
T0005287,A00945,A00916,2607000.0,13,Branch,0
T0005288,A00360,A01064,1091000.0,0,Internet Banking,0
T0005289,A00159,A01152,1569000.0,14,Mobile,0
T0005290,A00138,A00839,483000.0,5,Mobile,0
T0005291,A01059,A00612,7165000.0,12,Mobile,0
T0005292,A00668,A00780,11668000.0,15,Mobile,0
T0005293,A00356,A00441,1439000.0,0,ATM,0
T0005294,A00415,A00734,20740000.0,10,Mobile,0
T0005295,A00339,A00964,568000.0,1,Mobile,0
T0005296,A00963,A00324,303000.0,2,ATM,0
T0005297,A00735,A00568,550000.0,5,Mobile,0
T0005298,A01056,A00547,943000.0,18,Mobile,0
T0005299,A00363,A00135,15265000.0,9,Mobile,0
T0005300,A00568,A00831,881000.0,1,Mobile,0
T0005301,A00147,A00518,466000.0,17,Mobile,0
T0005302,A01166,A00021,447000.0,13,Branch,0
T0005303,A00615,A00525,4205000.0,3,ATM,0
T0005304,A00664,A00326,3594000.0,13,ATM,0
T0005305,A00497,A00041,703000.0,5,Internet Banking,0
T0005306,A00326,A00637,152000.0,15,Mobile,0
T0005307,A01139,A00720,347000.0,22,ATM,0
T0005308,A00587,A00813,7970000.0,7,Mobile,0
T0005309,A00810,A00577,2560000.0,17,Mobile,0
T0005310,A00045,A00846,1290000.0,0,Mobile,0
T0005311,A00332,A00053,9375000.0,9,Internet Banking,0
T0005312,A00965,A00098,10345000.0,21,Mobile,0
T0005313,A00106,A00402,1153000.0,1,Mobile,0
T0005314,A00122,A00463,1177000.0,22,Mobile,0
T0005315,A00972,A00352,633000.0,2,Mobile,0
T0005316,A00371,A01063,877000.0,11,Mobile,0
T0005317,A00329,A00187,234000.0,4,Internet Banking,0
T0005318,A00679,A00679,233000.0,0,Mobile,0
T0005319,A00234,A00559,180000.0,8,Internet Banking,0
T0005320,A00052,A00925,3955000.0,13,Mobile,0
T0005321,A00006,A01162,215000.0,17,Mobile,0
T0005322,A00096,A00053,10250000.0,7,Internet Banking,0
T0005323,A00191,A00892,537000.0,11,Internet Banking,0
T0005324,A00836,A01040,8113000.0,4,Mobile,0
T0005325,A00358,A00579,803000.0,17,Internet Banking,0
T0005326,A00087,A01092,214000.0,4,ATM,0
T0005327,A00018,A00246,4926000.0,20,Mobile,0
T0005328,A00573,A00814,5609000.0,4,Internet Banking,0
T0005329,A01009,A00681,443000.0,15,Mobile,0
T0005330,A00407,A00381,833000.0,7,ATM,0
T0005331,A00077,A00967,443000.0,23,Mobile,0
T0005332,A00274,A00772,1051000.0,6,Branch,0
T0005333,A00600,A00029,1351000.0,22,Internet Banking,0
T0005334,A00227,A00999,815000.0,20,Internet Banking,0
T0005335,A01175,A00846,162000.0,11,Mobile,0
T0005336,A00917,A00571,633000.0,11,Internet Banking,0
T0005337,A00414,A00584,2602000.0,8,Mobile,0
T0005338,A01142,A00379,954000.0,10,Mobile,0
T0005339,A00391,A00322,837000.0,11,Mobile,0
T0005340,A00169,A00585,431000.0,3,Internet Banking,0
T0005341,A01126,A01126,613000.0,7,ATM,0
T0005342,A01152,A00980,5653000.0,21,Branch,0
T0005343,A00376,A00107,343000.0,23,Mobile,1
T0005344,A00714,A00700,2652000.0,1,ATM,0
T0005345,A00208,A00722,1264000.0,17,ATM,0
T0005346,A00770,A01160,1571000.0,5,ATM,1
T0005347,A00829,A00019,536000.0,15,Internet Banking,0
T0005348,A00852,A01173,815000.0,14,Mobile,0
T0005349,A00683,A00671,1192000.0,21,ATM,0
T0005350,A00845,A00620,677000.0,16,Internet Banking,0
T0005351,A00667,A00331,1728000.0,19,Internet Banking,0
T0005352,A00984,A00394,1985000.0,19,Mobile,0
T0005353,A00216,A00933,13096000.0,15,Mobile,0
T0005354,A00581,A00884,1630000.0,9,Mobile,0
T0005355,A00500,A00506,146000.0,8,Internet Banking,0
T0005356,A00641,A00658,4313000.0,8,Mobile,0
T0005357,A00171,A00243,959000.0,8,ATM,0
T0005358,A00389,A00650,10973000.0,6,Mobile,0
T0005359,A01145,A00603,6052000.0,7,Mobile,0
T0005360,A00127,A00817,688000.0,13,Mobile,0
T0005361,A00763,A00334,2655000.0,6,Mobile,0
T0005362,A00798,A00457,624000.0,8,Mobile,0
T0005363,A00570,A00082,1204000.0,17,Internet Banking,0
T0005364,A00041,A00461,2524000.0,7,Branch,0
T0005365,A00042,A01012,4082000.0,2,Mobile,0
T0005366,A00331,A00021,3212000.0,0,Mobile,0
T0005367,A00124,A00644,1303000.0,18,ATM,0
T0005368,A00114,A00055,18432000.0,22,Mobile,1
T0005369,A00193,A01156,803000.0,16,Internet Banking,0
T0005370,A00229,A00305,205000.0,1,Internet Banking,0
T0005371,A01007,A00103,253000.0,13,ATM,0
T0005372,A00767,A00606,6072000.0,6,Mobile,0
T0005373,A00037,A00019,1103000.0,7,Branch,0
T0005374,A00755,A00544,1429000.0,22,Branch,0
T0005375,A00165,A00770,661000.0,19,Mobile,1
T0005376,A00506,A00954,729000.0,17,Mobile,0
T0005377,A00046,A00857,505000.0,12,Mobile,0
T0005378,A00109,A00910,2015000.0,13,Mobile,0
T0005379,A00160,A00290,1078000.0,21,Branch,0
T0005380,A00521,A01016,1936000.0,15,Mobile,0
T0005381,A00556,A00420,1743000.0,13,Mobile,0
T0005382,A00424,A00450,751000.0,2,Mobile,0
T0005383,A00745,A00946,241000.0,23,Internet Banking,0
T0005384,A00865,A00393,219000.0,19,ATM,0
T0005385,A00875,A00878,33503000.0,8,Internet Banking,0
T0005386,A00695,A00858,6100000.0,6,Internet Banking,0
T0005387,A00655,A00795,5241000.0,23,Mobile,0
T0005388,A00590,A00699,571000.0,22,Internet Banking,0
T0005389,A00286,A01082,1213000.0,10,Mobile,0
T0005390,A00585,A00393,489000.0,5,Mobile,0
T0005391,A00013,A00317,283000.0,19,Internet Banking,0
T0005392,A01160,A00667,628000.0,15,Branch,0
T0005393,A00445,A00877,5161000.0,21,Internet Banking,0
T0005394,A00908,A00928,3026000.0,13,Internet Banking,0
T0005395,A01149,A01172,413000.0,13,Mobile,0
T0005396,A00597,A00229,849000.0,3,Mobile,0
T0005397,A01035,A00138,2736000.0,14,Internet Banking,0
T0005398,A00576,A01160,640000.0,8,Internet Banking,0
T0005399,A00159,A01147,1310000.0,4,Internet Banking,0
T0005400,A00032,A00508,1867000.0,18,Internet Banking,0
T0005401,A00163,A00585,1845000.0,8,Mobile,0
T0005402,A01132,A00489,1587000.0,5,Mobile,0
T0005403,A00571,A00382,585000.0,23,Mobile,0
T0005404,A00384,A00797,655000.0,23,Internet Banking,0
T0005405,A00536,A00752,345000.0,11,Branch,0
T0005406,A00308,A01003,215000.0,7,Internet Banking,0
T0005407,A01045,A01015,1058000.0,3,Internet Banking,0
T0005408,A01200,A00456,2945000.0,15,Internet Banking,0
T0005409,A00102,A00026,263000.0,14,Mobile,0
T0005410,A00863,A01062,1620000.0,14,Mobile,0
T0005411,A00403,A00855,2845000.0,18,Mobile,0
T0005412,A00057,A00747,159000.0,11,Branch,0
T0005413,A01107,A00224,891000.0,16,Mobile,0
T0005414,A00075,A00632,7339000.0,15,Internet Banking,0
T0005415,A00248,A00106,2202000.0,19,Mobile,0
T0005416,A00031,A00729,153000.0,17,Internet Banking,0
T0005417,A00566,A00230,2476000.0,0,Mobile,0
T0005418,A00720,A00616,527000.0,14,Branch,0
T0005419,A00385,A01025,2567000.0,23,Mobile,0
T0005420,A00086,A00713,562000.0,13,Branch,0
T0005421,A00140,A00913,1132000.0,12,Internet Banking,0
T0005422,A01121,A00056,664000.0,14,Mobile,0
T0005423,A00968,A00760,1204000.0,13,Internet Banking,0
T0005424,A01125,A00582,643000.0,9,Internet Banking,0
T0005425,A00637,A00392,938000.0,23,Mobile,0
T0005426,A00656,A00406,329000.0,1,Internet Banking,0
T0005427,A00944,A00109,2059000.0,19,Internet Banking,0
T0005428,A00740,A00127,1455000.0,3,Internet Banking,0
T0005429,A00524,A00873,203000.0,4,Internet Banking,0
T0005430,A00351,A00807,3577000.0,14,Internet Banking,0
T0005431,A00583,A00818,988000.0,15,Mobile,0
T0005432,A00077,A01060,1434000.0,22,Mobile,0
T0005433,A00231,A00926,2782000.0,7,Mobile,0
T0005434,A00885,A00741,1722000.0,0,Internet Banking,1
T0005435,A01042,A00304,4323000.0,6,Mobile,0
T0005436,A00123,A00156,869000.0,13,Mobile,0
T0005437,A00117,A00149,3744000.0,8,ATM,0
T0005438,A00103,A00149,1374000.0,6,Mobile,0
T0005439,A00950,A00031,2097000.0,21,Mobile,0
T0005440,A00374,A01163,1871000.0,13,ATM,0
T0005441,A00393,A01052,4698000.0,16,Internet Banking,0
T0005442,A00015,A00049,2653000.0,17,ATM,0
T0005443,A01168,A00487,737000.0,9,Mobile,0
T0005444,A00521,A01124,593000.0,17,Internet Banking,0
T0005445,A00957,A00487,1136000.0,23,Branch,0
T0005446,A00850,A00255,520000.0,17,Mobile,0
T0005447,A00171,A00726,377000.0,7,Mobile,0
T0005448,A00962,A00041,115000.0,18,Mobile,0
T0005449,A00661,A00922,218000.0,5,ATM,0
T0005450,A00726,A00863,10658000.0,1,Mobile,0
T0005451,A00241,A00446,583000.0,10,Mobile,0
T0005452,A01017,A01138,9739000.0,12,Internet Banking,0
T0005453,A01119,A00603,1870000.0,11,Branch,0
T0005454,A00488,A00570,1136000.0,6,Mobile,0
T0005455,A00111,A00776,230000.0,6,Internet Banking,0
T0005456,A01019,A01034,1206000.0,22,Branch,0
T0005457,A01065,A00135,9619000.0,6,Mobile,0
T0005458,A00608,A00115,6657000.0,18,Internet Banking,0
T0005459,A00695,A00938,1623000.0,6,Mobile,0
T0005460,A00268,A01066,339000.0,2,Mobile,0
T0005461,A00081,A01170,419000.0,1,Mobile,0
T0005462,A01133,A00092,470000.0,5,Mobile,0
T0005463,A00580,A00700,4895000.0,20,Mobile,0
T0005464,A00330,A00556,7223000.0,10,ATM,0
T0005465,A00832,A00735,1489000.0,16,Mobile,0
T0005466,A00032,A01072,860000.0,23,Mobile,0
T0005467,A00096,A00951,6592000.0,1,Internet Banking,0
T0005468,A00292,A00413,409000.0,2,Branch,0
T0005469,A00541,A00325,1270000.0,22,Mobile,0
T0005470,A00441,A00264,1997000.0,13,Mobile,0
T0005471,A00225,A01071,465000.0,14,Mobile,0
T0005472,A00422,A00075,596000.0,8,ATM,0
T0005473,A00401,A00810,547000.0,19,ATM,0
T0005474,A00630,A00068,5701000.0,15,Mobile,0
T0005475,A00676,A00430,9856000.0,6,Mobile,0
T0005476,A01060,A00039,1362000.0,15,Internet Banking,0
T0005477,A00969,A00669,893000.0,0,Internet Banking,0
T0005478,A00351,A00488,620000.0,5,Mobile,0
T0005479,A01084,A01070,1202000.0,4,Mobile,0
T0005480,A00625,A01075,655000.0,18,Mobile,0
T0005481,A00226,A00442,1079000.0,17,Internet Banking,0
T0005482,A00409,A00319,1891000.0,2,Branch,0
T0005483,A00891,A00759,768000.0,21,Mobile,0
T0005484,A00987,A00394,974000.0,19,Branch,0
T0005485,A00449,A00115,979000.0,10,Mobile,0
T0005486,A00190,A00211,846000.0,5,Internet Banking,0
T0005487,A00231,A00407,738000.0,10,ATM,0
T0005488,A00125,A00304,2775000.0,14,Internet Banking,0
T0005489,A00839,A00773,171000.0,15,Mobile,0
T0005490,A00604,A00722,6780000.0,8,Mobile,0
T0005491,A00542,A00945,1393000.0,2,ATM,0
T0005492,A00807,A00677,2347000.0,14,Internet Banking,0
T0005493,A00995,A00722,2664000.0,16,Mobile,0
T0005494,A00955,A00860,551000.0,6,Internet Banking,0
T0005495,A00165,A01162,439000.0,15,Mobile,0
T0005496,A00708,A00502,386000.0,13,Mobile,0
T0005497,A01060,A00152,914000.0,12,ATM,0
T0005498,A00929,A00243,2589000.0,0,Mobile,0
T0005499,A00396,A00468,631000.0,7,Mobile,0
T0005500,A00472,A00028,2342000.0,8,Mobile,0
T0005501,A01069,A00572,89000.0,20,Branch,0
T0005502,A00040,A00123,785000.0,19,Mobile,0
T0005503,A00631,A01002,4333000.0,20,Mobile,0
T0005504,A00140,A01018,994000.0,11,Mobile,0
T0005505,A01074,A00693,482000.0,7,Mobile,0
T0005506,A00047,A00954,583000.0,11,Mobile,0
T0005507,A00029,A00558,50000.0,19,Mobile,0
T0005508,A00395,A00550,394000.0,14,Mobile,0
T0005509,A00241,A00396,3839000.0,14,Internet Banking,0
T0005510,A00595,A00168,632000.0,10,Mobile,0
T0005511,A00360,A01149,720000.0,16,Mobile,0
T0005512,A00428,A00553,92000.0,20,Internet Banking,0
T0005513,A00678,A00620,200000.0,16,Mobile,0
T0005514,A00673,A00966,4443000.0,9,Mobile,0
T0005515,A01122,A00216,2366000.0,20,Branch,0
T0005516,A00577,A00680,288000.0,22,Internet Banking,0
T0005517,A00678,A00719,600000.0,19,Internet Banking,0
T0005518,A00814,A00802,1162000.0,21,Internet Banking,0
T0005519,A00210,A00265,322000.0,6,Branch,0
T0005520,A00801,A00135,132000.0,10,Mobile,0
T0005521,A01035,A00399,1007000.0,5,Mobile,0
T0005522,A00382,A00261,2253000.0,8,ATM,0
T0005523,A00215,A00236,2301000.0,17,Mobile,0
T0005524,A00416,A01087,3143000.0,16,Internet Banking,0
T0005525,A00331,A00445,217000.0,0,Mobile,0
T0005526,A00703,A00617,1279000.0,18,Mobile,0
T0005527,A01037,A00105,893000.0,4,Internet Banking,0
T0005528,A00716,A00390,1090000.0,4,Internet Banking,0
T0005529,A00151,A00557,951000.0,13,Internet Banking,0
T0005530,A00378,A00635,580000.0,5,Mobile,0
T0005531,A00828,A00365,50000.0,23,Mobile,0
T0005532,A00397,A00426,4307000.0,3,Internet Banking,0
T0005533,A00704,A00341,1725000.0,3,Mobile,0
T0005534,A00833,A00622,234000.0,18,Internet Banking,0
T0005535,A00396,A01024,2019000.0,6,Internet Banking,0
T0005536,A00777,A01153,734000.0,17,Mobile,0
T0005537,A00478,A00575,757000.0,16,Mobile,0
T0005538,A00163,A00779,515000.0,4,ATM,0
T0005539,A00447,A00808,2166000.0,13,Mobile,0
T0005540,A00530,A00677,498000.0,12,Mobile,0
T0005541,A00003,A00631,359000.0,2,Branch,0
T0005542,A01072,A00818,4167000.0,18,Mobile,0
T0005543,A00634,A00455,986000.0,20,ATM,0
T0005544,A00044,A00681,1020000.0,22,Mobile,0
T0005545,A01042,A00324,2570000.0,2,Mobile,1
T0005546,A01027,A00526,576000.0,4,Internet Banking,0
T0005547,A00015,A00149,717000.0,19,Mobile,0
T0005548,A00196,A00421,1680000.0,7,Internet Banking,0
T0005549,A00437,A00029,220000.0,15,Mobile,0
T0005550,A00609,A00694,1530000.0,8,Internet Banking,0
T0005551,A00871,A00504,523000.0,5,ATM,0
T0005552,A00510,A00601,3075000.0,14,Internet Banking,0
T0005553,A00735,A01131,2189000.0,4,Mobile,0
T0005554,A00013,A00032,1893000.0,3,Mobile,0
T0005555,A00791,A01079,205000.0,12,Mobile,0
T0005556,A01099,A00104,1071000.0,4,Branch,0
T0005557,A00632,A00869,329000.0,4,Internet Banking,0
T0005558,A00546,A00848,1152000.0,18,Internet Banking,0
T0005559,A00357,A01166,94000.0,12,Mobile,0
T0005560,A01146,A00453,220000.0,13,Mobile,0
T0005561,A00040,A01161,4438000.0,3,Mobile,0
T0005562,A00345,A01023,1801000.0,3,Mobile,0
T0005563,A00167,A00216,813000.0,9,Mobile,0
T0005564,A01040,A00783,442000.0,9,Mobile,0
T0005565,A00580,A00579,364000.0,10,Mobile,0
T0005566,A01107,A00478,1496000.0,3,Internet Banking,0
T0005567,A00799,A00113,822000.0,21,Mobile,0
T0005568,A00669,A00963,6577000.0,8,Mobile,0
T0005569,A00621,A00047,979000.0,19,ATM,0
T0005570,A00244,A01125,1280000.0,9,Internet Banking,0
T0005571,A00675,A00877,261000.0,11,Mobile,0
T0005572,A00823,A01149,807000.0,2,ATM,0
T0005573,A01159,A00199,1458000.0,16,Mobile,0
T0005574,A00659,A00511,796000.0,1,Internet Banking,0
T0005575,A01127,A00067,703000.0,17,ATM,0
T0005576,A01134,A00318,1719000.0,21,Mobile,0
T0005577,A00628,A00164,6351000.0,8,Internet Banking,0
T0005578,A00528,A00847,1407000.0,21,Mobile,0
T0005579,A00172,A00778,4225000.0,16,Mobile,0
T0005580,A00323,A00754,2378000.0,0,Mobile,0
T0005581,A01055,A00333,3956000.0,4,Mobile,0
T0005582,A00166,A00747,614000.0,15,Mobile,0
T0005583,A00477,A00828,956000.0,16,Mobile,0
T0005584,A00839,A00387,960000.0,2,Mobile,0
T0005585,A00289,A00556,2189000.0,16,Mobile,0
T0005586,A01169,A00347,2869000.0,19,Mobile,0
T0005587,A00780,A00910,1377000.0,2,Mobile,0
T0005588,A00035,A01042,3148000.0,21,Mobile,0
T0005589,A00297,A00268,646000.0,12,Mobile,0
T0005590,A00889,A01055,3178000.0,14,Internet Banking,0
T0005591,A01036,A00123,3668000.0,1,Branch,0
T0005592,A01113,A00327,2528000.0,14,Mobile,0
T0005593,A01022,A01096,1391000.0,10,Mobile,0
T0005594,A00090,A00657,2630000.0,8,ATM,0
T0005595,A00876,A00702,449000.0,18,Internet Banking,0
T0005596,A00133,A00408,1493000.0,5,Branch,0
T0005597,A00092,A00160,1670000.0,1,Internet Banking,0
T0005598,A00831,A00685,278000.0,11,Internet Banking,0
T0005599,A00574,A00045,2023000.0,17,Mobile,0
T0005600,A00778,A00376,304000.0,3,Mobile,0
T0005601,A01022,A00492,749000.0,23,Internet Banking,0
T0005602,A00083,A00778,1254000.0,16,Internet Banking,0
T0005603,A00634,A00627,537000.0,22,ATM,0
T0005604,A01002,A00633,1314000.0,11,Branch,0
T0005605,A00529,A00202,1291000.0,2,Mobile,0
T0005606,A00629,A00835,487000.0,4,Mobile,0
T0005607,A00598,A01008,2241000.0,12,ATM,0
T0005608,A01089,A00381,518000.0,14,ATM,0
T0005609,A00060,A00177,14866000.0,17,ATM,0
T0005610,A01054,A00804,1064000.0,19,Internet Banking,0
T0005611,A00980,A01008,331000.0,18,Branch,0
T0005612,A00976,A00838,406000.0,14,Mobile,0
T0005613,A00495,A00321,4240000.0,0,Mobile,0
T0005614,A00620,A00187,765000.0,12,Mobile,0
T0005615,A00443,A00753,268000.0,19,Mobile,0
T0005616,A00303,A00971,3069000.0,20,ATM,0
T0005617,A01051,A00970,760000.0,20,Mobile,0
T0005618,A00608,A01185,2462000.0,0,Internet Banking,0
T0005619,A00869,A00252,3358000.0,10,Mobile,0
T0005620,A00121,A00445,1623000.0,14,Internet Banking,0
T0005621,A00947,A00524,16740000.0,5,Mobile,0
T0005622,A00791,A00897,180000.0,9,Internet Banking,0
T0005623,A01198,A00694,488000.0,2,Mobile,0
T0005624,A00161,A00694,906000.0,4,Mobile,0
T0005625,A00649,A01067,14434000.0,0,Mobile,0
T0005626,A00614,A00800,8672000.0,23,Internet Banking,0
T0005627,A00647,A00506,4952000.0,20,Internet Banking,0
T0005628,A00066,A00971,501000.0,9,Branch,0
T0005629,A00568,A00097,570000.0,0,Branch,0
T0005630,A00360,A00900,482000.0,8,Mobile,0
T0005631,A00741,A00002,507000.0,10,Mobile,0
T0005632,A00279,A01121,6198000.0,4,Mobile,0
T0005633,A00523,A01108,918000.0,15,Mobile,0
T0005634,A00745,A00420,1061000.0,23,Mobile,0
T0005635,A00077,A00056,2813000.0,20,ATM,0
T0005636,A00945,A00359,193000.0,20,Branch,0
T0005637,A00859,A00060,1272000.0,19,Mobile,0
T0005638,A00069,A00280,359000.0,1,ATM,0
T0005639,A00078,A00593,868000.0,13,ATM,0
T0005640,A01021,A01070,630000.0,13,Mobile,0
T0005641,A00340,A01088,595000.0,2,ATM,0
T0005642,A01033,A00774,1538000.0,3,Branch,0
T0005643,A00600,A00372,1531000.0,13,Branch,0
T0005644,A00411,A00950,942000.0,17,Internet Banking,0
T0005645,A00329,A00791,1804000.0,5,Mobile,0
T0005646,A00791,A00505,462000.0,11,Mobile,0
T0005647,A00132,A00557,2540000.0,1,Branch,0
T0005648,A00484,A00911,956000.0,2,Mobile,0
T0005649,A00416,A00471,705000.0,13,Mobile,0
T0005650,A00186,A00401,501000.0,13,Mobile,0
T0005651,A00424,A00268,920000.0,18,Mobile,0
T0005652,A00635,A00685,9394000.0,21,Mobile,0
T0005653,A00814,A00495,1119000.0,4,ATM,0
T0005654,A00104,A00313,341000.0,8,Internet Banking,0
T0005655,A01047,A00620,3297000.0,20,Mobile,0
T0005656,A01055,A01095,714000.0,1,Mobile,0
T0005657,A00831,A01047,1640000.0,19,Internet Banking,0
T0005658,A01110,A00371,616000.0,22,ATM,0
T0005659,A00514,A00059,4910000.0,2,Branch,0
T0005660,A00986,A00782,627000.0,3,ATM,0
T0005661,A00873,A00841,5584000.0,16,Mobile,0
T0005662,A00676,A00049,378000.0,11,ATM,0
T0005663,A00216,A01028,869000.0,23,Internet Banking,0
T0005664,A00670,A00868,5597000.0,13,Internet Banking,0
T0005665,A01082,A01150,1444000.0,15,Internet Banking,0
T0005666,A01182,A00689,14599000.0,5,Mobile,0
T0005667,A00538,A00326,892000.0,7,Mobile,0
T0005668,A00298,A00633,1592000.0,4,Internet Banking,0
T0005669,A00898,A00562,9757000.0,3,Mobile,0
T0005670,A00092,A00128,227000.0,2,Internet Banking,0
T0005671,A00182,A00783,198000.0,21,Mobile,0
T0005672,A00675,A00849,500000.0,1,Internet Banking,0
T0005673,A01189,A00017,2936000.0,12,ATM,0
T0005674,A00395,A00184,204000.0,12,Mobile,0
T0005675,A00532,A00778,2314000.0,1,Mobile,0
T0005676,A00387,A00385,2142000.0,20,Internet Banking,0
T0005677,A00529,A00943,11003000.0,12,Mobile,0
T0005678,A00009,A00082,3790000.0,3,Mobile,0
T0005679,A00714,A00213,1791000.0,3,Internet Banking,0
T0005680,A00716,A00325,5351000.0,16,Mobile,0
T0005681,A00379,A00979,2171000.0,14,Internet Banking,0
T0005682,A00317,A00850,723000.0,9,Mobile,0
T0005683,A00914,A01127,341000.0,9,Mobile,0
T0005684,A00226,A00593,641000.0,0,Mobile,0
T0005685,A00057,A00610,1148000.0,0,Branch,0
T0005686,A00049,A00805,1455000.0,12,Internet Banking,0
T0005687,A01059,A00871,115000.0,8,Mobile,0
T0005688,A00438,A00716,943000.0,6,Mobile,0
T0005689,A00123,A00934,1238000.0,9,Internet Banking,0
T0005690,A01055,A00460,2192000.0,14,Internet Banking,0
T0005691,A00179,A00928,7184000.0,7,Mobile,0
T0005692,A00405,A00929,1472000.0,8,Mobile,0
T0005693,A00025,A00860,441000.0,6,Mobile,0
T0005694,A00815,A00869,162000.0,15,Internet Banking,0
T0005695,A00840,A01106,2555000.0,1,ATM,0
T0005696,A00908,A00858,461000.0,22,Internet Banking,0
T0005697,A00316,A01172,3114000.0,13,Internet Banking,0
T0005698,A00394,A00502,5582000.0,5,Mobile,0
T0005699,A01126,A00592,220000.0,18,Internet Banking,0
T0005700,A00986,A00130,2207000.0,22,Internet Banking,0
T0005701,A00045,A00439,4974000.0,1,Mobile,0
T0005702,A00831,A00715,3681000.0,4,Branch,0
T0005703,A00976,A00853,120000.0,3,Mobile,0
T0005704,A00672,A01161,469000.0,1,Internet Banking,0
T0005705,A00768,A00474,294000.0,17,Internet Banking,0
T0005706,A00002,A00837,2134000.0,4,ATM,0
T0005707,A00037,A01125,1891000.0,9,Mobile,0
T0005708,A00043,A00788,62000.0,19,ATM,0
T0005709,A00191,A00122,862000.0,14,Mobile,0
T0005710,A01190,A00300,2895000.0,16,Mobile,0
T0005711,A00762,A00677,1412000.0,2,ATM,0
T0005712,A00939,A00453,1409000.0,23,Mobile,0
T0005713,A00355,A00319,803000.0,1,Internet Banking,0
T0005714,A01126,A00346,374000.0,17,Mobile,0
T0005715,A00239,A01123,1178000.0,15,Branch,0
T0005716,A01083,A00661,1271000.0,9,ATM,0
T0005717,A00037,A00304,2361000.0,20,Mobile,0
T0005718,A00025,A00602,2582000.0,21,ATM,0
T0005719,A00095,A00292,1319000.0,1,Mobile,0
T0005720,A00951,A00873,4002000.0,22,Internet Banking,0
T0005721,A00309,A00350,794000.0,5,ATM,0
T0005722,A00542,A00429,245000.0,18,Internet Banking,0
T0005723,A00566,A00544,2028000.0,19,Internet Banking,0
T0005724,A00948,A00306,1379000.0,13,ATM,0
T0005725,A00419,A00206,2073000.0,20,Internet Banking,0
T0005726,A00009,A00704,299000.0,19,Branch,0
T0005727,A00464,A00729,8604000.0,12,Mobile,0
T0005728,A00346,A00841,2622000.0,4,Mobile,0
T0005729,A00878,A01033,874000.0,10,ATM,0
T0005730,A00902,A00116,429000.0,21,Mobile,0
T0005731,A00111,A01119,3924000.0,4,Mobile,0
T0005732,A00952,A00678,357000.0,23,ATM,0
T0005733,A00085,A00274,14437000.0,4,Internet Banking,0
T0005734,A00744,A00646,611000.0,15,Mobile,0
T0005735,A00468,A01023,7964000.0,15,Mobile,0
T0005736,A00362,A00208,980000.0,4,Mobile,0
