Customer_ID,Age,Monthly_Income,Avg_Balance,Monthly_Transactions,Credit_Card_Spend,Loan_Balance,Investment_Balance,Digital_Usage_Score,ATM_Transactions,Branch_Visits,Tenure_Years,Credit_Score,Product_Count
C00632,36.0,30604000.0,37330000.0,20.0,4934000.0,35094000.0,7189000.0,49.0,10.0,7.0,2.0,631.0,5.0
C00633,35.0,16675000.0,48893000.0,30.0,3098000.0,24911000.0,60915000.0,48.0,11.0,5.0,6.0,772.0,4.0
C00634,31.0,9383000.0,35419000.0,20.0,2344000.0,65264000.0,7799000.0,41.0,11.0,10.0,4.0,667.0,3.0
C00635,46.0,19338000.0,74225000.0,37.0,4322000.0,48223000.0,67793000.0,91.0,8.0,2.0,9.0,728.0,6.0
C00636,23.0,12388000.0,22320000.0,24.0,5156000.0,19987000.0,16682000.0,63.0,9.0,5.0,0.0,690.0,4.0
C00637,22.0,6580000.0,7558000.0,24.0,1544000.0,18798000.0,27973000.0,73.0,11.0,4.0,4.0,664.0,1.0
C00638,22.0,12054000.0,16942000.0,19.0,1401000.0,16521000.0,4241000.0,63.0,14.0,6.0,3.0,662.0,1.0
C00639,23.0,8461000.0,9604000.0,28.0,2776000.0,4932000.0,8939000.0,74.0,13.0,10.0,3.0,656.0,2.0
C00640,42.0,9848000.0,,25.0,2195000.0,47852000.0,14966000.0,59.0,14.0,5.0,5.0,767.0,2.0
C00641,36.0,19636000.0,21116000.0,23.0,3490000.0,35450000.0,41500000.0,74.0,10.0,4.0,1.0,723.0,4.0
C00642,33.0,8954000.0,36906000.0,23.0,1436000.0,24207000.0,27172000.0,51.0,12.0,4.0,4.0,694.0,3.0
C00643,33.0,9369000.0,21761000.0,34.0,2313000.0,29235000.0,5064000.0,72.0,11.0,4.0,4.0,681.0,4.0
C00644,32.0,10693000.0,39339000.0,38.0,4734000.0,73850000.0,29331000.0,87.0,5.0,3.0,7.0,796.0,3.0
C00645,45.0,11065000.0,27485000.0,20.0,847000.0,14915000.0,2245000.0,58.0,17.0,2.0,6.0,678.0,1.0
C00646,28.0,13679000.0,17554000.0,6.0,2642000.0,28128000.0,28855000.0,55.0,11.0,6.0,5.0,706.0,3.0
C00647,34.0,23644000.0,18905000.0,15.0,3037000.0,45351000.0,18748000.0,47.0,10.0,7.0,2.0,682.0,4.0
C00648,43.0,20527000.0,137897000.0,24.0,3432000.0,51312000.0,24770000.0,58.0,9.0,9.0,7.0,753.0,6.0
C00649,38.0,6986000.0,52333000.0,22.0,1115000.0,30952000.0,14027000.0,74.0,5.0,4.0,3.0,726.0,4.0
C00650,30.0,13179000.0,14023000.0,20.0,967000.0,49264000.0,15865000.0,56.0,13.0,5.0,9.0,770.0,1.0
C00651,47.0,16527000.0,16289000.0,10.0,2916000.0,57378000.0,6354000.0,49.0,18.0,5.0,7.0,752.0,3.0
C00652,34.0,11900000.0,46268000.0,33.0,3034000.0,13018000.0,29079000.0,68.0,9.0,5.0,1.0,673.0,4.0
C00653,30.0,20729000.0,21196000.0,34.0,1645000.0,50834000.0,36863000.0,64.0,12.0,4.0,4.0,768.0,1.0
C00654,27.0,3736000.0,34699000.0,26.0,873000.0,39034000.0,11515000.0,56.0,12.0,3.0,4.0,680.0,1.0
C00655,44.0,9378000.0,44774000.0,17.0,3284000.0,45004000.0,14806000.0,37.0,17.0,6.0,6.0,687.0,2.0
C00656,33.0,11042000.0,6104000.0,10.0,1256000.0,14831000.0,4671000.0,48.0,17.0,7.0,3.0,654.0,3.0
C00657,50.0,19202000.0,90308000.0,17.0,1947000.0,109650000.0,23632000.0,59.0,16.0,5.0,7.0,749.0,2.0
C00658,38.0,7968000.0,44310000.0,37.0,4484000.0,20106000.0,10825000.0,66.0,11.0,6.0,5.0,695.0,3.0
C00659,37.0,13402000.0,18287000.0,23.0,2693000.0,22065000.0,19817000.0,47.0,13.0,5.0,3.0,765.0,3.0
C00660,36.0,16005000.0,40465000.0,22.0,1975000.0,25897000.0,20894000.0,67.0,12.0,7.0,7.0,720.0,4.0
C00661,51.0,,60795000.0,40.0,3972000.0,107548000.0,37821000.0,100.0,4.0,0.0,8.0,750.0,6.0
C00662,48.0,8707000.0,63093000.0,31.0,5609000.0,24735000.0,19537000.0,66.0,8.0,6.0,5.0,711.0,5.0
C00663,25.0,11197000.0,21761000.0,29.0,2758000.0,24343000.0,13778000.0,70.0,5.0,3.0,4.0,677.0,5.0
C00664,41.0,12920000.0,42124000.0,17.0,1068000.0,126870000.0,25779000.0,78.0,12.0,4.0,5.0,815.0,4.0
C00665,19.0,9390000.0,10188000.0,33.0,1323000.0,23753000.0,21928000.0,83.0,12.0,4.0,3.0,692.0,3.0
C00666,38.0,12156000.0,40061000.0,23.0,2009000.0,75189000.0,6870000.0,70.0,10.0,6.0,6.0,731.0,3.0
C00667,34.0,10626000.0,17888000.0,15.0,755000.0,19912000.0,8419000.0,58.0,11.0,7.0,5.0,736.0,2.0
C00668,34.0,7632000.0,44370000.0,22.0,1396000.0,10951000.0,5657000.0,47.0,17.0,7.0,5.0,614.0,2.0
C00669,34.0,20804000.0,21518000.0,26.0,4045000.0,34599000.0,48549000.0,58.0,8.0,11.0,5.0,759.0,8.0
C00670,31.0,13891000.0,17443000.0,25.0,2075000.0,31009000.0,16194000.0,68.0,10.0,6.0,3.0,708.0,5.0
C00671,36.0,15039000.0,45841000.0,27.0,3286000.0,14751000.0,13112000.0,66.0,17.0,2.0,7.0,659.0,6.0
C00672,18.0,8144000.0,2437000.0,20.0,3138000.0,37278000.0,9036000.0,53.0,11.0,6.0,1.0,637.0,2.0
C00673,24.0,5737000.0,31228000.0,26.0,1411000.0,23931000.0,8377000.0,80.0,6.0,5.0,7.0,641.0,1.0
C00674,20.0,11093000.0,18428000.0,29.0,2121000.0,31004000.0,18969000.0,65.0,10.0,5.0,4.0,704.0,2.0
C00675,34.0,7345000.0,10862000.0,13.0,1127000.0,17688000.0,6471000.0,64.0,13.0,4.0,8.0,652.0,1.0
C00676,30.0,14091000.0,14833000.0,29.0,2406000.0,13122000.0,6931000.0,61.0,3.0,1.0,6.0,662.0,3.0
C00677,37.0,10411000.0,36671000.0,47.0,6612000.0,40564000.0,53963000.0,79.0,11.0,1.0,6.0,713.0,5.0
C00678,37.0,10276000.0,21176000.0,15.0,2244000.0,7769000.0,7713000.0,66.0,10.0,9.0,5.0,662.0,3.0
C00679,23.0,5268000.0,9824000.0,8.0,1233000.0,8521000.0,9963000.0,55.0,4.0,3.0,2.0,638.0,1.0
C00680,42.0,8283000.0,23554000.0,26.0,4733000.0,14651000.0,14138000.0,53.0,11.0,8.0,7.0,658.0,1.0
C00681,42.0,15417000.0,18005000.0,11.0,3178000.0,99207000.0,31672000.0,35.0,13.0,4.0,6.0,708.0,4.0
C00682,23.0,19376000.0,23277000.0,32.0,3989000.0,22185000.0,50534000.0,63.0,10.0,3.0,2.0,678.0,6.0
C00683,18.0,6890000.0,8822000.0,17.0,1808000.0,18490000.0,12057000.0,59.0,11.0,8.0,3.0,644.0,1.0
C00684,35.0,,69052000.0,36.0,2845000.0,32658000.0,11775000.0,83.0,4.0,3.0,5.0,725.0,5.0
C00685,34.0,7326000.0,31722000.0,53.0,4346000.0,38859000.0,19066000.0,100.0,0.0,2.0,6.0,676.0,4.0
C00686,34.0,12794000.0,40124000.0,33.0,2096000.0,31611000.0,63347000.0,81.0,6.0,4.0,4.0,785.0,5.0
C00687,29.0,14895000.0,8806000.0,23.0,2102000.0,30289000.0,15948000.0,51.0,15.0,7.0,4.0,679.0,4.0
C00688,34.0,6854000.0,26692000.0,38.0,2494000.0,27651000.0,2538000.0,86.0,7.0,1.0,7.0,678.0,4.0
C00689,55.0,8034000.0,34355000.0,29.0,3679000.0,67345000.0,20930000.0,73.0,8.0,1.0,10.0,754.0,1.0
C00690,37.0,11451000.0,17521000.0,30.0,3968000.0,14791000.0,30746000.0,73.0,7.0,8.0,6.0,659.0,4.0
C00691,24.0,16277000.0,15865000.0,49.0,8738000.0,27291000.0,39776000.0,100.0,6.0,6.0,3.0,712.0,6.0
C00692,30.0,10838000.0,13096000.0,26.0,2073000.0,21059000.0,14851000.0,66.0,11.0,2.0,3.0,677.0,1.0
C00693,28.0,5968000.0,24073000.0,23.0,1102000.0,10729000.0,7007000.0,55.0,11.0,2.0,8.0,667.0,1.0
C00694,57.0,18765000.0,17439000.0,15.0,1380000.0,46777000.0,7459000.0,53.0,7.0,3.0,8.0,766.0,3.0
C00695,20.0,18556000.0,15101000.0,27.0,4774000.0,19008000.0,56224000.0,59.0,5.0,8.0,4.0,722.0,2.0
C00696,30.0,7181000.0,18865000.0,26.0,1918000.0,58793000.0,10722000.0,60.0,8.0,5.0,5.0,783.0,1.0
C00697,33.0,13633000.0,25611000.0,34.0,4511000.0,30631000.0,35751000.0,83.0,7.0,5.0,1.0,763.0,6.0
C00698,44.0,17872000.0,65037000.0,20.0,3205000.0,34547000.0,16125000.0,63.0,8.0,5.0,5.0,723.0,3.0
C00699,21.0,9352000.0,11226000.0,26.0,3070000.0,9505000.0,9516000.0,77.0,6.0,3.0,4.0,679.0,1.0
C00700,41.0,24626000.0,35205000.0,34.0,4912000.0,22485000.0,26170000.0,83.0,11.0,9.0,6.0,762.0,4.0
C00701,35.0,11818000.0,46580000.0,34.0,4607000.0,29251000.0,25348000.0,76.0,10.0,4.0,5.0,630.0,5.0
C00702,53.0,15633000.0,72059000.0,29.0,3386000.0,80171000.0,41448000.0,,15.0,10.0,9.0,766.0,3.0
C00703,31.0,13472000.0,19369000.0,16.0,1328000.0,50184000.0,23685000.0,70.0,5.0,7.0,6.0,754.0,1.0
C00704,39.0,11804000.0,22566000.0,25.0,2048000.0,31561000.0,6281000.0,84.0,8.0,5.0,3.0,694.0,4.0
C00705,26.0,7567000.0,12093000.0,16.0,2544000.0,8767000.0,3837000.0,46.0,6.0,3.0,5.0,638.0,2.0
C00706,49.0,12051000.0,36910000.0,19.0,1599000.0,54019000.0,5240000.0,42.0,9.0,5.0,8.0,657.0,2.0
C00707,45.0,14087000.0,95510000.0,34.0,7669000.0,143473000.0,30032000.0,81.0,6.0,3.0,6.0,746.0,4.0
C00708,26.0,12453000.0,7554000.0,16.0,3642000.0,32948000.0,13604000.0,59.0,15.0,6.0,4.0,718.0,3.0
C00709,40.0,10629000.0,27274000.0,16.0,2084000.0,134642000.0,41804000.0,65.0,12.0,3.0,5.0,784.0,2.0
C00710,39.0,8291000.0,25862000.0,38.0,7333000.0,13390000.0,19428000.0,89.0,12.0,6.0,3.0,690.0,7.0
C00711,29.0,7621000.0,31098000.0,36.0,3131000.0,6742000.0,17254000.0,67.0,7.0,6.0,4.0,642.0,3.0
C00712,31.0,11836000.0,34451000.0,20.0,4418000.0,24920000.0,36227000.0,67.0,9.0,9.0,7.0,731.0,4.0
C00713,42.0,11498000.0,26294000.0,22.0,1295000.0,30052000.0,8255000.0,74.0,4.0,2.0,8.0,751.0,1.0
C00714,48.0,10275000.0,31519000.0,27.0,1985000.0,176377000.0,38078000.0,55.0,9.0,2.0,8.0,718.0,3.0
C00715,40.0,10953000.0,54557000.0,19.0,3398000.0,30359000.0,10762000.0,66.0,17.0,7.0,6.0,704.0,3.0
C00716,18.0,12816000.0,8367000.0,15.0,2992000.0,15179000.0,14642000.0,52.0,14.0,11.0,0.0,643.0,3.0
C00717,45.0,16766000.0,21637000.0,33.0,3163000.0,21945000.0,9491000.0,72.0,8.0,5.0,9.0,721.0,6.0
C00718,49.0,8286000.0,21894000.0,24.0,2568000.0,64035000.0,27138000.0,67.0,11.0,7.0,10.0,724.0,2.0
C00719,33.0,21079000.0,44807000.0,39.0,8330000.0,58364000.0,58932000.0,78.0,11.0,5.0,6.0,690.0,5.0
C00720,54.0,13817000.0,47142000.0,30.0,2803000.0,21578000.0,4748000.0,67.0,13.0,2.0,5.0,711.0,1.0
C00721,55.0,28412000.0,27316000.0,15.0,2615000.0,26806000.0,8681000.0,54.0,14.0,6.0,7.0,748.0,4.0
C00722,40.0,12102000.0,30130000.0,33.0,2579000.0,28589000.0,76433000.0,65.0,11.0,5.0,6.0,731.0,4.0
C00723,36.0,7408000.0,21755000.0,16.0,2158000.0,69250000.0,11775000.0,43.0,14.0,9.0,7.0,696.0,1.0
C00724,41.0,11322000.0,33981000.0,25.0,1926000.0,60360000.0,25016000.0,66.0,11.0,6.0,6.0,765.0,4.0
C00725,37.0,11351000.0,14835000.0,24.0,2194000.0,51256000.0,14135000.0,48.0,12.0,6.0,5.0,720.0,1.0
C00726,44.0,10154000.0,51828000.0,16.0,2551000.0,206834000.0,19619000.0,60.0,7.0,5.0,9.0,781.0,2.0
C00727,48.0,15852000.0,22704000.0,26.0,4026000.0,91029000.0,12427000.0,52.0,8.0,4.0,5.0,726.0,4.0
C00728,23.0,9647000.0,22072000.0,26.0,4557000.0,23464000.0,21768000.0,56.0,16.0,5.0,2.0,703.0,3.0
C00729,33.0,9934000.0,14812000.0,19.0,3084000.0,15557000.0,10684000.0,64.0,11.0,5.0,3.0,669.0,4.0
C00730,22.0,33812000.0,15643000.0,22.0,3168000.0,26784000.0,11219000.0,59.0,13.0,5.0,5.0,745.0,6.0
C00731,50.0,12732000.0,66232000.0,38.0,4284000.0,49596000.0,36261000.0,84.0,14.0,3.0,8.0,733.0,6.0
C00732,37.0,6386000.0,42989000.0,41.0,4171000.0,10829000.0,37833000.0,88.0,12.0,5.0,7.0,716.0,6.0
C00733,35.0,17579000.0,18448000.0,20.0,3712000.0,16210000.0,22647000.0,67.0,11.0,7.0,5.0,708.0,4.0
C00734,18.0,7337000.0,10430000.0,22.0,1977000.0,4266000.0,6952000.0,50.0,19.0,7.0,5.0,609.0,1.0
C00735,42.0,12696000.0,26562000.0,23.0,2618000.0,26905000.0,9233000.0,63.0,13.0,10.0,3.0,673.0,3.0
C00736,50.0,6794000.0,70699000.0,27.0,4749000.0,17100000.0,33733000.0,81.0,7.0,2.0,11.0,690.0,2.0
C00737,37.0,11127000.0,17231000.0,17.0,3144000.0,56744000.0,21303000.0,64.0,11.0,4.0,7.0,683.0,6.0
C00738,37.0,15498000.0,31589000.0,37.0,1494000.0,63659000.0,91283000.0,84.0,12.0,2.0,6.0,778.0,2.0
C00739,39.0,10738000.0,12309000.0,17.0,843000.0,50428000.0,8154000.0,60.0,4.0,3.0,7.0,727.0,1.0
C00740,24.0,10085000.0,8648000.0,11.0,3307000.0,13416000.0,9016000.0,42.0,10.0,6.0,4.0,709.0,2.0
C00741,28.0,8158000.0,22625000.0,27.0,2817000.0,9905000.0,9926000.0,58.0,12.0,3.0,5.0,669.0,1.0
C00742,37.0,12767000.0,38892000.0,25.0,4322000.0,50817000.0,27502000.0,67.0,10.0,5.0,4.0,705.0,3.0
C00743,38.0,17338000.0,15671000.0,28.0,4421000.0,70245000.0,8130000.0,60.0,11.0,7.0,6.0,710.0,2.0
C00744,35.0,16598000.0,22566000.0,23.0,5542000.0,18451000.0,12233000.0,81.0,13.0,2.0,5.0,694.0,2.0
C00745,39.0,16238000.0,51732000.0,30.0,5256000.0,37018000.0,16414000.0,68.0,8.0,10.0,6.0,736.0,6.0
C00746,48.0,9314000.0,,27.0,3825000.0,30201000.0,20849000.0,73.0,5.0,5.0,10.0,730.0,3.0
C00747,30.0,15527000.0,42006000.0,40.0,11231000.0,20228000.0,40069000.0,88.0,6.0,7.0,4.0,638.0,5.0
C00748,32.0,9510000.0,25240000.0,31.0,5310000.0,21636000.0,11585000.0,67.0,13.0,5.0,2.0,676.0,5.0
C00749,20.0,10032000.0,6923000.0,36.0,806000.0,21788000.0,9347000.0,90.0,5.0,2.0,5.0,697.0,1.0
C00750,26.0,9553000.0,31677000.0,39.0,3052000.0,8243000.0,16623000.0,90.0,5.0,3.0,3.0,677.0,3.0
C00751,33.0,8219000.0,21396000.0,19.0,3312000.0,28314000.0,32600000.0,62.0,7.0,7.0,4.0,720.0,3.0
C00752,30.0,18498000.0,12027000.0,1.0,1331000.0,44150000.0,26607000.0,36.0,13.0,7.0,5.0,697.0,1.0
C00753,31.0,16046000.0,15583000.0,18.0,3058000.0,30626000.0,26556000.0,71.0,13.0,8.0,5.0,736.0,3.0
C00754,49.0,19345000.0,57360000.0,29.0,4449000.0,49449000.0,17906000.0,82.0,6.0,1.0,5.0,763.0,4.0
C00755,27.0,8572000.0,28023000.0,30.0,1684000.0,20997000.0,30317000.0,76.0,6.0,5.0,3.0,747.0,3.0
C00756,26.0,6226000.0,20672000.0,18.0,1511000.0,17007000.0,18079000.0,52.0,10.0,8.0,1.0,696.0,1.0
C00757,31.0,9302000.0,22102000.0,16.0,1611000.0,114448000.0,13953000.0,81.0,5.0,0.0,6.0,748.0,1.0
C00758,21.0,16558000.0,26430000.0,22.0,2000000.0,25531000.0,18539000.0,56.0,12.0,10.0,5.0,760.0,4.0
C00759,41.0,23835000.0,14219000.0,20.0,3190000.0,50972000.0,12937000.0,46.0,19.0,11.0,2.0,669.0,5.0
C00760,33.0,8772000.0,25051000.0,25.0,874000.0,41165000.0,11449000.0,58.0,11.0,1.0,6.0,779.0,1.0
C00761,33.0,6073000.0,15505000.0,19.0,2967000.0,35314000.0,22560000.0,83.0,8.0,4.0,6.0,713.0,3.0
C00762,18.0,6513000.0,11958000.0,24.0,2917000.0,10373000.0,20097000.0,64.0,12.0,6.0,0.0,712.0,1.0
C00763,35.0,17770000.0,36109000.0,23.0,1725000.0,24386000.0,27054000.0,84.0,10.0,4.0,2.0,674.0,4.0
C00764,33.0,11905000.0,17306000.0,26.0,1752000.0,46501000.0,39403000.0,63.0,9.0,8.0,2.0,716.0,3.0
C00765,45.0,22460000.0,67314000.0,17.0,2937000.0,27012000.0,16739000.0,57.0,18.0,8.0,6.0,716.0,6.0
C00766,34.0,12272000.0,28468000.0,29.0,4145000.0,36491000.0,15506000.0,50.0,12.0,7.0,7.0,713.0,3.0
C00767,39.0,17042000.0,11181000.0,31.0,4251000.0,21718000.0,6285000.0,74.0,8.0,7.0,3.0,667.0,4.0
C00768,39.0,15308000.0,23722000.0,23.0,2840000.0,83976000.0,9482000.0,,12.0,7.0,4.0,698.0,5.0
C00769,29.0,13343000.0,22125000.0,35.0,2965000.0,51152000.0,23081000.0,73.0,11.0,4.0,3.0,728.0,2.0
C00770,18.0,20397000.0,31513000.0,40.0,9527000.0,9098000.0,19368000.0,91.0,16.0,5.0,0.0,658.0,6.0
C00771,39.0,9541000.0,14023000.0,18.0,1191000.0,54116000.0,4361000.0,44.0,8.0,7.0,7.0,704.0,1.0
C00772,23.0,9387000.0,10291000.0,23.0,2205000.0,14410000.0,29106000.0,63.0,12.0,3.0,1.0,626.0,2.0
C00773,28.0,18033000.0,10270000.0,1.0,1318000.0,116814000.0,18814000.0,40.0,14.0,7.0,2.0,705.0,4.0
C00774,27.0,16621000.0,22921000.0,36.0,13199000.0,54030000.0,29340000.0,85.0,12.0,4.0,4.0,685.0,6.0
C00775,29.0,11077000.0,48446000.0,26.0,1439000.0,14414000.0,9608000.0,52.0,12.0,8.0,8.0,669.0,1.0
C00776,38.0,6938000.0,36353000.0,32.0,2304000.0,28272000.0,4135000.0,70.0,8.0,4.0,9.0,710.0,3.0
C00777,33.0,32833000.0,21991000.0,25.0,4932000.0,32342000.0,30793000.0,54.0,14.0,3.0,3.0,760.0,6.0
C00778,32.0,7687000.0,33655000.0,14.0,1436000.0,27433000.0,21519000.0,51.0,13.0,8.0,4.0,727.0,1.0
C00779,18.0,8435000.0,5613000.0,16.0,691000.0,20344000.0,3404000.0,37.0,6.0,3.0,4.0,661.0,1.0
C00780,23.0,8590000.0,32426000.0,32.0,3630000.0,27207000.0,11080000.0,75.0,13.0,9.0,4.0,663.0,1.0
C00781,46.0,10400000.0,10929000.0,1.0,1165000.0,50247000.0,5670000.0,40.0,15.0,8.0,3.0,764.0,3.0
C00782,50.0,7045000.0,44442000.0,7.0,1287000.0,37865000.0,12329000.0,47.0,13.0,10.0,9.0,667.0,1.0
C00783,50.0,17369000.0,56160000.0,20.0,2126000.0,85875000.0,8681000.0,44.0,13.0,10.0,6.0,664.0,6.0
C00784,37.0,9322000.0,30896000.0,32.0,3288000.0,25693000.0,5949000.0,68.0,10.0,7.0,2.0,696.0,2.0
C00785,36.0,13670000.0,15000000.0,15.0,1962000.0,19005000.0,37682000.0,41.0,12.0,6.0,3.0,750.0,1.0
C00786,41.0,11715000.0,16603000.0,8.0,2157000.0,10405000.0,2558000.0,40.0,7.0,7.0,5.0,639.0,3.0
C00787,24.0,17347000.0,21437000.0,21.0,1892000.0,74725000.0,22860000.0,82.0,10.0,7.0,4.0,742.0,4.0
C00788,38.0,16118000.0,26026000.0,36.0,3086000.0,31258000.0,11297000.0,98.0,9.0,8.0,7.0,720.0,6.0
C00789,31.0,12340000.0,17876000.0,26.0,2695000.0,44289000.0,7839000.0,83.0,0.0,3.0,6.0,747.0,4.0
C00790,37.0,15029000.0,,15.0,6741000.0,22090000.0,4836000.0,47.0,11.0,7.0,6.0,717.0,1.0
C00791,39.0,20956000.0,14558000.0,29.0,6712000.0,16946000.0,17351000.0,56.0,12.0,5.0,4.0,713.0,3.0
C00792,18.0,7544000.0,7198000.0,27.0,4404000.0,9539000.0,35718000.0,63.0,13.0,7.0,1.0,647.0,3.0
C00793,51.0,30032000.0,34251000.0,30.0,5165000.0,43908000.0,13307000.0,66.0,13.0,5.0,7.0,717.0,5.0
C00794,23.0,5886000.0,12121000.0,9.0,954000.0,18252000.0,4557000.0,55.0,11.0,2.0,5.0,648.0,1.0
C00795,23.0,14876000.0,6994000.0,26.0,4109000.0,49804000.0,38406000.0,60.0,8.0,6.0,4.0,712.0,3.0
C00796,44.0,13074000.0,23553000.0,25.0,1661000.0,51556000.0,22383000.0,72.0,3.0,6.0,5.0,775.0,4.0
C00797,36.0,,15703000.0,21.0,1331000.0,15226000.0,8923000.0,53.0,15.0,5.0,4.0,637.0,1.0
C00798,28.0,8079000.0,39131000.0,25.0,1441000.0,19985000.0,31903000.0,60.0,14.0,8.0,5.0,749.0,3.0
C00799,29.0,9103000.0,54462000.0,26.0,2404000.0,11280000.0,9708000.0,74.0,12.0,4.0,6.0,693.0,2.0
C00800,37.0,14629000.0,11670000.0,21.0,2860000.0,88676000.0,11237000.0,43.0,10.0,6.0,6.0,696.0,4.0
C00801,38.0,24413000.0,33729000.0,26.0,3614000.0,163877000.0,33913000.0,77.0,10.0,5.0,4.0,741.0,5.0
C00802,35.0,12983000.0,18334000.0,29.0,2771000.0,38830000.0,23600000.0,92.0,3.0,5.0,4.0,688.0,4.0
C00803,38.0,23643000.0,33575000.0,29.0,2366000.0,46685000.0,113795000.0,61.0,7.0,6.0,7.0,764.0,4.0
C00804,40.0,14755000.0,62669000.0,25.0,4245000.0,25772000.0,22667000.0,84.0,10.0,7.0,4.0,672.0,6.0
C00805,40.0,10446000.0,14420000.0,9.0,1280000.0,11306000.0,4732000.0,30.0,14.0,7.0,5.0,643.0,2.0
C00806,24.0,6218000.0,18298000.0,29.0,1678000.0,11432000.0,21380000.0,,15.0,1.0,5.0,706.0,4.0
C00807,27.0,12199000.0,12725000.0,32.0,2362000.0,20878000.0,17315000.0,68.0,11.0,5.0,1.0,721.0,4.0
C00808,41.0,15050000.0,39910000.0,25.0,2946000.0,45944000.0,17116000.0,63.0,8.0,2.0,8.0,675.0,4.0
C00809,38.0,8505000.0,8225000.0,25.0,2910000.0,26239000.0,11126000.0,44.0,9.0,8.0,4.0,622.0,3.0
C00810,32.0,7318000.0,16420000.0,23.0,2411000.0,16577000.0,8856000.0,64.0,8.0,7.0,6.0,665.0,1.0
C00811,43.0,11750000.0,42213000.0,28.0,1819000.0,25778000.0,23316000.0,76.0,16.0,6.0,6.0,713.0,4.0
C00812,39.0,10839000.0,30153000.0,30.0,3722000.0,60654000.0,25653000.0,68.0,12.0,6.0,6.0,694.0,6.0
C00813,40.0,14509000.0,30058000.0,25.0,4811000.0,18645000.0,5527000.0,58.0,13.0,7.0,5.0,679.0,3.0
C00814,33.0,7066000.0,44714000.0,19.0,1401000.0,33355000.0,16732000.0,38.0,14.0,5.0,7.0,770.0,1.0
C00815,34.0,12038000.0,13062000.0,17.0,2617000.0,61166000.0,25790000.0,45.0,12.0,7.0,4.0,758.0,3.0
C00816,21.0,7763000.0,30332000.0,11.0,1114000.0,25337000.0,17003000.0,72.0,13.0,3.0,3.0,692.0,1.0
C00817,45.0,16124000.0,25699000.0,22.0,4688000.0,38743000.0,20680000.0,76.0,6.0,3.0,9.0,677.0,6.0
C00818,32.0,12040000.0,21334000.0,15.0,1137000.0,18045000.0,5622000.0,58.0,8.0,7.0,5.0,654.0,2.0
C00819,54.0,14541000.0,56142000.0,11.0,1607000.0,25050000.0,5545000.0,62.0,7.0,6.0,7.0,713.0,3.0
C00820,21.0,12278000.0,12613000.0,39.0,4073000.0,13036000.0,25269000.0,81.0,9.0,7.0,0.0,682.0,5.0
C00821,40.0,25418000.0,21274000.0,21.0,1966000.0,33179000.0,24220000.0,43.0,11.0,5.0,9.0,803.0,4.0
C00822,31.0,5920000.0,54762000.0,31.0,2204000.0,61884000.0,56736000.0,78.0,7.0,3.0,5.0,767.0,2.0
C00823,48.0,18348000.0,27613000.0,11.0,1401000.0,64578000.0,15816000.0,48.0,12.0,7.0,9.0,816.0,2.0
C00824,37.0,12381000.0,19376000.0,33.0,7561000.0,9741000.0,17358000.0,54.0,12.0,8.0,5.0,654.0,5.0
C00825,33.0,12179000.0,12140000.0,16.0,2923000.0,33750000.0,17838000.0,60.0,8.0,5.0,4.0,713.0,2.0
C00826,41.0,17332000.0,16493000.0,13.0,1977000.0,39881000.0,8663000.0,53.0,9.0,3.0,5.0,671.0,4.0
C00827,35.0,12387000.0,29188000.0,18.0,2137000.0,15008000.0,59157000.0,49.0,12.0,7.0,10.0,741.0,3.0
C00828,27.0,17775000.0,15322000.0,29.0,3539000.0,15029000.0,16897000.0,72.0,8.0,1.0,1.0,669.0,3.0
C00829,43.0,28040000.0,17295000.0,37.0,4433000.0,56573000.0,8494000.0,96.0,7.0,4.0,5.0,663.0,7.0
C00830,18.0,12436000.0,18942000.0,36.0,2957000.0,23818000.0,38764000.0,61.0,17.0,6.0,2.0,663.0,6.0
C00831,35.0,16933000.0,27763000.0,29.0,3306000.0,7625000.0,19492000.0,50.0,8.0,4.0,4.0,701.0,6.0
C00832,32.0,17126000.0,32383000.0,37.0,4125000.0,55225000.0,33245000.0,75.0,16.0,6.0,4.0,762.0,5.0
C00833,23.0,7737000.0,33026000.0,33.0,1341000.0,8639000.0,5638000.0,65.0,10.0,6.0,3.0,600.0,2.0
C00834,31.0,9342000.0,9240000.0,17.0,1329000.0,44046000.0,5445000.0,60.0,10.0,5.0,6.0,692.0,1.0
C00835,47.0,15075000.0,48745000.0,11.0,4502000.0,20554000.0,15659000.0,54.0,10.0,11.0,7.0,738.0,3.0
C00836,32.0,6065000.0,22400000.0,20.0,4255000.0,11101000.0,3481000.0,60.0,15.0,7.0,2.0,617.0,4.0
C00837,46.0,18101000.0,34828000.0,11.0,1384000.0,79510000.0,8761000.0,65.0,10.0,4.0,7.0,808.0,2.0
C00838,38.0,8231000.0,33580000.0,30.0,1252000.0,24725000.0,12889000.0,87.0,5.0,3.0,7.0,708.0,3.0
C00839,50.0,13184000.0,45344000.0,31.0,4967000.0,19434000.0,12243000.0,77.0,6.0,3.0,6.0,649.0,4.0
C00840,29.0,13448000.0,10238000.0,13.0,1466000.0,9605000.0,2480000.0,64.0,9.0,7.0,7.0,595.0,1.0
C00841,28.0,9494000.0,16177000.0,39.0,2190000.0,31790000.0,31374000.0,95.0,8.0,3.0,6.0,756.0,3.0
C00842,31.0,15194000.0,37659000.0,38.0,7037000.0,56320000.0,15877000.0,70.0,11.0,6.0,6.0,768.0,5.0
