Document_ID,Customer_ID,Document_Type,Document_Date,Image_Quality_Score,OCR_Confidence,Fields_Extracted,Expected_Fields,File_Size_KB,Status,Field_Completeness,Extracted_OCR_Confidence,Document_Confidence,Processing_Decision,Review_Reason
DOC0000951,C000281,Form Aplikasi,2024-04-04,1.0,0.997,6,10,1589,VALID,0.6,1.0,0.89955,Human Review,Low field completeness
DOC0000952,C000421,Surat Kerja,2024-05-22,0.636,0.955,9,8,4290,NEEDS_REVIEW,1.0,0.955,0.8865,Human Review,Poor image quality
DOC0000953,C000316,KTP,2024-07-12,0.713,0.823,7,10,184,VALID,0.7,0.823,0.7647499999999999,Human Review,Low field completeness
DOC0000955,C000382,NPWP,2026-05-31,0.735,0.916,11,11,4617,VALID,1.0,0.9165000000000001,0.891925,Human Review,Borderline confidence
DOC0000957,C000449,KTP,2024-11-20,0.812,0.879,9,9,404,INVALID,1.0,0.879,0.8925000000000001,Human Review,Borderline confidence
DOC0000959,C000615,Form Aplikasi,2024-01-06,1.0,0.926,4,6,4492,VALID,0.6666666666666666,0.914,0.8754666666666667,Human Review,Low field completeness
DOC0000960,C000122,Rekening Koran,2025-06-25,0.811,0.873,10,11,415,VALID,0.9090909090909091,0.8855,0.8708977272727273,Human Review,Borderline confidence
DOC0000961,C000628,Slip Gaji,2025-12-16,0.998,0.738,5,9,3983,VALID,0.5555555555555556,0.738,0.7573888888888889,Human Review,Low field completeness
DOC0000963,C000538,Slip Gaji,2024-07-15,1.0,0.864,8,9,4129,INVALID,0.8888888888888888,0.793,0.8793722222222222,Human Review,Low OCR confidence
DOC0000964,C000337,Rekening Koran,2024-01-30,0.83,1.0,7,10,4937,NEEDS_REVIEW,0.7,0.862,0.8341999999999999,Human Review,Low field completeness
DOC0000965,C000006,Surat Kerja,2024-07-15,0.975,0.881,6,11,1834,VALID,0.5454545454545454,0.881,0.8206136363636363,Human Review,Low field completeness
DOC0000967,C000651,KTP,2025-06-30,0.777,0.859,6,9,1873,VALID,0.6666666666666666,0.859,0.7904166666666667,Human Review,Low field completeness
DOC0000970,C000093,Form Aplikasi,2026-05-15,0.93,0.955,5,7,1892,VALID,0.7142857142857143,0.955,0.8885714285714286,Human Review,Low field completeness
DOC0000971,C000091,KTP,2026-04-08,0.883,0.818,4,6,3125,VALID,0.6666666666666666,0.924,0.8335166666666667,Human Review,Low field completeness
DOC0000972,C000635,Rekening Koran,2024-12-06,0.902,0.905,8,10,2306,VALID,0.8,0.9393333333333334,0.8900166666666667,Human Review,Borderline confidence
DOC0000973,C000568,KTP,2026-02-26,0.878,0.895,4,8,3635,VALID,0.5,0.895,0.7919999999999999,Human Review,Low field completeness
DOC0000976,C000194,Slip Gaji,2025-07-17,0.876,1.0,7,11,4516,VALID,0.6363636363636364,0.8605,0.829265909090909,Human Review,Low field completeness
DOC0000977,C000677,KTP,2025-05-03,0.887,0.877,9,11,1257,VALID,0.8181818181818182,0.877,0.8647954545454546,Human Review,Borderline confidence
DOC0000978,C000039,Rekening Koran,2024-11-15,0.696,1.0,5,6,261,VALID,0.8333333333333334,0.922,0.8550333333333333,Human Review,Poor image quality
DOC0000980,C000194,Rekening Koran,2025-02-24,0.89,0.926,5,6,530,VALID,0.8333333333333334,0.926,0.8938333333333334,Human Review,Borderline confidence
DOC0000982,C000576,KTP,2025-02-10,0.739,0.977,6,9,1833,VALID,0.6666666666666666,0.977,0.8399166666666665,Human Review,Low field completeness
DOC0000984,C000025,Slip Gaji,2026-06-06,0.81,0.834,10,11,4499,VALID,0.9090909090909091,0.834,0.8467727272727272,Human Review,Low OCR confidence
DOC0000985,C000454,Form Aplikasi,2024-11-15,0.875,0.962,5,7,3753,VALID,0.7142857142857143,0.962,0.8783214285714286,Human Review,Low field completeness
DOC0000987,C000509,NPWP,2024-04-05,0.906,1.0,4,11,3559,VALID,0.36363636363636365,1.0,0.817409090909091,Human Review,Low field completeness
DOC0000988,C000323,KTP,2024-06-02,0.747,0.944,9,8,998,NEEDS_REVIEW,1.0,0.816,0.8639499999999999,Human Review,Low OCR confidence
DOC0000989,C000378,NPWP,2024-06-10,0.8,0.832,9,10,3222,VALID,0.9,0.832,0.841,Human Review,Low OCR confidence
DOC0000991,C000597,KTP,2025-12-14,0.927,0.944,6,8,3013,VALID,0.75,0.907,0.8783,Human Review,Low field completeness
DOC0000994,C000634,KTP,2024-10-02,0.673,0.954,8,8,952,INVALID,1.0,0.954,0.89525,Human Review,Poor image quality
DOC0000997,C000328,KTP,2024-06-09,0.642,0.852,9,10,4642,VALID,0.9,0.852,0.8115,Human Review,Poor image quality
DOC0000998,C000233,NPWP,2025-07-26,0.802,0.909,5,8,2263,VALID,0.625,0.808,0.7759,Human Review,Low field completeness
DOC0000999,C000444,Form Aplikasi,2026-01-05,1.0,0.976,5,9,3530,VALID,0.5555555555555556,0.856,0.8348888888888889,Human Review,Low field completeness
DOC0001001,C000619,Slip Gaji,2024-02-29,0.737,0.871,4,7,2893,VALID,0.5714285714285714,0.9610000000000001,0.7941071428571427,Human Review,Low field completeness
DOC0001002,C000546,Slip Gaji,2024-08-04,0.927,0.761,7,10,304,VALID,0.7,0.761,0.78725,Human Review,Low field completeness
DOC0001003,C000511,Rekening Koran,2026-08-19,0.605,0.915,7,11,3279,VALID,0.6363636363636364,0.915,0.7678409090909091,Human Review,Low field completeness
DOC0001004,C000269,Form Aplikasi,2024-09-28,0.941,0.865,4,7,632,VALID,0.5714285714285714,0.865,0.8106071428571429,Human Review,Low field completeness
DOC0001006,C000210,Form Aplikasi,2024-05-04,0.835,0.852,4,6,2244,VALID,0.6666666666666666,0.852,0.8014166666666667,Human Review,Low field completeness
DOC0001007,C000686,KTP,2026-06-02,0.869,0.875,4,9,723,VALID,0.4444444444444444,0.8694999999999999,0.763936111111111,Human Review,Low field completeness
DOC0001012,C000689,Rekening Koran,2024-05-19,0.825,0.809,4,8,1667,NEEDS_REVIEW,0.5,0.911,0.7714499999999999,Human Review,Low field completeness
DOC0001014,C000206,Surat Kerja,2025-03-30,0.95,0.832,4,10,759,VALID,0.4,0.89,0.7737999999999999,Human Review,Low field completeness
DOC0001015,C000240,Form Aplikasi,2024-02-25,0.809,0.952,7,9,2884,NEEDS_REVIEW,0.7777777777777778,0.952,0.8726944444444444,Human Review,Low field completeness
DOC0001017,C000063,Form Aplikasi,2024-01-31,1.0,0.864,4,7,2388,VALID,0.5714285714285714,0.968,0.8612571428571427,Human Review,Low field completeness
DOC0001018,C000045,Slip Gaji,2026-09-03,0.764,0.92,4,8,1134,VALID,0.5,0.952,0.7872,Human Review,Low field completeness
DOC0001019,C000142,Surat Kerja,2026-03-04,0.905,0.859,5,11,4530,NEEDS_REVIEW,0.45454545454545453,0.947,0.8001863636363636,Human Review,Low field completeness
DOC0001020,C000458,KTP,2025-02-26,0.575,0.864,9,9,2597,NEEDS_REVIEW,1.0,0.916,0.84395,Human Review,Poor image quality
DOC0001022,C000674,Form Aplikasi,2025-06-09,0.638,0.823,10,10,197,INVALID,1.0,0.806,0.8150499999999999,Human Review,Poor image quality
DOC0001024,C000668,Slip Gaji,2024-08-12,0.764,0.85,5,6,1258,VALID,0.8333333333333334,0.85,0.8243333333333334,Human Review,Borderline confidence
DOC0001027,C000192,Rekening Koran,2025-03-01,1.0,0.885,5,9,4328,VALID,0.5555555555555556,0.885,0.8313888888888888,Human Review,Low field completeness
DOC0001029,C000107,Rekening Koran,2025-06-14,0.693,1.0,7,9,3713,VALID,0.7777777777777778,1.0,0.8676944444444444,Human Review,Low field completeness
DOC0001034,C000509,Form Aplikasi,2026-02-28,0.973,0.963,4,10,4766,VALID,0.4,0.9385,0.8161749999999999,Human Review,Low field completeness
DOC0001035,C000615,Slip Gaji,2025-03-03,1.0,0.833,4,10,1070,VALID,0.4,0.846,0.77105,Human Review,Low field completeness
DOC0001037,C000254,Rekening Koran,2025-12-13,0.795,0.97,5,10,356,NEEDS_REVIEW,0.5,0.9059999999999999,0.7863499999999999,Human Review,Low field completeness
DOC0001038,C000171,Slip Gaji,2026-05-30,0.811,1.0,6,10,2458,VALID,0.6,0.778,0.77505,Human Review,Low field completeness
DOC0001040,C000481,Slip Gaji,2025-12-02,0.897,0.775,6,9,1873,VALID,0.6666666666666666,0.775,0.7784166666666666,Human Review,Low field completeness
DOC0001042,C000308,Surat Kerja,2024-05-26,0.963,0.803,6,6,2106,VALID,1.0,0.803,0.89225,Human Review,Low OCR confidence
DOC0001044,C000501,NPWP,2024-03-10,0.727,0.877,11,7,2312,VALID,1.0,0.877,0.87025,Human Review,Borderline confidence
DOC0001045,C000151,Rekening Koran,2024-02-10,0.756,0.867,6,10,3976,VALID,0.6,1.0,0.81905,Human Review,Low field completeness
DOC0001047,C000064,Rekening Koran,2026-01-16,0.835,0.86,9,10,4301,VALID,0.9,0.9075,0.880375,Human Review,Borderline confidence
DOC0001048,C000024,Slip Gaji,2024-02-06,0.636,0.85,9,6,3903,NEEDS_REVIEW,1.0,0.915,0.8567499999999999,Human Review,Poor image quality
DOC0001049,C000373,Slip Gaji,2026-08-06,0.804,0.819,4,6,3307,VALID,0.6666666666666666,0.968,0.8293166666666667,Human Review,Low field completeness
DOC0001050,C000252,Slip Gaji,2025-04-03,0.801,0.962,11,8,587,VALID,1.0,0.81,0.87805,Human Review,Low OCR confidence
DOC0001052,C000251,Form Aplikasi,2025-01-13,0.776,0.852,8,11,4158,VALID,0.7272727272727273,0.852,0.8018181818181819,Human Review,Low field completeness
DOC0001054,C000686,KTP,2025-11-05,0.938,0.823,7,11,4083,VALID,0.6363636363636364,0.823,0.805090909090909,Human Review,Low field completeness
DOC0001056,C000052,KTP,2025-07-11,0.913,0.713,5,7,3885,VALID,0.7142857142857143,0.796,0.7923714285714286,Human Review,Low field completeness
DOC0001057,C000160,NPWP,2024-05-14,0.777,0.925,6,10,4668,VALID,0.6,0.805,0.76475,Human Review,Low field completeness
DOC0001058,C000617,Form Aplikasi,2024-10-13,0.795,0.755,4,6,3040,VALID,0.6666666666666666,0.8876666666666667,0.7893499999999999,Human Review,Low field completeness
DOC0001059,C000586,Slip Gaji,2025-12-07,0.855,0.954,5,7,1356,VALID,0.7142857142857143,0.954,0.8693214285714286,Human Review,Low field completeness
DOC0001062,C000291,Rekening Koran,2026-06-22,0.82,0.882,7,11,3046,VALID,0.6363636363636364,0.882,0.805090909090909,Human Review,Low field completeness
DOC0001063,C000538,Form Aplikasi,2024-07-04,0.716,0.864,8,10,4725,VALID,0.8,0.864,0.8109999999999999,Human Review,Borderline confidence
DOC0001064,C000234,KTP,2026-05-13,0.976,0.898,5,7,3348,VALID,0.7142857142857143,0.9005,0.8724464285714286,Human Review,Low field completeness
DOC0001067,C000002,Surat Kerja,2025-10-17,1.0,0.825,5,9,1377,NEEDS_REVIEW,0.5555555555555556,0.825,0.8013888888888889,Human Review,Low field completeness
DOC0001068,C000071,Slip Gaji,2025-02-17,1.0,0.933,6,11,4336,VALID,0.5454545454545454,0.909,0.8444636363636363,Human Review,Low field completeness
DOC0001071,C000544,Surat Kerja,2024-07-28,0.657,0.879,11,8,1971,NEEDS_REVIEW,1.0,0.879,0.85375,Human Review,Poor image quality
DOC0001074,C000090,KTP,2026-08-31,0.945,0.877,5,8,2289,NEEDS_REVIEW,0.625,0.878,0.83135,Human Review,Low field completeness
DOC0001076,C000431,Rekening Koran,2024-07-30,0.859,0.872,5,9,2356,VALID,0.5555555555555556,0.872,0.7896388888888888,Human Review,Low field completeness
DOC0001078,C000583,Rekening Koran,2025-06-12,0.949,0.956,7,10,258,VALID,0.7,0.9106666666666667,0.8743833333333333,Human Review,Low field completeness
DOC0001079,C000508,KTP,2024-12-28,0.841,0.775,8,9,1535,VALID,0.8888888888888888,0.712,0.7979222222222222,Human Review,Low OCR confidence
DOC0001081,C000278,Slip Gaji,2026-07-27,0.766,0.754,11,6,1832,VALID,1.0,0.817,0.8405499999999999,Human Review,Low OCR confidence
DOC0001084,C000241,Slip Gaji,2024-10-10,0.689,1.0,11,7,760,VALID,1.0,0.737,0.8301999999999999,Human Review,Poor image quality
DOC0001086,C000442,Slip Gaji,2024-08-02,0.748,0.895,5,7,1589,VALID,0.7142857142857143,0.895,0.8130714285714286,Human Review,Low field completeness
DOC0001087,C000156,NPWP,2024-06-09,0.828,0.963,7,11,4826,VALID,0.6363636363636364,0.963,0.847590909090909,Human Review,Low field completeness
DOC0001088,C000164,Rekening Koran,2025-08-15,0.732,0.927,5,9,3760,VALID,0.5555555555555556,0.955,0.7951888888888888,Human Review,Low field completeness
DOC0001090,C000650,Rekening Koran,2026-09-10,0.691,0.863,10,6,640,NEEDS_REVIEW,1.0,0.863,0.85425,Human Review,Poor image quality
DOC0001092,C000686,NPWP,2025-11-02,0.838,0.775,6,11,3216,NEEDS_REVIEW,0.5454545454545454,0.955,0.7963636363636363,Human Review,Low field completeness
DOC0001093,C000496,Form Aplikasi,2025-03-04,0.931,1.0,4,6,3665,VALID,0.6666666666666666,0.912,0.8686166666666666,Human Review,Low field completeness
DOC0001094,C000596,Rekening Koran,2024-12-04,0.801,0.836,6,6,4610,VALID,1.0,0.8785000000000001,0.8831249999999999,Human Review,Borderline confidence
DOC0001095,C000289,Surat Kerja,2024-05-17,0.896,0.953,5,7,2744,NEEDS_REVIEW,0.7142857142857143,0.953,0.8790714285714286,Human Review,Low field completeness
DOC0001097,C000623,Form Aplikasi,2024-02-29,0.512,0.832,6,7,2458,VALID,0.8571428571428571,0.9390000000000001,0.7957357142857143,Human Review,Poor image quality
DOC0001099,C000527,Surat Kerja,2024-07-19,0.746,1.0,10,10,2142,VALID,1.0,0.734,0.8434,Human Review,Low OCR confidence
DOC0001100,C000657,Form Aplikasi,2026-03-31,0.936,1.0,6,11,2478,VALID,0.5454545454545454,1.0,0.8703636363636363,Human Review,Low field completeness
DOC0001104,C000604,Slip Gaji,2025-11-04,0.858,1.0,5,8,4702,VALID,0.625,1.0,0.87075,Human Review,Low field completeness
DOC0001105,C000154,Surat Kerja,2025-09-27,0.653,0.967,6,6,4854,NEEDS_REVIEW,1.0,0.967,0.89675,Human Review,Poor image quality
DOC0001106,C000210,KTP,2024-11-12,0.76,0.968,6,11,538,VALID,0.5454545454545454,0.797,0.7505136363636363,Human Review,Low field completeness
DOC0001108,C000606,Surat Kerja,2024-10-25,1.0,0.979,5,6,3228,VALID,0.8333333333333334,0.775,0.8764333333333334,Human Review,Low OCR confidence
DOC0001109,C000492,Slip Gaji,2025-08-07,0.938,0.826,4,8,2086,VALID,0.5,1.0,0.8334,Human Review,Low field completeness
DOC0001112,C000368,NPWP,2025-12-02,0.651,0.913,11,8,2464,VALID,1.0,0.831,0.84055,Human Review,Poor image quality
DOC0001116,C000270,NPWP,2024-04-24,0.732,0.963,7,8,2282,VALID,0.875,0.963,0.8832499999999999,Human Review,Borderline confidence
DOC0001118,C000353,NPWP,2024-10-24,0.92,0.844,5,7,3585,NEEDS_REVIEW,0.7142857142857143,0.779,0.8078214285714287,Human Review,Low field completeness
DOC0001120,C000579,Form Aplikasi,2024-01-16,0.728,0.977,10,9,3306,NEEDS_REVIEW,1.0,0.812,0.8627499999999999,Human Review,Low OCR confidence
DOC0001121,C000103,Rekening Koran,2024-12-08,0.809,0.956,8,9,945,VALID,0.8888888888888888,0.9319999999999999,0.8940722222222222,Human Review,Borderline confidence
DOC0001122,C000006,Form Aplikasi,2024-10-07,0.89,0.916,7,8,4009,NEEDS_REVIEW,0.875,0.795,0.8569,Human Review,Low OCR confidence
DOC0001123,C000131,Surat Kerja,2024-06-21,0.719,0.83,11,11,3893,VALID,1.0,0.9550000000000001,0.8885,Human Review,Borderline confidence
DOC0001124,C000016,Surat Kerja,2024-09-25,0.724,1.0,11,9,1053,VALID,1.0,0.8665,0.884275,Human Review,Borderline confidence
DOC0001125,C000221,Form Aplikasi,2026-08-10,0.879,0.956,7,9,2805,INVALID,0.7777777777777778,0.8736666666666667,0.8633777777777778,Human Review,Low field completeness
DOC0001126,C000461,NPWP,2025-11-18,0.855,0.92,8,10,1855,VALID,0.8,0.92,0.8737499999999999,Human Review,Borderline confidence
DOC0001127,C000161,Rekening Koran,2026-03-12,0.918,0.947,8,10,2324,VALID,0.8,0.7210000000000001,0.8239000000000001,Human Review,Low OCR confidence
DOC0001129,C000360,KTP,2026-07-30,0.961,0.83,8,11,4496,NEEDS_REVIEW,0.7272727272727273,0.882,0.8552681818181816,Human Review,Low field completeness
DOC0001131,C000599,KTP,2026-02-16,0.993,0.862,6,9,3037,NEEDS_REVIEW,0.6666666666666666,0.862,0.8459166666666665,Human Review,Low field completeness
DOC0001133,C000435,KTP,2026-07-17,0.915,0.948,5,8,3702,VALID,0.625,0.962,0.8639,Human Review,Low field completeness
DOC0001134,C000677,KTP,2026-08-09,0.637,0.964,9,10,1382,VALID,0.9,0.964,0.86625,Human Review,Poor image quality
DOC0001137,C000602,Rekening Koran,2026-01-15,0.641,0.986,6,9,1333,VALID,0.6666666666666666,0.986,0.8199166666666666,Human Review,Low field completeness
DOC0001140,C000319,Surat Kerja,2025-05-20,0.858,0.864,7,8,4757,VALID,0.875,0.954,0.8967499999999999,Human Review,Borderline confidence
DOC0001141,C000476,Slip Gaji,2024-01-23,1.0,0.897,4,8,1593,VALID,0.5,0.893,0.8221,Human Review,Low field completeness
DOC0001142,C000374,Surat Kerja,2025-08-15,0.625,0.902,7,11,3216,VALID,0.6363636363636364,0.874,0.7565409090909091,Human Review,Low field completeness
DOC0001144,C000454,Rekening Koran,2024-12-25,0.814,0.856,11,8,3337,VALID,1.0,0.856,0.8815,Human Review,Borderline confidence
DOC0001145,C000676,Surat Kerja,2024-08-10,0.878,0.961,5,10,3541,VALID,0.5,0.892,0.80085,Human Review,Low field completeness
DOC0001146,C000450,KTP,2026-04-15,0.849,0.973,5,11,3654,NEEDS_REVIEW,0.45454545454545453,0.973,0.8123863636363636,Human Review,Low field completeness
DOC0001150,C000153,Slip Gaji,2024-02-27,0.977,0.903,5,7,2125,VALID,0.7142857142857143,0.879,0.8659214285714285,Human Review,Low field completeness
DOC0001155,C000543,KTP,2025-03-25,0.664,0.926,5,10,706,INVALID,0.5,0.926,0.754,Human Review,Low field completeness
DOC0001157,C000025,Rekening Koran,2024-08-19,0.893,1.0,4,8,1439,VALID,0.5,1.0,0.8482500000000001,Human Review,Low field completeness
DOC0001159,C000025,Surat Kerja,2025-01-20,0.866,0.887,4,10,211,VALID,0.4,0.933,0.7761,Human Review,Low field completeness
DOC0001163,C000549,KTP,2026-05-07,0.791,0.936,8,10,2055,VALID,0.8,0.936,0.8657499999999999,Human Review,Borderline confidence
DOC0001165,C000580,Slip Gaji,2024-08-05,0.885,0.93,5,11,3010,VALID,0.45454545454545453,0.907,0.7918363636363637,Human Review,Low field completeness
DOC0001166,C000569,NPWP,2024-09-26,0.844,0.871,11,11,572,VALID,1.0,0.871,0.8964999999999999,Human Review,Borderline confidence
DOC0001167,C000395,KTP,2024-03-22,0.753,0.92,9,6,963,VALID,1.0,0.92,0.89825,Human Review,Borderline confidence
DOC0001168,C000107,Form Aplikasi,2026-03-09,0.739,0.761,8,11,737,VALID,0.7272727272727273,0.907,0.7981681818181818,Human Review,Low field completeness
DOC0001169,C000177,Slip Gaji,2026-05-12,0.643,0.934,10,10,4436,INVALID,1.0,0.861,0.8522,Human Review,Poor image quality
DOC0001170,C000124,Surat Kerja,2024-11-26,0.945,0.731,8,9,1703,VALID,0.8888888888888888,0.828,0.8579222222222221,Human Review,Low OCR confidence
DOC0001172,C000018,Form Aplikasi,2026-02-27,0.853,1.0,6,9,108,NEEDS_REVIEW,0.6666666666666666,0.931,0.8557666666666666,Human Review,Low field completeness
DOC0001174,C000531,Surat Kerja,2025-10-02,0.867,0.911,8,11,2558,NEEDS_REVIEW,0.7272727272727273,0.911,0.8540681818181817,Human Review,Low field completeness
DOC0001182,C000561,KTP,2025-09-26,0.518,0.884,10,10,2700,INVALID,1.0,0.9245,0.835675,Human Review,Poor image quality
DOC0001183,C000026,Surat Kerja,2025-06-07,0.857,1.0,4,9,1255,VALID,0.4444444444444444,0.8975,0.7894861111111112,Human Review,Low field completeness
DOC0001184,C000668,KTP,2024-11-15,0.824,0.897,9,8,1735,VALID,1.0,0.773,0.8611,Human Review,Low OCR confidence
DOC0001186,C000523,Rekening Koran,2025-02-09,0.834,0.956,5,11,4513,VALID,0.45454545454545453,0.907,0.7829863636363636,Human Review,Low field completeness
DOC0001187,C000523,Surat Kerja,2025-09-10,0.871,0.851,7,7,3763,NEEDS_REVIEW,1.0,0.851,0.8932499999999999,Human Review,Borderline confidence
DOC0001188,C000578,Slip Gaji,2025-01-14,1.0,0.941,8,11,3165,NEEDS_REVIEW,0.7272727272727273,0.9315,0.8989931818181819,Human Review,Low field completeness
DOC0001189,C000566,Slip Gaji,2025-10-24,0.898,0.815,5,6,656,VALID,0.8333333333333334,0.857,0.8550333333333333,Human Review,Borderline confidence
DOC0001190,C000185,Surat Kerja,2026-02-04,0.756,0.973,7,8,2237,VALID,0.875,0.973,0.89425,Human Review,Borderline confidence
DOC0001191,C000111,Rekening Koran,2025-12-23,0.677,0.806,6,7,3391,VALID,0.8571428571428571,0.9039999999999999,0.8208357142857142,Human Review,Poor image quality
DOC0001192,C000396,NPWP,2024-01-03,0.641,0.91,7,9,3269,VALID,0.7777777777777778,0.91,0.8096944444444445,Human Review,Low field completeness
DOC0001194,C000592,Slip Gaji,2024-02-26,0.893,0.945,9,10,1519,VALID,0.9,0.88,0.8979999999999999,Human Review,Borderline confidence
DOC0001195,C000437,Rekening Koran,2026-09-02,0.836,0.79,9,9,1462,NEEDS_REVIEW,1.0,0.8400000000000001,0.8714999999999999,Human Review,Low OCR confidence
DOC0001200,C000436,Surat Kerja,2025-12-12,0.797,1.0,7,8,4142,VALID,0.875,0.904,0.8844000000000001,Human Review,Borderline confidence
