Account_ID,Degree,In_Degree,Out_Degree,Outgoing_Tx,Total_Outgoing,Avg_Outgoing,Unique_Beneficiaries,Fraudulent_Outgoing,Incoming_Tx,Total_Incoming,Unique_Senders,Fraud_Rate,Degree_Centrality,PageRank,Fraud_Account,Fraud_Risk_Score,Community
A00274,14,8,6,6.0,11041000.0,1840166.6666666667,6.0,0.0,8.0,24269000.0,8.0,0.0,0.011676396997497914,0.0009720799135159104,0,0.4160668116475752,0
A00085,14,7,7,7.0,36232000.0,5176000.0,7.0,0.0,7.0,23895000.0,7.0,0.0,0.011676396997497914,0.0011227329398232236,0,0.3106720681663579,0
A00893,11,5,6,6.0,12064000.0,2010666.6666666667,6.0,0.0,5.0,14482000.0,5.0,0.0,0.009174311926605505,0.0009439666922219169,0,0.3102562534178166,4
A00397,17,5,12,12.0,32855000.0,2737916.6666666665,12.0,0.0,5.0,4915000.0,5.0,0.0,0.014178482068390324,0.0009422341048497913,0,0.09496451128080358,1
A00297,16,8,8,9.0,15140000.0,1682222.2222222222,8.0,0.0,9.0,20294000.0,8.0,0.0,0.013344453711426188,0.0009640529572888039,0,0.31429897237130466,3
A00504,8,3,5,5.0,9484000.0,1896800.0,5.0,0.0,3.0,2240000.0,3.0,0.0,0.006672226855713094,0.0006587918466335509,0,0.10226854986516455,3
A00580,13,4,9,9.0,22507000.0,2500777.777777778,9.0,0.0,4.0,18110000.0,4.0,0.0,0.010842368640533777,0.000981788254590953,0,0.24941386164446058,0
A00603,12,8,4,4.0,20186000.0,5046500.0,4.0,0.0,8.0,14914000.0,8.0,0.0,0.010008340283569641,0.0011358997329799611,0,0.010074035530473008,3
A00739,11,4,7,7.0,23940000.0,3420000.0,7.0,0.0,4.0,9159000.0,4.0,0.0,0.009174311926605505,0.0005551471164094853,0,0.2669131772563571,3
A01113,14,7,7,7.0,23121000.0,3303000.0,7.0,0.0,8.0,27836000.0,7.0,0.0,0.011676396997497914,0.0007691489802511151,0,0.33821776216486743,1
A00854,13,7,6,7.0,25805000.0,3686428.5714285714,6.0,0.0,7.0,13554000.0,7.0,0.0,0.010842368640533777,0.0010677514752053846,0,0.4534495066106326,1
A00230,6,3,3,3.0,3642000.0,1214000.0,3.0,0.0,3.0,8793000.0,3.0,0.0,0.0050041701417848205,0.00035632549133403585,0,0.27968129049909374,1
A01013,7,6,1,1.0,1682000.0,1682000.0,1.0,0.0,6.0,12007000.0,6.0,0.0,0.005838198498748957,0.0006881514990283216,0,0.10625440842670499,1
A00181,10,5,5,5.0,6190000.0,1238000.0,5.0,0.0,5.0,7002000.0,5.0,0.0,0.008340283569641367,0.000574461659924868,0,0.2545668999982237,0
A00725,11,3,8,8.0,12871000.0,1608875.0,8.0,0.0,3.0,2055000.0,3.0,0.0,0.009174311926605505,0.000449273411191501,0,0.3104521918735924,2
A00057,12,4,8,8.0,6740000.0,842500.0,8.0,1.0,4.0,18727000.0,4.0,0.125,0.010008340283569641,0.000564145778013418,1,0.7496666618288167,2
A00289,12,3,9,9.0,18781000.0,2086777.7777777778,9.0,0.0,3.0,1302000.0,3.0,0.0,0.010008340283569641,0.00029541183560664386,0,0.44578230942151315,0
A00166,12,4,8,8.0,8852000.0,1106500.0,8.0,1.0,4.0,4435000.0,4.0,0.125,0.010008340283569641,0.0003374558015681544,1,0.3810921978686534,2
A00981,11,9,2,2.0,11152000.0,5576000.0,2.0,0.0,9.0,24681000.0,9.0,0.0,0.009174311926605505,0.0009190227193431496,0,0.022163580103623935,2
A01115,13,7,6,6.0,5379000.0,896500.0,6.0,0.0,7.0,12328000.0,7.0,0.0,0.010842368640533777,0.0016574505744772691,0,0.3137752068966957,1
A01103,15,4,11,11.0,28786000.0,2616909.090909091,11.0,0.0,4.0,2692000.0,4.0,0.0,0.012510425354462052,0.0006281453202424096,0,0.2100572416918691,0
A00824,7,4,3,3.0,26702000.0,8900666.666666666,3.0,0.0,4.0,2580000.0,4.0,0.0,0.005838198498748957,0.0006546666101786277,0,0.12551359502867346,5
A00848,13,8,5,5.0,9586000.0,1917200.0,5.0,0.0,8.0,11063000.0,8.0,0.0,0.010842368640533777,0.0010680361385192506,0,0.04991486929196833,1
A00012,9,5,4,4.0,9905000.0,2476250.0,4.0,0.0,5.0,15621000.0,5.0,0.0,0.007506255212677231,0.0008162078571780136,0,0.4690696782221902,0
A00615,9,3,6,6.0,16539000.0,2756500.0,6.0,0.0,3.0,4856000.0,3.0,0.0,0.007506255212677231,0.0009830676193046824,0,0.23591453499984444,3
A01120,11,4,7,7.0,27723000.0,3960428.5714285714,7.0,0.0,4.0,2990000.0,4.0,0.0,0.009174311926605505,0.0006255827297220843,0,0.3669483050633048,3
A00508,14,6,8,8.0,10100000.0,1262500.0,8.0,0.0,7.0,11281000.0,6.0,0.0,0.011676396997497914,0.0007852549313603382,0,0.4771223683142813,1
A00980,16,6,10,11.0,19938000.0,1812545.4545454546,10.0,1.0,7.0,18969000.0,6.0,0.09090909090909091,0.013344453711426188,0.0005643899827141359,1,0.8576300245274867,4
A00598,10,2,8,8.0,12405000.0,1550625.0,8.0,0.0,2.0,987000.0,2.0,0.0,0.008340283569641367,0.00021568680814892748,0,0.2676211131760493,4
A00038,12,4,8,8.0,20919000.0,2614875.0,8.0,0.0,4.0,2193000.0,4.0,0.0,0.010008340283569641,0.0005175493946148401,0,0.2114547877442546,2
A00128,18,11,7,7.0,10656000.0,1522285.7142857143,7.0,0.0,11.0,23994000.0,11.0,0.0,0.015012510425354461,0.0012677441666762383,0,0.0364268506230883,3
A00133,15,9,6,6.0,9865000.0,1644166.6666666667,6.0,0.0,9.0,16267000.0,9.0,0.0,0.012510425354462052,0.0009984754977402986,0,0.34598330498722357,0
A00952,9,6,3,3.0,1887000.0,629000.0,3.0,0.0,6.0,4232000.0,6.0,0.0,0.007506255212677231,0.0009937403902733478,0,0.05986193630230089,0
A00033,14,9,5,5.0,4959000.0,991800.0,5.0,0.0,9.0,24065000.0,9.0,0.0,0.011676396997497914,0.0013238606231318422,0,0.016775251311589755,0
A00745,12,5,7,7.0,15969000.0,2281285.714285714,7.0,0.0,5.0,40649000.0,5.0,0.0,0.010008340283569641,0.0006100484737892222,0,0.25750645038274267,5
A00909,15,10,5,5.0,17342000.0,3468400.0,5.0,0.0,10.0,27354000.0,10.0,0.0,0.012510425354462052,0.0013503369645745385,0,0.02335468726041644,1
A00571,14,4,10,10.0,13807000.0,1380700.0,10.0,0.0,4.0,8312000.0,4.0,0.0,0.011676396997497914,0.0007984471047992442,0,0.2475998732173172,0
A00107,11,2,9,9.0,19804000.0,2200444.4444444445,9.0,0.0,2.0,1262000.0,2.0,0.0,0.009174311926605505,0.0002537698401035677,0,0.4206352083981196,2
A00514,12,5,7,7.0,18639000.0,2662714.285714286,7.0,0.0,5.0,13106000.0,5.0,0.0,0.010008340283569641,0.0007009677674318206,0,0.29283216580893323,2
A00684,12,7,5,5.0,11288000.0,2257600.0,5.0,0.0,7.0,7991000.0,7.0,0.0,0.010008340283569641,0.0009242775878896175,0,0.10983680354323484,0
A00575,12,8,4,4.0,3618000.0,904500.0,4.0,0.0,8.0,34685000.0,8.0,0.0,0.010008340283569641,0.0009768957279712265,0,0.007475186408779885,1
A00825,9,5,4,5.0,8524000.0,1704800.0,4.0,0.0,5.0,6415000.0,5.0,0.0,0.007506255212677231,0.0008455268874549076,0,0.11584883130806078,2
A01020,12,4,8,8.0,15503000.0,1937875.0,8.0,0.0,4.0,11227000.0,4.0,0.0,0.010008340283569641,0.0004453631534386915,0,0.38785421592804287,0
A00593,9,4,5,5.0,9006000.0,1801200.0,5.0,0.0,4.0,2816000.0,4.0,0.0,0.007506255212677231,0.0006374064977293894,0,0.16679425165691017,1
A00254,12,6,6,6.0,15607000.0,2601166.6666666665,6.0,0.0,6.0,16588000.0,6.0,0.0,0.010008340283569641,0.0005876425092913781,0,0.3393409742372819,2
A00337,11,4,7,7.0,13417000.0,1916714.2857142857,7.0,0.0,4.0,6645000.0,4.0,0.0,0.009174311926605505,0.000559132971400092,0,0.398929532998785,0
A00325,15,7,8,8.0,11090000.0,1386250.0,8.0,0.0,7.0,17796000.0,7.0,0.0,0.012510425354462052,0.0009372989437729713,0,0.4705794387305092,0
A00051,13,8,5,5.0,7030000.0,1406000.0,5.0,0.0,8.0,19470000.0,8.0,0.0,0.010842368640533777,0.0011932925416107683,0,0.05320502853564718,2
A00743,15,8,7,7.0,4991000.0,713000.0,7.0,0.0,8.0,10087000.0,8.0,0.0,0.012510425354462052,0.0010815054684048186,0,0.25597794040820576,2
A00341,16,9,7,7.0,8747000.0,1249571.4285714286,7.0,0.0,9.0,10381000.0,9.0,0.0,0.013344453711426188,0.0010415983546273972,0,0.35399284485951127,2
A00550,10,6,4,4.0,32502000.0,8125500.0,4.0,0.0,6.0,4163000.0,6.0,0.0,0.008340283569641367,0.0009029647397309889,0,0.024533424139556052,3
A00461,11,5,6,6.0,12757000.0,2126166.6666666665,6.0,0.0,5.0,7450000.0,5.0,0.0,0.009174311926605505,0.0007087304220192995,0,0.3900508853302913,3
A01029,10,9,1,1.0,657000.0,657000.0,1.0,0.0,9.0,25831000.0,9.0,0.0,0.008340283569641367,0.0011759824434793376,0,0.011107771105178672,4
A00215,11,7,4,4.0,3541000.0,885250.0,4.0,0.0,7.0,16320000.0,7.0,0.0,0.009174311926605505,0.000987094730913607,0,0.020907741711948733,3
A00928,12,4,8,8.0,12318000.0,1539750.0,8.0,0.0,4.0,12021000.0,4.0,0.0,0.010008340283569641,0.00043163846665204603,0,0.38254530900495903,1
A01186,9,3,6,7.0,12517000.0,1788142.857142857,6.0,1.0,3.0,4075000.0,3.0,0.14285714285714285,0.007506255212677231,0.00043985322806775276,1,0.7455114585865905,2
A00706,11,3,8,8.0,15566000.0,1945750.0,8.0,0.0,3.0,5582000.0,3.0,0.0,0.009174311926605505,0.0005169320492016038,0,0.4009584150093088,3
A00350,13,7,6,7.0,19523000.0,2789000.0,6.0,0.0,7.0,9573000.0,7.0,0.0,0.010842368640533777,0.0007499293410237783,0,0.3586867645556166,0
A01161,14,8,6,6.0,31784000.0,5297333.333333333,6.0,1.0,8.0,8867000.0,8.0,0.16666666666666666,0.011676396997497914,0.0012791541789605497,1,0.8949914800410949,2
A00863,12,8,4,4.0,5203000.0,1300750.0,4.0,0.0,8.0,37673000.0,8.0,0.0,0.010008340283569641,0.0010390969978799943,0,0.0037681994414491397,0
A00299,14,5,9,9.0,13646000.0,1516222.2222222222,9.0,0.0,5.0,6213000.0,5.0,0.0,0.011676396997497914,0.0004613984106287449,0,0.18748441346692593,1
A00154,16,7,9,9.0,16609000.0,1845444.4444444445,9.0,1.0,7.0,9870000.0,7.0,0.1111111111111111,0.013344453711426188,0.0009227268940548913,1,0.7718086257910174,1
A00546,16,6,10,10.0,49810000.0,4981000.0,10.0,0.0,6.0,18100000.0,6.0,0.0,0.013344453711426188,0.000898131428842467,0,0.18902569664906263,1
A01162,11,7,4,4.0,2422000.0,605500.0,4.0,0.0,7.0,6679000.0,7.0,0.0,0.009174311926605505,0.0008136533096172723,0,0.08291503343877535,0
A00938,13,9,4,4.0,7688000.0,1922000.0,4.0,0.0,9.0,6688000.0,9.0,0.0,0.010842368640533777,0.0015116353311185554,0,0.032826576919810745,0
A00596,12,5,7,7.0,4777000.0,682428.5714285715,7.0,0.0,5.0,20399000.0,5.0,0.0,0.010008340283569641,0.0005713000250901033,0,0.28583641491798883,2
A01092,13,5,8,8.0,10606000.0,1325750.0,8.0,0.0,5.0,32826000.0,5.0,0.0,0.010842368640533777,0.000957268911965179,0,0.2394016149827389,3
A01109,11,5,6,6.0,17236000.0,2872666.6666666665,6.0,0.0,5.0,6516000.0,5.0,0.0,0.009174311926605505,0.0003704278208177936,0,0.2232547924004099,0
A00096,7,3,4,4.0,33607000.0,8401750.0,4.0,0.0,3.0,1117000.0,3.0,0.0,0.005838198498748957,0.0005530857354614107,0,0.11085681723595914,2
A01179,11,7,4,4.0,9699000.0,2424750.0,4.0,0.0,7.0,22489000.0,7.0,0.0,0.009174311926605505,0.000996378384753083,0,0.06271116324422636,2
A00434,9,4,5,5.0,10153000.0,2030600.0,5.0,0.0,4.0,8858000.0,4.0,0.0,0.007506255212677231,0.0007696975519725113,0,0.3555628865831929,0
A01085,12,5,7,7.0,21805000.0,3115000.0,7.0,0.0,5.0,5534000.0,5.0,0.0,0.010008340283569641,0.0006421005320650741,0,0.15815237489210138,1
A00976,10,3,7,7.0,15365000.0,2195000.0,7.0,0.0,3.0,5109000.0,3.0,0.0,0.008340283569641367,0.00046553873181072165,0,0.5459907987528294,1
A00032,17,7,10,10.0,22205000.0,2220500.0,10.0,0.0,8.0,15995000.0,7.0,0.0,0.014178482068390324,0.0009991595417324355,0,0.20458377460036187,1
A00179,10,4,6,7.0,16715000.0,2387857.1428571427,6.0,0.0,4.0,4037000.0,4.0,0.0,0.008340283569641367,0.0006447120569742555,0,0.30442763097360287,1
A00960,15,7,8,8.0,9979000.0,1247375.0,8.0,0.0,7.0,9825000.0,7.0,0.0,0.012510425354462052,0.0008469230517690707,0,0.5088698487886897,1
A00136,6,3,3,3.0,4809000.0,1603000.0,3.0,0.0,3.0,12763000.0,3.0,0.0,0.0050041701417848205,0.0005359080411198708,0,0.16955292133075822,2
A00971,9,6,3,3.0,5849000.0,1949666.6666666667,3.0,0.0,6.0,8514000.0,6.0,0.0,0.007506255212677231,0.0008987570775933791,0,0.03500475148305702,2
A00721,5,1,4,4.0,17305000.0,4326250.0,4.0,0.0,1.0,2416000.0,1.0,0.0,0.004170141784820684,0.0001730787707701591,0,0.15366295943512018,0
A00726,12,7,5,5.0,14828000.0,2965600.0,5.0,0.0,7.0,12700000.0,7.0,0.0,0.010008340283569641,0.001226182646519091,0,0.022970226366746102,0
A00260,10,3,7,7.0,11914000.0,1702000.0,7.0,0.0,3.0,2572000.0,3.0,0.0,0.008340283569641367,0.0005659913345479697,0,0.27488319762645985,2
A00312,10,7,3,3.0,14057000.0,4685666.666666667,3.0,0.0,7.0,17475000.0,7.0,0.0,0.008340283569641367,0.0010720232195139956,0,0.02589704935075589,3
A00497,14,4,10,10.0,19066000.0,1906600.0,10.0,0.0,4.0,6291000.0,4.0,0.0,0.011676396997497914,0.0005887150823917948,0,0.2725751126405411,0
A00007,8,5,3,3.0,7937000.0,2645666.6666666665,3.0,0.0,5.0,8757000.0,5.0,0.0,0.006672226855713094,0.0006754086422697637,0,0.1935508206689487,0
A00094,11,4,7,7.0,10492000.0,1498857.142857143,7.0,0.0,4.0,2625000.0,4.0,0.0,0.009174311926605505,0.0004844279018917313,0,0.2846329407218796,1
A01044,10,6,4,4.0,15224000.0,3806000.0,4.0,0.0,6.0,8510000.0,6.0,0.0,0.008340283569641367,0.0008717796168170312,0,0.03264099695476928,1
A01035,10,5,5,5.0,25381000.0,5076200.0,5.0,1.0,5.0,14191000.0,5.0,0.2,0.008340283569641367,0.0005026299257624557,1,0.44709050549634344,1
A00901,10,4,6,6.0,5969000.0,994833.3333333334,6.0,0.0,4.0,8843000.0,4.0,0.0,0.008340283569641367,0.0007880440189461793,0,0.44873775902657714,1
A00884,13,8,5,5.0,10015000.0,2003000.0,5.0,0.0,8.0,22880000.0,8.0,0.0,0.010842368640533777,0.0011975013930865842,0,0.03973144236250537,0
A00023,10,6,4,4.0,6299000.0,1574750.0,4.0,0.0,6.0,14769000.0,6.0,0.0,0.008340283569641367,0.0006685632006083685,0,0.11074025122992402,0
A00843,7,5,2,2.0,2685000.0,1342500.0,2.0,0.0,5.0,30696000.0,5.0,0.0,0.005838198498748957,0.0006298435338275157,0,0.2866574282917942,5
A00210,21,9,12,12.0,18191000.0,1515916.6666666667,12.0,1.0,9.0,15681000.0,9.0,0.08333333333333333,0.01751459549624687,0.0012950652552342974,1,0.18901046895483317,1
A00199,13,5,8,8.0,24937000.0,3117125.0,8.0,0.0,5.0,12192000.0,5.0,0.0,0.010842368640533777,0.0006150307828038397,0,0.28196215197081115,1
A00871,14,8,6,6.0,4279000.0,713166.6666666666,6.0,0.0,8.0,20818000.0,8.0,0.0,0.011676396997497914,0.000939692866741553,0,0.16643293033122786,3
A01015,13,7,6,6.0,17117000.0,2852833.3333333335,6.0,0.0,7.0,29524000.0,7.0,0.0,0.010842368640533777,0.0009750179081471227,0,0.23912761011646666,4
A00850,12,4,8,8.0,24252000.0,3031500.0,8.0,0.0,4.0,2510000.0,4.0,0.0,0.010008340283569641,0.0004910326612104949,0,0.1928147955113376,2
A00826,4,2,2,2.0,2445000.0,1222500.0,2.0,0.0,2.0,910000.0,2.0,0.0,0.003336113427856547,0.00022271581255086384,0,0.128488185439223,2
A00361,6,1,5,5.0,59339000.0,11867800.0,5.0,0.0,1.0,58000.0,1.0,0.0,0.0050041701417848205,0.00021669325809307036,0,0.26851917086508165,1
A00454,12,6,6,7.0,4908000.0,701142.8571428572,6.0,0.0,6.0,105156000.0,6.0,0.0,0.010008340283569641,0.0007826684761666192,0,0.1516774180319858,1
A00992,13,5,8,8.0,15807000.0,1975875.0,8.0,0.0,5.0,5137000.0,5.0,0.0,0.010842368640533777,0.0006679400803207552,0,0.31536602014219134,4
A00381,14,8,6,6.0,8832000.0,1472000.0,6.0,1.0,8.0,6932000.0,8.0,0.16666666666666666,0.011676396997497914,0.0012013546864409173,1,0.7656451365320415,1
A00150,9,4,5,5.0,9133000.0,1826600.0,5.0,0.0,4.0,3217000.0,4.0,0.0,0.007506255212677231,0.0005754595549558336,0,0.25326436996986745,3
A00374,15,10,5,6.0,8196000.0,1366000.0,5.0,0.0,10.0,40757000.0,10.0,0.0,0.012510425354462052,0.0017037353670468884,0,0.07221850535834906,1
A00178,10,4,6,6.0,21959000.0,3659833.3333333335,6.0,0.0,4.0,5417000.0,4.0,0.0,0.008340283569641367,0.0007522669276297121,0,0.3126911861894214,0
A00750,10,5,5,5.0,9128000.0,1825600.0,5.0,0.0,5.0,9336000.0,5.0,0.0,0.008340283569641367,0.0007160328603633367,0,0.4085962400311562,0
A00421,13,9,4,4.0,13554000.0,3388500.0,4.0,0.0,9.0,14848000.0,9.0,0.0,0.010842368640533777,0.0016702414107054508,0,0.009934879709815771,0
A00284,12,5,7,7.0,30315000.0,4330714.285714285,7.0,1.0,5.0,9982000.0,5.0,0.14285714285714285,0.010008340283569641,0.0004737711683899487,1,0.8822081013162212,3
A00152,10,7,3,3.0,935000.0,311666.6666666667,3.0,0.0,7.0,18326000.0,7.0,0.0,0.008340283569641367,0.0011533381455215617,0,0.012923269778796109,2
A00015,10,2,8,8.0,25513000.0,3189125.0,8.0,0.0,2.0,1044000.0,2.0,0.0,0.008340283569641367,0.0006524893313935596,0,0.41470434943912726,3
A00932,8,5,3,3.0,3330000.0,1110000.0,3.0,0.0,5.0,5180000.0,5.0,0.0,0.006672226855713094,0.0005513550479911309,0,0.33588944154719075,3
A00236,9,6,3,3.0,5181000.0,1727000.0,3.0,0.0,6.0,12044000.0,6.0,0.0,0.007506255212677231,0.0009723384303297596,0,0.02319009167229061,3
A00805,3,1,2,2.0,1506000.0,753000.0,2.0,0.0,1.0,1455000.0,1.0,0.0,0.0025020850708924102,0.00026335531923766587,0,0.20913318235631412,3
A00665,7,2,5,5.0,12213000.0,2442600.0,5.0,0.0,2.0,4781000.0,2.0,0.0,0.005838198498748957,0.0003596545139739164,0,0.3168530996290542,2
A00208,13,7,6,6.0,17162000.0,2860333.3333333335,6.0,0.0,7.0,10966000.0,7.0,0.0,0.010842368640533777,0.0007936878261897301,0,0.3899478698090388,0
A00954,9,5,4,4.0,19948000.0,4987000.0,4.0,0.0,5.0,3963000.0,5.0,0.0,0.007506255212677231,0.0009227199899250595,0,0.047182364781536944,3
A01128,11,5,6,6.0,18020000.0,3003333.3333333335,6.0,0.0,5.0,7159000.0,5.0,0.0,0.009174311926605505,0.0007884533904645387,0,0.2268630992502057,2
A00146,5,3,2,2.0,3557000.0,1778500.0,2.0,0.0,3.0,3694000.0,3.0,0.0,0.004170141784820684,0.0006978241794085589,0,0.36740778729591506,5
A00018,9,5,4,4.0,6494000.0,1623500.0,4.0,0.0,5.0,9676000.0,5.0,0.0,0.007506255212677231,0.0010212857806677618,0,0.06561024052176431,0
A01017,16,8,8,8.0,16463000.0,2057875.0,8.0,0.0,8.0,20416000.0,8.0,0.0,0.013344453711426188,0.0011170728581298486,0,0.3962048469633369,1
A00318,18,8,10,10.0,29680000.0,2968000.0,10.0,0.0,8.0,8828000.0,8.0,0.0,0.015012510425354461,0.0006492152589199022,0,0.18200913825695372,3
A01056,12,7,5,5.0,7457000.0,1491400.0,5.0,0.0,7.0,12942000.0,7.0,0.0,0.010008340283569641,0.0007617825719129113,0,0.1541362277141559,0
A00474,15,10,5,5.0,5630000.0,1126000.0,5.0,0.0,10.0,26337000.0,10.0,0.0,0.012510425354462052,0.0014046202025129692,0,0.006975398435236164,3
A00280,12,5,7,7.0,108163000.0,15451857.142857144,7.0,0.0,5.0,16097000.0,5.0,0.0,0.010008340283569641,0.0006499589328576724,0,0.3051386734601211,0
A01192,12,6,6,6.0,8033000.0,1338833.3333333333,6.0,0.0,6.0,38369000.0,6.0,0.0,0.010008340283569641,0.0007265913923254248,0,0.24966457198539857,2
A00694,9,5,4,4.0,3299000.0,824750.0,4.0,0.0,5.0,4627000.0,5.0,0.0,0.007506255212677231,0.000700011090166569,0,0.3991703016200161,0
A00702,11,5,6,6.0,9854000.0,1642333.3333333333,6.0,0.0,5.0,5532000.0,5.0,0.0,0.009174311926605505,0.0008419395502818527,0,0.3916202793701921,2
A00984,16,5,11,11.0,31711000.0,2882818.1818181816,11.0,0.0,5.0,7033000.0,5.0,0.0,0.013344453711426188,0.0008015189119613285,0,0.26531351843076134,2
A00466,14,9,5,5.0,7658000.0,1531600.0,5.0,0.0,9.0,7391000.0,9.0,0.0,0.011676396997497914,0.0012514048641304111,0,0.06579988344300902,0
A00338,8,3,5,5.0,6570000.0,1314000.0,5.0,0.0,3.0,2932000.0,3.0,0.0,0.006672226855713094,0.0005180400386398656,0,0.10745337802834996,1
A00004,10,4,6,6.0,9511000.0,1585166.6666666667,6.0,0.0,4.0,5000000.0,4.0,0.0,0.008340283569641367,0.0009195673534311316,0,0.39421743975199325,0
A00688,5,3,2,2.0,4651000.0,2325500.0,2.0,0.0,4.0,4116000.0,3.0,0.0,0.004170141784820684,0.0007313874130552796,0,0.3013395725330391,2
A00110,6,3,3,3.0,10345000.0,3448333.3333333335,3.0,0.0,3.0,30894000.0,3.0,0.0,0.0050041701417848205,0.0004018719352225607,0,0.2144417024395436,3
A00344,14,8,6,6.0,7838000.0,1306333.3333333333,6.0,0.0,8.0,23987000.0,8.0,0.0,0.011676396997497914,0.0011364424505434022,0,0.31805739757491575,2
A00777,10,6,4,4.0,4977000.0,1244250.0,4.0,0.0,6.0,13131000.0,6.0,0.0,0.008340283569641367,0.0010366546940590714,0,0.018972999053307314,3
A00328,18,9,9,9.0,15312000.0,1701333.3333333333,9.0,0.0,9.0,13529000.0,9.0,0.0,0.015012510425354461,0.0010605463500293038,0,0.05536663362731719,1
A00061,11,6,5,5.0,31408000.0,6281600.0,5.0,0.0,6.0,4186000.0,6.0,0.0,0.009174311926605505,0.0009859474823770181,0,0.032481346089631616,0
A00537,14,6,8,8.0,14282000.0,1785250.0,8.0,0.0,6.0,6918000.0,6.0,0.0,0.011676396997497914,0.0006031342954638776,0,0.3107436846038307,3
A00714,12,6,6,6.0,16179000.0,2696500.0,6.0,0.0,6.0,6197000.0,6.0,0.0,0.010008340283569641,0.0007565429462450619,0,0.19721698635653495,2
A00484,18,7,11,11.0,19071000.0,1733727.2727272727,11.0,0.0,7.0,10490000.0,7.0,0.0,0.015012510425354461,0.001506458890458342,0,0.1287941314610734,0
A00354,7,4,3,3.0,3567000.0,1189000.0,3.0,0.0,4.0,4288000.0,4.0,0.0,0.005838198498748957,0.0006332336300678995,0,0.25565751093494565,3
A00797,9,5,4,4.0,4961000.0,1240250.0,4.0,0.0,5.0,7622000.0,5.0,0.0,0.007506255212677231,0.0005370046839029826,0,0.2051846519203826,0
A00228,14,7,7,8.0,18482000.0,2310250.0,7.0,1.0,7.0,16523000.0,7.0,0.125,0.011676396997497914,0.0008316905603275113,1,0.819414309988272,4
A01176,16,10,6,6.0,6140000.0,1023333.3333333334,6.0,0.0,10.0,17391000.0,10.0,0.0,0.013344453711426188,0.001920901668561203,0,0.2780593021781291,1
A00063,11,6,5,5.0,5431000.0,1086200.0,5.0,0.0,6.0,16641000.0,6.0,0.0,0.009174311926605505,0.0007939740120792147,0,0.07766749041468583,1
A00071,12,5,7,7.0,32269000.0,4609857.142857143,7.0,0.0,5.0,12200000.0,5.0,0.0,0.010008340283569641,0.00063553211878328,0,0.4094347502853542,4
A00188,10,6,4,5.0,14746000.0,2949200.0,4.0,0.0,6.0,7061000.0,6.0,0.0,0.008340283569641367,0.0012674483606818728,0,0.010198481039033976,1
A00278,10,6,4,4.0,19808000.0,4952000.0,4.0,0.0,6.0,10311000.0,6.0,0.0,0.008340283569641367,0.0005914544213927464,0,0.1355003158369745,2
A00890,12,7,5,5.0,7349000.0,1469800.0,5.0,0.0,7.0,19259000.0,7.0,0.0,0.010008340283569641,0.0008500983889077367,0,0.10465360636778374,2
A00139,9,4,5,5.0,16020000.0,3204000.0,5.0,0.0,4.0,2884000.0,4.0,0.0,0.007506255212677231,0.00043951528351943213,0,0.164029844960495,1
A01049,4,2,2,2.0,2063000.0,1031500.0,2.0,0.0,2.0,5669000.0,2.0,0.0,0.003336113427856547,0.0004532236945431655,0,0.31879303024982736,3
A01009,13,8,5,5.0,3861000.0,772200.0,5.0,0.0,8.0,8075000.0,8.0,0.0,0.010842368640533777,0.0011397638402988555,0,0.018540510456381613,3
A01007,5,3,2,2.0,899000.0,449500.0,2.0,0.0,3.0,6629000.0,3.0,0.0,0.004170141784820684,0.00043134351452713145,0,0.2482085281391994,2
A00305,12,6,6,6.0,7149000.0,1191500.0,6.0,0.0,6.0,7900000.0,6.0,0.0,0.010008340283569641,0.0007866167950562581,0,0.3836978137169239,4
A01105,6,4,2,2.0,10097000.0,5048500.0,2.0,0.0,4.0,2156000.0,4.0,0.0,0.0050041701417848205,0.0006865107675909402,0,0.09169255979974507,4
A01130,10,6,4,4.0,10094000.0,2523500.0,4.0,0.0,6.0,5321000.0,6.0,0.0,0.008340283569641367,0.0005421080117639316,0,0.23088863418900085,2
A00503,13,7,6,6.0,10568000.0,1761333.3333333333,6.0,0.0,7.0,22405000.0,7.0,0.0,0.010842368640533777,0.0009152227810323306,0,0.4160684373600806,0
A00631,16,8,8,8.0,25321000.0,3165125.0,8.0,0.0,8.0,16298000.0,8.0,0.0,0.013344453711426188,0.001107116310863038,0,0.23379812987207166,3
A00557,17,7,10,10.0,20471000.0,2047100.0,10.0,0.0,8.0,20542000.0,7.0,0.0,0.014178482068390324,0.0010783112747033772,0,0.1616223815758968,3
A00476,14,5,9,9.0,13449000.0,1494333.3333333333,9.0,0.0,5.0,19448000.0,5.0,0.0,0.011676396997497914,0.0008639139533797067,0,0.21232993829030092,0
A00902,20,5,15,15.0,22306000.0,1487066.6666666667,15.0,0.0,5.0,7712000.0,5.0,0.0,0.016680567139282735,0.0009384511409750723,0,0.06460328956108047,1
A00814,13,5,8,9.0,15077000.0,1675222.2222222222,8.0,0.0,5.0,10138000.0,5.0,0.0,0.010842368640533777,0.000560677219158851,0,0.31955363867436554,2
A00802,11,5,6,6.0,8905000.0,1484166.6666666667,6.0,0.0,6.0,5261000.0,5.0,0.0,0.009174311926605505,0.000666842619572598,0,0.4170636128569854,2
A00681,19,10,9,9.0,23267000.0,2585222.222222222,9.0,0.0,10.0,17728000.0,10.0,0.0,0.0158465387823186,0.0013354404803803202,0,0.11616274058355873,3
