Loan_ID,Customer_Segment,Loan_Type,Loan_Amount,Interest_Rate,Tenor_Months,PD_Base,LGD_Base,Annual_Operating_Cost,EAD,Expected_Loss_Base,Expected_Interest_Income,Expected_Profit_Base,Maturity_Years
L04434,Mass,Mortgage,96645123.24746464,0.07771916324647535,36,0.06156416597530027,0.22471038540294078,4416149.246163841,96645123.24746464,1336999.0208112644,7511178.110645434,1758029.8436703281,3.0
L04435,Mass,Auto,70632722.8443537,0.09866190581901056,48,0.10313922537962046,0.6524373469315589,1679707.5911676295,70632722.8443537,4753008.891330298,6968759.0490099015,536042.566511974,4.0
L04436,Mass,Mortgage,39752244.83353204,0.12809253721572353,24,0.15095595633307507,0.19410010336959096,5094256.570951891,39752244.83353204,1164763.302352787,5091965.9007477565,-1167053.9725569217,2.0
L04437,Affluent,Consumer,199229158.7078945,0.12674510700158503,60,0.059474868206082464,0.36776949820248095,3855784.2678241376,199229158.7078945,4357747.84286843,25251321.038267855,17037788.92757529,5.0
L04438,Mass,Auto,155601435.60170963,0.12204153783613261,48,0.13902203990649706,0.5943887217405215,1427075.7764176063,155601435.60170963,12857834.05985899,18989838.4903426,4704928.654066001,4.0
L04439,Mass,Mortgage,43946228.6554807,0.10984619202165821,48,0.13627683956530826,0.2142626431033499,1868738.5983154296,43946228.6554807,1283187.5055017688,4827325.871517631,1675399.767700433,4.0
L04440,Mass,Consumer,100163535.87413265,0.11572434966039179,24,0.13427550570722932,0.15,3178731.859355579,100163535.87413265,2017426.414938505,11591360.048719322,6395201.774425237,2.0
L04441,Mass,Mortgage,104509437.65788403,0.10677560246660403,12,0.03531613705857826,0.16653032101528267,4013789.2571032797,104509437.65788403,614641.7033503716,11159058.169366563,6530627.208912913,1.0
L04442,Mass,Working Capital,137544852.5343212,0.08510908512813956,12,0.03164687624079323,0.15,3171934.417830225,137544852.5343212,652929.7388567727,11706316.563280944,7881452.406593947,1.0
L04443,Affluent,Auto,53306053.89791548,0.08870096582065617,48,0.026245925296896445,0.3967618885407546,3038377.4025285426,53306053.89791548,555096.349449842,4728298.4648330575,1134824.7128546727,4.0
L04444,Affluent,Consumer,43466740.77573579,0.09407074333996132,24,0.15341768513558635,0.15797437197451022,1816456.1363485025,43466740.77573579,1053462.6443332592,4088948.6153388727,1219029.834657111,2.0
L04445,Mass,Auto,177201076.78325897,0.13022446337945393,60,0.08420821446572248,0.34195174205477347,2542611.468854393,177201076.78325897,5102530.812099144,23075915.13436131,15430772.853407774,5.0
L04446,Mass,Consumer,37978500.8904872,0.124380433160168,60,0.05486971907889467,0.15,2409953.7251555496,37978500.8904872,312580.4512347876,4723782.391532624,2001248.2151422868,5.0
L04447,Mass,Mortgage,100785462.3976845,0.08556220386011715,12,0.05618687830307657,0.3055122462533022,1180227.2578285167,100785462.3976845,1730061.0142792948,8623426.279806852,5713138.007699041,1.0
L04448,Mass,Mortgage,93966078.81411159,0.10596104007749159,48,0.0960210780737757,0.4069481343309303,2956621.376789468,93966078.81411159,3671780.7757422724,9956743.443146812,3328341.290615072,4.0
L04449,Mass,Consumer,109401927.00214499,0.0977530714304509,24,0.10718258028129249,0.15,2080872.44919323,109401927.00214499,1758897.123575326,10694374.384869654,6854604.812101098,2.0
L04450,Mass,Consumer,145042957.71757725,0.1022081902925877,36,0.04580972323142408,0.15,4974124.15934797,145042957.71757725,996656.6624564037,14824578.222997887,8853797.401193513,3.0
L04451,Affluent,Working Capital,397987145.14835453,0.09535122925885992,24,0.16749572783545089,0.2748908610903195,4486916.427621641,397987145.14835453,18324539.975236584,37948563.51911991,15137107.116261687,2.0
L04452,Priority,Consumer,36157073.212879844,0.13030244921051298,60,0.01,0.15399880035207728,2741273.6488910373,36157073.212879844,55681.45899025724,4711355.195922076,1914400.0880407812,5.0
L04453,Mass,Auto,231580589.05863252,0.10465968233627455,60,0.09608051523036681,0.15,4342262.717180446,231580589.05863252,3337557.347115789,24237150.886123817,16557330.821827583,5.0
L04454,Mass,Mortgage,18235555.973983966,0.10889082248282292,12,0.1274601727316721,0.23543335314830555,3400475.5973125263,18235555.973983966,547219.4176665986,1985684.688438669,-1962010.3265404557,1.0
L04455,Mass,Mortgage,341304521.7369863,0.10903664771039981,24,0.06249769557228882,0.48037025787897686,2472187.0234410353,341304521.7369863,10246656.00334948,37214700.89860227,24495857.871811755,2.0
L04456,Mass,Consumer,25928421.891919732,0.08650013685070164,36,0.07795011311893273,0.32130533717405213,1231726.5671128526,25928421.891919732,649397.7417633599,2242812.041973785,361687.7330975726,3.0
L04457,Mass,Consumer,746046343.7833152,0.10695396656112949,36,0.04011151404587684,0.394884435163926,2308306.281015945,746046343.7833152,11816935.833715538,79792615.7060536,65667373.59132211,3.0
L04458,Mass,Consumer,89583026.94993609,0.12412170279216314,12,0.07159956193438967,0.18316831524734858,2115732.2275683903,89583026.94993609,1174860.8957575434,11119197.846302308,7828604.722976375,1.0
L04459,Mass,Mortgage,315853670.51958185,0.1315084377386527,60,0.2333342360780173,0.3753140042498369,2365495.5556859756,315853670.51958185,27660445.04450826,41537422.76404935,11511482.163855117,5.0
L04460,Affluent,Working Capital,270591082.41665065,0.08433933058105003,60,0.13514682003644984,0.3163766669168931,2229711.3952161428,270591082.41665065,11569744.214728097,22821470.752222054,9022015.142277814,5.0
L04461,Mass,Working Capital,86498314.1630789,0.07766517772700288,36,0.06521110134939125,0.4958859774080473,4340493.962677542,86498314.1630789,2797119.4028231613,6717906.942561653,-419706.42293905,3.0
L04462,Mass,Consumer,91622770.69324689,0.10611842244074739,60,0.039760558191620915,0.19325045422411666,4587203.680246317,91622770.69324689,704006.0914769168,9722863.885617703,4431654.113894469,5.0
L04463,Mass,Consumer,64047341.47354579,0.1249653763632306,48,0.061251252907337905,0.6120452297708511,1958586.5077394987,64047341.47354579,2401041.140793348,8003700.132305998,3644072.483773152,4.0
L04464,Priority,Consumer,216592859.4759787,0.11147273617710637,36,0.1005846962199849,0.31641603141297375,1289211.1445628654,216592859.4759787,6893416.553705563,24144198.682210848,15961570.983942421,3.0
L04465,Mass,Working Capital,87347172.35489899,0.11724532936943649,60,0.07214831441306592,0.23965576930560448,1538699.1853070604,87347172.35489899,1510298.9759405788,10241047.99223907,7192049.830991429,5.0
L04466,Mass,Consumer,64926385.46202955,0.08051551762368259,36,0.06481235282647341,0.3047189011326049,4651232.315115922,64926385.46202955,1282266.8267317726,5227581.532910049,-705917.6089376458,3.0
L04467,Mass,Consumer,179549107.83210385,0.0947042252831401,36,0.01,0.2609789909791808,4034097.7576289135,179549107.83210385,468585.44993234595,17004059.157518376,12501375.949957116,3.0
L04468,Mass,Mortgage,61228294.5378967,0.06546997849572776,24,0.09935155611084313,0.5289295518085704,1414102.2054772857,61228294.5378967,3217545.2887978605,4008615.1267261826,-623032.3675489635,2.0
L04469,Priority,Mortgage,93761565.630616,0.10243521511357274,48,0.07364096555598633,0.4531457616489333,1200667.4352917902,93761565.630616,3128832.017285138,9604486.144757519,5274986.69218059,4.0
L04470,Mass,Consumer,130037275.17045097,0.06604405006482111,24,0.16883306942032825,0.44496884482226273,1860163.8615314297,130037275.17045097,9769109.576981524,8588188.311650183,-3041085.126862771,2.0
L04471,Affluent,Auto,74118830.72315434,0.1289879106331286,24,0.20338969935512938,0.493584087848283,6136144.76592372,74118830.72315434,7440783.43001139,9560433.113550218,-4016495.082384892,2.0
L04472,Mass,Consumer,82999138.82099387,0.1329867864223608,36,0.1558867443200543,0.3566954915697946,3082987.9081996004,82999138.82099387,4615092.32315728,11037788.747627387,3339708.5162705067,3.0
L04473,Mass,Consumer,379452393.4972185,0.10753158285711178,36,0.05746106765253334,0.15,2221327.4794762614,379452393.4972185,3270560.948048906,40803116.49167553,35311228.06415037,3.0
L04474,Mass,Consumer,102957403.30744655,0.07777368406179726,24,0.06724789722429513,0.20442770129558682,2347744.3249776424,102957403.30744655,1415389.7128728137,8007376.556656389,4244242.518805932,2.0
L04475,Mass,Consumer,91631172.31871513,0.11176282777043718,24,0.11699846868182828,0.19420984982357717,975922.2394118622,91631172.31871513,2082066.866333224,10240958.930259809,7182969.824514722,2.0
L04476,Mass,Working Capital,105229943.01563242,0.13846438605229694,60,0.030278116015180438,0.5967724682305162,2160499.514508806,105229943.01563242,1901415.2068411843,14570599.453977736,10508684.732627746,5.0
L04477,Mass,Mortgage,168735598.54518428,0.11356323899436468,36,0.11386259458612942,0.2640759198886884,4647723.46443269,168735598.54518428,5073604.309040443,19162161.104443938,9440833.330970805,3.0
L04478,Mass,Auto,55262468.037521325,0.12632971182883657,36,0.13343768722203667,0.16382325564575567,2052602.6270580578,55262468.037521325,1208048.4018953862,6981291.6621303605,3720640.6331769163,3.0
L04479,Affluent,Consumer,165323356.6057693,0.09626702438946803,60,0.10151011647500024,0.1801438943941974,2212731.670239758,165323356.6057693,3023173.6080589294,15915187.602516316,10679282.324217629,5.0
L04480,Priority,Auto,145380855.02154467,0.0893182191389991,60,0.09678851476141197,0.3622061627965586,2947173.5418072124,145380855.02154467,5096674.283016269,12985159.067429384,4941311.242605902,5.0
L04481,Mass,Working Capital,31374648.830202952,0.10372448383507231,12,0.03061919531221026,0.5228687034714669,1425116.5750198795,31374648.830202952,502302.44752425,3254319.2554194564,1326900.2328753269,1.0
L04482,Mass,Consumer,460901081.09390944,0.07031930361106686,36,0.05022882091203992,0.2575049437819808,2952828.43004567,460901081.09390944,5961372.800174173,32410243.056111567,23496041.825891726,3.0
L04483,Affluent,Working Capital,358920858.1516812,0.145753594103651,24,0.030023315845620284,0.23179140990549177,1652683.6377756756,358920858.1516812,2497782.909118681,52314005.07437423,48163538.52747987,2.0
L04484,Mass,Mortgage,65829597.23641527,0.10751370083664887,36,0.04081477491001234,0.4446284587486063,1947690.4155672498,65829597.23641527,1194636.7216243637,7077583.623473038,3935256.486281424,3.0
L04485,Affluent,Auto,51711067.98287872,0.12060191317860613,48,0.1381486537872788,0.4453252675818758,2069218.6867776504,51711067.98287872,3181321.0715873116,6236453.731244139,985913.9728791774,4.0
L04486,Mass,Consumer,142384389.055766,0.09669284648886828,12,0.03499042084695248,0.1640180280545508,2069928.337182931,142384389.055766,817152.5273807847,13767551.873380477,10880471.00881676,1.0
L04487,Affluent,Mortgage,41185830.483938545,0.07722444534255082,36,0.2059930118594898,0.2927005429522317,2630990.550901396,41185830.483938545,2483269.435747902,3180552.9150944757,-1933707.0715548224,3.0
L04488,Mass,Mortgage,333854062.22967404,0.13066466695225576,24,0.19017917675778648,0.15,2409650.7254753625,333854062.22967404,9523813.606812334,43622929.85189803,31689465.51961033,2.0
L04489,Mass,Working Capital,84449307.31978321,0.08476619493702062,36,0.1303653928551568,0.21241697494040485,2282604.02491633,84449307.31978321,2338555.2190223397,7158446.446565106,2537287.2026264356,3.0
L04490,Mass,Working Capital,404983748.448456,0.11127909774424635,12,0.02013454877323733,0.15,2657103.755479028,404983748.448456,1223124.7553255872,45066226.128427014,41185997.6176224,1.0
L04491,Mass,Consumer,64663003.05439674,0.11297552660375014,60,0.07933771053794042,0.15,1587914.0114891208,64663003.05439674,769532.1928265529,7305336.821850375,4947890.617534701,5.0
L04492,Affluent,Working Capital,110315029.6578242,0.1063311234662199,36,0.10488889464648712,0.21626641431420474,849951.6761222725,110315029.6578242,2502380.081601006,11729921.038725816,8377589.281002538,3.0
L04493,Priority,Working Capital,310412232.9206681,0.09087748374872043,24,0.07062840098261153,0.41834111069565205,2489242.886854946,310412232.9206681,9171676.899956312,28209482.652652036,16548562.865840778,2.0
L04494,Mass,Mortgage,94166277.86597152,0.10230661973352784,48,0.16897691998587105,0.2654617548929531,1772723.085529566,94166277.86597152,4224008.224512042,9633833.581355667,3637102.2713140594,4.0
L04495,Mass,Consumer,147165904.16693455,0.08789908513123715,12,0.16080667856495137,0.15,3138066.139126979,147165904.16693455,3549789.0370639022,12935748.338784868,6247893.162593987,1.0
L04496,Mass,Consumer,272322168.7993046,0.11956519846606087,36,0.12405604608802143,0.26811863168887484,1897082.4560324734,272322168.7993046,9057908.447698168,32560254.159196984,21605263.255466342,3.0
L04497,Mass,Consumer,79079696.04505874,0.11528784469496785,36,0.16767399992341472,0.3591731678468098,967883.4221336177,79079696.04505874,4762495.750479588,9116927.716167996,3386548.54355479,3.0
L04498,Mass,Consumer,46580752.758216865,0.10461475620423785,12,0.11973000921528475,0.17671074750697577,2354577.6134019615,46580752.758216865,985535.976272387,4873034.0936107375,1532920.503936389,1.0
L04499,Affluent,Working Capital,40183593.70579376,0.09476967350948945,24,0.11183239394740487,0.3393455454058694,4229415.969832655,40183593.70579376,1524960.3376792704,3808186.05593605,-1946190.251575875,2.0
L04500,Affluent,Consumer,185873494.433492,0.1429317221960763,12,0.13927557852457784,0.21686936626983963,2923294.89783438,185873494.433492,5614235.7491269335,26567218.669981815,18029688.023020502,1.0
L04501,Mass,Auto,160625494.30504754,0.08156284824923996,48,0.015049428239296303,0.15,1228754.679734531,160625494.30504754,362598.27749179647,13101072.816961749,11509719.85973542,4.0
L04502,Mass,Mortgage,266064596.31589103,0.07719696425650484,48,0.06150438677761142,0.15,1828664.236842576,266064596.31589103,2454620.975946241,20539379.131719228,16256093.918930411,4.0
L04503,Mass,Mortgage,97705534.3240379,0.10352389234869558,12,0.04525405596143243,0.2249423250255757,1950228.126156479,97705534.3240379,994598.622523622,10114857.217233479,7170030.468553377,1.0
L04504,Mass,Consumer,41035551.452551365,0.10035514812172368,12,0.13408321158698486,0.15,2280378.089056473,41035551.452551365,825326.7792001573,4118128.8442774056,1012423.9760207753,1.0
L04505,Mass,Mortgage,20551368.10278134,0.12475648418557887,60,0.17275660585695388,0.2145384137495424,1864129.104320329,20551368.10278134,761693.880103169,2563916.4297066503,-61906.554716847604,5.0
L04506,Mass,Mortgage,1031184730.0218318,0.11663009618904009,24,0.08465685400042083,0.472720966942679,1038935.7535138462,1031184730.0218318,41267053.77138054,120267174.25111558,77961184.72622119,2.0
L04507,Mass,Mortgage,178160353.4227668,0.10553146056567671,24,0.011131700976548975,0.39429722849065857,2333894.975861892,178160353.4227668,781981.217190073,18801522.31160174,15685646.118549775,2.0
L04508,Mass,Consumer,132964950.02496289,0.11400608009075051,48,0.35,0.21188612109044083,5116425.006766193,132964950.02496289,9860699.625620794,15158812.741808558,181688.10942157172,4.0
L04509,Affluent,Auto,147890415.3997432,0.11367898346849384,12,0.11158197124816302,0.47962070747076846,1803184.539210904,147890415.3997432,7914654.908990989,16812032.087376095,7094192.639174201,1.0
L04510,Mass,Consumer,41017037.60005713,0.1428640209632751,60,0.12005497161725755,0.4534842091287117,1342448.0286396313,41017037.60005713,2233091.966725433,5859858.919546005,2284318.924180941,5.0
L04511,Mass,Mortgage,66111172.02263453,0.10956054102891782,12,0.2334400404819919,0.18639160451661343,5096690.372131886,66111172.02263453,2876580.6396482126,7243175.774855695,-730095.2369244043,1.0
L04512,Mass,Mortgage,443629315.52017623,0.09274061161176911,60,0.2776603960585388,0.1713698554592463,6532295.151226977,443629315.52017623,21109046.001590915,41142454.05025164,13501112.897433748,5.0
L04513,Affluent,Consumer,196615925.13842613,0.1085730197969078,36,0.07538824058231264,0.15,2038915.999136162,196615925.13842613,2223379.2999974457,21347184.732441682,17084889.433308076,3.0
L04514,Mass,Auto,67680188.43919063,0.06,24,0.2233992030088496,0.1944192630067865,2815468.0799606214,67680188.43919063,2939560.9613694167,4060811.3063514372,-1694217.7349786009,2.0
L04515,Mass,Consumer,47816953.23091283,0.10441234425443348,36,0.08292390326985882,0.3008469248192795,2791726.0327272583,47816953.23091283,1192908.7208481655,4992680.181944216,1008045.4283687919,3.0
L04516,Mass,Working Capital,81509629.04616489,0.12467368447990779,60,0.012280139643050773,0.551425136218293,3898868.962698586,81509629.04616489,551948.784383134,10162105.773775889,5711288.026694167,5.0
L04517,Mass,Working Capital,94719392.48957714,0.11583931413966758,36,0.13042821849889125,0.5988838953859693,1430162.5282765524,94719392.48957714,7398660.52432981,10972229.461718597,2143406.4091122337,3.0
L04518,Mass,Consumer,557995707.4819654,0.11037400878562215,12,0.28266533984057923,0.44998466884313565,2462942.515340087,557995707.4819654,70974302.7054812,61588223.11995389,-11849022.100867394,1.0
L04519,Affluent,Consumer,104197820.3138801,0.1166863048002689,60,0.01,0.2444759786181515,1449613.9197446562,104197820.3138801,254738.64091114147,12158458.620669063,10454106.060013266,5.0
L04520,Mass,Consumer,49172174.505698904,0.12485861780779889,24,0.04013550526133855,0.21523743922804586,2971147.603095957,49172174.505698904,424781.86295055586,6139569.743385452,2743640.277338939,2.0
L04521,Mass,Working Capital,114840013.18611553,0.13065420133136738,12,0.22835996389726523,0.15,5327095.389726937,114840013.18611553,3933729.189771421,15004330.203715622,5743505.624217264,1.0
L04522,Mass,Mortgage,146312624.19221178,0.11305420620521026,12,0.21056769385771665,0.5270722438414777,2953395.6577686053,146312624.19221178,16238416.8890855,16541257.585851746,-2650554.961002359,1.0
L04523,Affluent,Consumer,45928314.916799605,0.09930999417877155,60,0.04680900897086621,0.22123051792348444,1634468.8844996348,45928314.916799605,475614.3990061056,4561140.687028156,2451057.403522415,5.0
L04524,Affluent,Mortgage,162246355.58748358,0.06335660416992403,24,0.15707691579072247,0.2856892751489908,4112938.7788376957,162246355.58748358,7280836.068661099,10279378.12896894,-1114396.7185298558,2.0
L04525,Affluent,Consumer,297132660.3691035,0.12260712168613912,24,0.11956197380954611,0.4726992446575515,1841830.0804492133,297132660.3691035,16793003.39553924,36430580.246800914,17795746.770812463,2.0
L04526,Mass,Mortgage,133152515.62141107,0.11427364524487026,60,0.06774596278819504,0.15,3167737.2155842567,133152515.62141107,1353081.805266401,15215823.333583174,10695004.312732518,5.0
L04527,Affluent,Mortgage,66002517.08130821,0.10774787077528442,36,0.11714012134543722,0.3947678815225851,1695658.021913866,66002517.08130821,3052164.795746717,7111630.681320299,2363807.863659716,3.0
L04528,Affluent,Consumer,80708097.79006898,0.09261507308650373,24,0.07756004996057805,0.21427247981882966,1286630.0729967519,80708097.79006898,1341286.6052075129,7474786.375499929,4846869.697295664,2.0
L04529,Mass,Auto,34583087.44127618,0.12237273606013,36,0.09901879244964981,0.17453477010619994,1709862.8847693512,34583087.44127618,597672.6007057668,4232027.031595686,1924491.5461205682,3.0
L04530,Mass,Consumer,108539625.3824218,0.10036974433509362,24,0.053276932557252535,0.15,647261.3116227927,108539625.3824218,867398.7451933112,10894094.449860515,9379434.39304441,2.0
L04531,Affluent,Mortgage,151498649.45246074,0.10438040200117228,36,0.10738137405670944,0.30137924527886506,1454101.7675748856,151498649.45246074,4902877.689619783,15813489.932482531,9456510.475287862,3.0
L04532,Mass,Mortgage,61253274.18838077,0.10399220539497162,36,0.17084198002147205,0.3431479419037654,7293270.282859076,61253274.18838077,3590916.4686632403,6369863.070512607,-4514323.68100971,3.0
L04533,Mass,Working Capital,514022406.05550945,0.11309733092697896,48,0.03745840952801713,0.22462550235374765,610624.8854341402,514022406.05550945,4325043.152714711,58134562.16154191,53198894.12339305,4.0
L04534,Mass,Mortgage,217391823.67090705,0.08432462380145768,48,0.04659247694463279,0.4048904860465273,1139895.1692380887,217391823.67090705,4101064.2830880038,18331483.74856206,13090524.296235967,4.0
L04535,Mass,Working Capital,31277804.937134415,0.11512593351433223,36,0.014823835592602627,0.6396141597209182,5972169.649194313,31277804.937134415,296561.60681379505,3600886.491666789,-2667844.764341319,3.0
L04536,Mass,Consumer,31762769.196430646,0.0920240095774555,24,0.06925995486895578,0.28740997798835083,1547367.6421870636,31762769.196430646,632269.7504644734,2922937.3767388426,743299.9840873056,2.0
L04537,Mass,Working Capital,57367267.65476327,0.09265553327581519,36,0.050400848229230306,0.23169436654267817,2043462.0407229064,57367267.65476327,669911.5804588916,5315394.777128514,2602021.1559467157,3.0
L04538,Affluent,Consumer,390481579.9917246,0.12093432085603947,48,0.015655640249925742,0.5365424335336342,2480919.2669190895,390481579.9917246,3280012.2052561226,47222624.68309247,41461693.21091726,4.0
L04539,Mass,Auto,234084702.34563863,0.08708948770027973,48,0.05227231184112937,0.15,1096574.9538882207,234084702.34563863,1835422.2837373754,20386316.805754136,17454319.56812854,4.0
L04540,Mass,Consumer,405562863.81786096,0.12090196321818839,48,0.15743603834078138,0.6172265319907916,4212974.145029522,405562863.81786096,39410044.041709766,49033346.44397017,5410328.257230886,4.0
L04541,Mass,Working Capital,120922362.53299114,0.10682460104476028,60,0.21120682363947058,0.15729215650648856,2353765.9343916057,120922362.53299114,4017183.1798410574,12917483.134976648,6546534.020743986,5.0
L04542,Mass,Working Capital,102552488.12822278,0.0753310185203387,60,0.18591610616291415,0.15,1819971.7193406746,102552488.12822278,2859923.890517649,7725383.382493965,3045487.7726356424,5.0
L04543,Priority,Mortgage,47080534.165389426,0.129560565329637,60,0.2017286873342949,0.2193474952493514,4008015.9470563275,47080534.165389426,2083251.5981732483,6099780.622489143,8513.0772595671,5.0
L04544,Mass,Mortgage,155984194.75904924,0.1105845670907429,48,0.05418919039356086,0.28514588444009636,1285183.1065642934,155984194.75904924,2410240.4211996137,17249444.650427587,13554021.12266368,4.0
L04545,Mass,Mortgage,103582212.14009805,0.11209426558601765,24,0.07830311678741697,0.15834289366552728,2548458.05075989,103582212.14009805,1284289.1339701216,11610971.997619372,7778224.812889361,2.0
L04546,Mass,Consumer,100633741.08794382,0.12313036159052566,36,0.26753420749516543,0.15,1505074.0268158298,100633741.08794382,4038445.225385507,12391068.928365862,6847549.676164525,3.0
L04547,Priority,Auto,403844488.16494215,0.13198597340210336,24,0.11108977649888531,0.32186451899154533,1334401.5391616053,403844488.16494215,14439805.961977145,53301807.8735241,37527600.372385345,2.0
L04548,Mass,Auto,109151032.30603337,0.10861848413189029,12,0.05411829637048927,0.7180865595834469,6804260.740266775,109151032.30603337,4241786.07665478,11855819.67051233,809772.8535907753,1.0
L04549,Affluent,Mortgage,325618947.7653719,0.11611117180492922,24,0.28476214490813617,0.15801809817776646,2662596.0023397696,325618947.7653719,14652062.232696928,37807997.58692537,20493339.351888675,2.0
L04550,Mass,Consumer,36468021.26823235,0.11168134675111367,36,0.05251270464681826,0.25370341551931347,4015216.970540739,36468021.26823235,485850.7757059009,4072797.7285844455,-428270.01766219456,3.0
L04551,Mass,Working Capital,901063666.747942,0.09882838127936976,48,0.21050308932128145,0.20538852321972384,1927757.5499190683,901063666.747942,38957414.329315655,89050663.61435258,48165491.73511786,4.0
L04552,Affluent,Consumer,90698325.63399458,0.07649814654788739,36,0.14869460783547034,0.36355047435404575,1494473.8486549102,90698325.63399458,4902969.652901891,6938253.805997329,540810.3044405279,3.0
L04553,Mass,Mortgage,203950998.23041424,0.10886859706387575,12,0.16761742124034193,0.22558639199695188,526217.591052107,203950998.23041424,7711837.830694838,22203859.047122203,13965803.625375256,1.0
L04554,Mass,Consumer,229797026.71224222,0.129820880951602,60,0.05565462520556429,0.25612822572576266,2133563.8406514185,229797026.71224222,3275692.3662195583,29832452.4478421,24423196.240971122,5.0
L04555,Mass,Consumer,82638377.80834776,0.11549999334043781,36,0.07685102192290866,0.2977209347579537,1091035.7260829993,82638377.80834776,1890779.1480596827,9544732.08652875,6562917.212386068,3.0
L04556,Affluent,Consumer,221797390.62930223,0.08578638256242405,24,0.04478112173420305,0.16719386979574935,2620920.0475171297,221797390.62930223,1660625.6836085548,19027195.803872727,14745650.072747042,2.0
L04557,Affluent,Consumer,230613725.11696097,0.1247553871016083,24,0.09479597460028741,0.2210173476382057,1309904.2474650377,230613725.11696097,4831716.1162397815,28770304.547910355,22628684.184205536,2.0
L04558,Affluent,Mortgage,70290268.9166927,0.09942954266658587,24,0.0630554219917905,0.32642512553542924,3158916.894561557,70290268.9166927,1446775.7513050048,6988929.292298092,2383236.64643153,2.0
L04559,Mass,Mortgage,70917453.55245507,0.06734353429508991,60,0.037534405816042934,0.3932213029611772,6997520.200443514,70917453.55245507,1046693.9551295979,4775831.965430204,-3268382.1901429077,5.0
L04560,Affluent,Auto,124147684.43059744,0.12332226867328537,24,0.04672971620921531,0.16471314697177658,10270708.595600601,124147684.43059744,955564.5549834243,15310174.094516385,4083900.94393236,2.0
L04561,Priority,Auto,110043009.19076635,0.08798314876632396,60,0.07811398878283873,0.3222663327136537,2934613.4019022807,110043009.19076635,2770168.649092781,9681930.44832515,3977148.3973300885,5.0
L04562,Mass,Consumer,341155817.13735294,0.13705311071612236,24,0.05451126582516853,0.4103848160422012,2485853.4135643565,341155817.13735294,7631858.8892783625,46756465.977574825,36638753.67473211,2.0
L04563,Mass,Consumer,203261409.36525938,0.12565992121075353,48,0.17472769392649717,0.5197220027949866,1760828.552860436,203261409.36525938,18458133.426582936,25541812.686025213,5322850.706581841,4.0
L04564,Affluent,Mortgage,113826352.75713941,0.10089961307406312,12,0.184375462288799,0.2929690890697096,1691336.5579330628,113826352.75713941,6148479.697110182,11485034.950827185,3645218.6957839406,1.0
L04565,Mass,Mortgage,189057312.8744462,0.11326847722358033,36,0.07918324576536215,0.3383009548041133,1579300.4716961507,189057312.8744462,5064423.369229979,21414233.93727051,14770510.09634438,3.0
L04566,Mass,Mortgage,25854946.443655327,0.14863053418179187,36,0.07014590537782188,0.3719261829835668,5246516.622412543,25854946.443655327,674532.2532481542,3842834.5011621113,-2078214.3744985857,3.0
L04567,Affluent,Consumer,75641760.07008742,0.12300012668106572,36,0.11833225573174636,0.3974429499805111,2055074.2082537285,75641760.07008742,3557456.241660707,9303946.070999531,3691415.621085096,3.0
L04568,Mass,Auto,148912293.59189087,0.1092876004461226,60,0.22082615742921918,0.5322907674150811,7362838.922354086,148912293.59189087,17503705.657796796,16274267.243586272,-8592277.336564612,5.0
L04569,Mass,Consumer,276999546.5552613,0.15700477189571285,48,0.11987412444696678,0.15,1571308.6029138044,276999546.5552613,4980761.717327815,43490250.622124694,36938180.30188308,4.0
L04570,Mass,Mortgage,139395991.67300585,0.1071164581972168,24,0.05509626721267097,0.15993938132971436,2329985.340381221,139395991.67300585,1228366.2454554657,14931604.914901111,11373253.329064425,2.0
L04571,Mass,Consumer,358228479.15634984,0.11547266673981905,48,0.057345895218897026,0.24225398947682406,1325972.4309301758,358228479.15634984,4976607.433652175,41365597.790333405,35063017.92575105,4.0
L04572,Affluent,Mortgage,230084500.81567433,0.08814816259693334,24,0.2946813402386879,0.2668404382472987,3262290.846585772,230084500.81567433,18092211.07771387,20281525.9889343,-1072975.9353653407,2.0
L04573,Mass,Consumer,83199777.5984916,0.07485506041929199,60,0.05399760679807921,0.3136907666936238,2258884.7649171506,83199777.5984916,1409283.6490931564,6227924.379006744,2559755.964996437,5.0
L04574,Mass,Auto,108036459.52155632,0.09981955874492962,36,0.04088359836258026,0.2511329879220092,2458522.568822584,108036459.52155632,1109234.121026908,10784151.717806201,7216395.02795671,3.0
L04575,Affluent,Consumer,163009422.756983,0.10569134551863334,24,0.21375578118565716,0.15,2141169.1412072564,163009422.756983,5226630.975306291,17228685.223401263,9860885.106887717,2.0
L04576,Mass,Mortgage,85713906.1704636,0.11092674451937745,24,0.0590301194110374,0.26817592172407617,3302279.9884464233,85713906.1704636,1356890.2787225852,9507964.571528908,4848794.3043599,2.0
L04577,Affluent,Consumer,378402852.78415793,0.07944412115806354,24,0.1061495996619162,0.15525545316561049,3495676.3229160164,378402852.78415793,6236194.1235989565,30061882.083141524,20330011.636626553,2.0
L04578,Mass,Auto,52245154.100864805,0.11689213779812305,60,0.14872491401901491,0.199211312993844,3787927.7523504305,52245154.100864805,1547902.9891985897,6107047.752442462,771217.0108934422,5.0
L04579,Mass,Consumer,152105077.38581112,0.09005306056721382,24,0.03785604914314607,0.35246668799553993,1561964.0786287016,152105077.38581112,2029537.479002433,13697527.746405194,10106026.188774059,2.0
